Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,ODDS1,ODDS2,Season
2021-04-05,Philadelphia Phillies,Atlanta Braves,2,1,H,2.03,1.84,2021
2021-04-05,New York Yankees,Toronto Blue Jays,1,3,A,1.54,2.62,2021
2021-04-05,Detroit Tigers,Cleveland Guardians,3,9,A,2.17,1.75,2021
2021-04-05,Cincinnati Reds,St.Louis Cardinals,12,1,H,1.99,1.87,2021
2021-04-05,Boston Red Sox,Baltimore Orioles,3,11,A,1.59,2.48,2021
2021-04-05,Milwaukee Brewers,Minnesota Twins,2,8,A,1.90,1.97,2021
2021-04-05,Kansas City Royals,Texas Rangers,3,7,A,1.58,2.49,2021
2021-04-05,Chicago Cubs,Pittsburgh Pirates,4,3,H,1.52,2.68,2021
2021-04-05,Colorado Rockies,Los Angeles Dodgers,2,4,A,2.91,1.45,2021
2021-04-05,Athletics,Houston Astros,2,9,A,1.85,2.02,2021
2021-04-05,San Diego Padres,Arizona Diamondbacks,1,3,A,1.47,2.82,2021
2021-04-05,Los Angeles Angels,Chicago White Sox,7,4,H,1.77,2.11,2021
2021-04-06,Detroit Tigers,Minnesota Twins,6,15,A,2.35,1.65,2021
2021-04-06,Texas Rangers,Toronto Blue Jays,2,6,A,2.34,1.65,2021
2021-04-06,Cleveland Guardians,Kansas City Royals,0,3,A,1.75,2.16,2021
2021-04-06,New York Yankees,Baltimore Orioles,7,0,H,1.43,2.97,2021
2021-04-06,Miami Marlins,St.Louis Cardinals,1,4,A,1.85,2.02,2021
2021-04-06,Cincinnati Reds,Pittsburgh Pirates,5,3,H,1.64,2.35,2021
2021-04-06,Philadelphia Phillies,New York Mets,5,3,H,2.74,1.49,2021
2021-04-06,Boston Red Sox,Tampa Bay Rays,11,2,H,1.95,1.91,2021
2021-04-06,Chicago Cubs,Milwaukee Brewers,5,3,H,1.87,1.99,2021
2021-04-06,Los Angeles Angels,Houston Astros,7,6,H,1.87,1.98,2021
2021-04-06,Athletics,Los Angeles Dodgers,3,10,A,2.36,1.64,2021
2021-04-06,Seattle Mariners,Chicago White Sox,0,6,A,2.10,1.78,2021
2021-04-06,San Diego Padres,San Francisco Giants,2,3,A,1.63,2.40,2021
2021-04-07,Detroit Tigers,Minnesota Twins,4,3,H,2.29,1.67,2021
2021-04-07,Washington Nationals,Atlanta Braves,6,5,H,1.86,2.00,2021
2021-04-07,Los Angeles Angels,Houston Astros,2,4,A,1.92,1.94,2021
2021-04-07,New York Yankees,Baltimore Orioles,7,2,H,1.32,3.56,2021
2021-04-07,Miami Marlins,St.Louis Cardinals,2,4,A,1.78,2.13,2021
2021-04-07,Cincinnati Reds,Pittsburgh Pirates,14,1,H,1.61,2.42,2021
2021-04-07,Philadelphia Phillies,New York Mets,4,8,A,2.10,1.78,2021
2021-04-07,Boston Red Sox,Tampa Bay Rays,6,5,H,2.44,1.61,2021
2021-04-07,Chicago Cubs,Milwaukee Brewers,0,4,A,1.87,1.99,2021
2021-04-07,Texas Rangers,Toronto Blue Jays,7,4,H,2.20,1.73,2021
2021-04-07,Colorado Rockies,Arizona Diamondbacks,8,10,A,1.80,2.10,2021
2021-04-07,Athletics,Los Angeles Dodgers,1,5,A,2.52,1.57,2021
2021-04-07,Seattle Mariners,Chicago White Sox,4,10,A,2.33,1.65,2021
2021-04-07,San Diego Padres,San Francisco Giants,3,1,H,1.52,2.63,2021
2021-04-08,Washington Nationals,Atlanta Braves,6,7,A,2.25,1.66,2021
2021-04-08,Cincinnati Reds,Pittsburgh Pirates,11,4,H,1.46,2.90,2021
2021-04-08,Detroit Tigers,Minnesota Twins,2,3,A,2.55,1.56,2021
2021-04-08,Cleveland Guardians,Kansas City Royals,4,2,H,1.50,2.70,2021
2021-04-08,Boston Red Sox,Tampa Bay Rays,9,2,H,1.87,2.01,2021
2021-04-08,Texas Rangers,Toronto Blue Jays,2,1,H,2.71,1.50,2021
2021-04-08,Chicago Cubs,Milwaukee Brewers,2,4,A,1.94,1.93,2021
2021-04-08,Washington Nationals,Atlanta Braves,0,2,A,1.67,2.30,2021
2021-04-08,Athletics,Los Angeles Dodgers,4,3,H,2.45,1.60,2021
2021-04-08,Philadelphia Phillies,New York Mets,8,2,H,1.61,2.44,2021
2021-04-08,Seattle Mariners,Chicago White Sox,8,4,H,2.33,1.66,2021
2021-04-08,San Diego Padres,San Francisco Giants,2,3,A,1.64,2.36,2021
2021-04-08,Miami Marlins,St.Louis Cardinals,0,7,A,2.01,1.86,2021
2021-04-08,New York Yankees,Baltimore Orioles,3,4,A,1.50,2.72,2021
2021-04-08,Colorado Rockies,Arizona Diamondbacks,8,0,H,2.01,1.86,2021
2021-04-09,New York Mets,Miami Marlins,3,2,H,1.53,2.63,2021
2021-04-09,Pittsburgh Pirates,Chicago Cubs,2,4,A,2.32,1.66,2021
2021-04-09,Baltimore Orioles,Boston Red Sox,3,7,A,2.36,1.65,2021
2021-04-09,Colorado Rockies,Arizona Diamondbacks,7,3,H,1.78,2.11,2021
2021-04-09,Minnesota Twins,Seattle Mariners,10,2,H,1.47,2.84,2021
2021-04-09,Chicago White Sox,Kansas City Royals,6,0,H,1.58,2.53,2021
2021-04-09,St.Louis Cardinals,Milwaukee Brewers,3,1,H,2.28,1.69,2021
2021-04-09,Toronto Blue Jays,Los Angeles Angels,5,7,A,1.90,1.96,2021
2021-04-09,Houston Astros,Athletics,6,2,H,1.59,2.47,2021
2021-04-10,Tampa Bay Rays,New York Yankees,10,5,H,2.19,1.72,2021
2021-04-10,Los Angeles Dodgers,Washington Nationals,1,0,H,1.34,3.43,2021
2021-04-10,San Francisco Giants,Colorado Rockies,3,1,H,1.61,2.41,2021
2021-04-10,Toronto Blue Jays,Los Angeles Angels,1,7,A,2.08,1.81,2021
2021-04-10,Cleveland Guardians,Detroit Tigers,4,1,H,1.52,2.68,2021
2021-04-10,Atlanta Braves,Philadelphia Phillies,8,1,H,1.79,2.10,2021
2021-04-10,Texas Rangers,San Diego Padres,0,3,A,2.72,1.51,2021
2021-04-10,Houston Astros,Athletics,2,6,A,1.54,2.61,2021
2021-04-10,Arizona Diamondbacks,Cincinnati Reds,5,6,A,2.31,1.66,2021
2021-04-11,Tampa Bay Rays,New York Yankees,4,0,H,2.19,1.73,2021
2021-04-11,New York Mets,Miami Marlins,0,3,A,1.35,3.38,2021
2021-04-11,Minnesota Twins,Seattle Mariners,3,4,A,1.51,2.68,2021
2021-04-11,St.Louis Cardinals,Milwaukee Brewers,5,9,A,1.86,2.02,2021
2021-04-11,San Francisco Giants,Colorado Rockies,4,3,H,1.56,2.56,2021
2021-04-11,Houston Astros,Athletics,3,7,A,1.64,2.35,2021
2021-04-11,Cleveland Guardians,Detroit Tigers,11,3,H,1.61,2.43,2021
2021-04-11,Pittsburgh Pirates,Chicago Cubs,8,2,H,2.41,1.62,2021
2021-04-11,Texas Rangers,San Diego Padres,4,7,A,2.39,1.63,2021
2021-04-11,Baltimore Orioles,Boston Red Sox,4,6,A,2.13,1.76,2021
2021-04-11,Toronto Blue Jays,Los Angeles Angels,15,1,H,1.91,1.96,2021
2021-04-11,Atlanta Braves,Philadelphia Phillies,5,4,H,1.71,2.22,2021
2021-04-11,Arizona Diamondbacks,Cincinnati Reds,8,3,H,2.09,1.80,2021
2021-04-11,Los Angeles Dodgers,Washington Nationals,9,5,H,1.59,2.49,2021
2021-04-12,Pittsburgh Pirates,Chicago Cubs,7,1,H,2.20,1.73,2021
2021-04-12,Baltimore Orioles,Boston Red Sox,9,14,A,2.27,1.69,2021
2021-04-12,Tampa Bay Rays,New York Yankees,4,8,A,2.28,1.67,2021
2021-04-12,Cleveland Guardians,Detroit Tigers,5,2,H,1.57,2.54,2021
2021-04-12,Minnesota Twins,Seattle Mariners,6,8,A,1.52,2.65,2021
2021-04-12,Chicago White Sox,Kansas City Royals,3,4,A,1.84,2.03,2021
2021-04-12,St.Louis Cardinals,Milwaukee Brewers,3,9,A,1.75,2.17,2021
2021-04-12,Texas Rangers,San Diego Padres,0,2,A,2.49,1.58,2021
2021-04-12,San Francisco Giants,Colorado Rockies,4,0,H,1.80,2.09,2021
2021-04-12,Los Angeles Dodgers,Washington Nationals,3,0,H,1.62,2.39,2021
2021-04-12,Arizona Diamondbacks,Cincinnati Reds,7,0,H,1.97,1.90,2021
2021-04-12,Atlanta Braves,Philadelphia Phillies,6,7,A,1.61,2.43,2021
2021-04-13,Pittsburgh Pirates,San Diego Padres,2,6,A,2.87,1.46,2021
2021-04-13,Toronto Blue Jays,New York Yankees,1,3,A,2.68,1.51,2021
2021-04-13,Tampa Bay Rays,Texas Rangers,1,0,H,1.48,2.82,2021
2021-04-13,Atlanta Braves,Miami Marlins,3,5,A,1.70,2.23,2021
2021-04-13,Milwaukee Brewers,Chicago Cubs,6,3,H,1.76,2.14,2021
2021-04-13,St.Louis Cardinals,Washington Nationals,2,5,A,1.68,2.27,2021
2021-04-13,Kansas City Royals,Los Angeles Angels,3,10,A,1.98,1.88,2021
2021-04-13,Houston Astros,Detroit Tigers,2,6,A,1.38,3.23,2021
2021-04-13,Chicago White Sox,Cleveland Guardians,4,3,H,1.77,2.13,2021
2021-04-13,Arizona Diamondbacks,Athletics,5,9,A,2.17,1.74,2021
2021-04-13,San Francisco Giants,Cincinnati Reds,0,3,A,1.92,1.94,2021
2021-04-14,Minnesota Twins,Boston Red Sox,2,4,A,1.79,2.11,2021
2021-04-14,Arizona Diamondbacks,Athletics,5,7,A,1.92,1.91,2021
2021-04-14,Baltimore Orioles,Seattle Mariners,3,4,A,1.70,2.23,2021
2021-04-14,New York Mets,Philadelphia Phillies,4,3,H,1.75,2.21,2021
2021-04-14,Pittsburgh Pirates,San Diego Padres,8,4,H,3.10,1.40,2021
2021-04-14,Baltimore Orioles,Seattle Mariners,7,6,H,1.75,2.15,2021
2021-04-14,Toronto Blue Jays,New York Yankees,7,3,H,1.87,1.99,2021
2021-04-14,Tampa Bay Rays,Texas Rangers,3,8,A,1.58,2.50,2021
2021-04-14,Atlanta Braves,Miami Marlins,8,14,A,1.60,2.44,2021
2021-04-14,Milwaukee Brewers,Chicago Cubs,2,3,A,1.72,2.23,2021
2021-04-14,St.Louis Cardinals,Washington Nationals,14,3,H,1.90,1.96,2021
2021-04-14,New York Mets,Philadelphia Phillies,4,0,H,2.05,1.79,2021
2021-04-14,Kansas City Royals,Los Angeles Angels,3,2,H,2.18,1.74,2021
2021-04-14,Houston Astros,Detroit Tigers,2,8,A,1.53,2.66,2021
2021-04-14,Chicago White Sox,Cleveland Guardians,0,2,A,1.89,1.97,2021
2021-04-14,San Francisco Giants,Cincinnati Reds,7,6,H,1.90,1.96,2021
2021-04-14,Los Angeles Dodgers,Colorado Rockies,7,0,H,1.30,3.77,2021
2021-04-15,Toronto Blue Jays,New York Yankees,5,4,H,2.25,1.70,2021
2021-04-15,St.Louis Cardinals,Washington Nationals,0,6,A,1.83,2.05,2021
2021-04-15,Milwaukee Brewers,Chicago Cubs,7,0,H,1.56,2.57,2021
2021-04-15,Minnesota Twins,Boston Red Sox,2,3,A,1.73,2.21,2021
2021-04-15,Kansas City Royals,Los Angeles Angels,6,1,H,2.11,1.79,2021
2021-04-15,San Francisco Giants,Cincinnati Reds,3,0,H,2.06,1.83,2021
2021-04-15,Minnesota Twins,Boston Red Sox,1,7,A,1.69,2.30,2021
2021-04-15,Pittsburgh Pirates,San Diego Padres,5,1,H,2.78,1.49,2021
2021-04-15,Tampa Bay Rays,Texas Rangers,1,5,A,1.50,2.71,2021
2021-04-15,New York Mets,Philadelphia Phillies,5,1,H,1.97,1.84,2021
2021-04-15,Houston Astros,Detroit Tigers,4,6,A,1.54,2.60,2021
2021-04-15,Atlanta Braves,Miami Marlins,5,6,A,1.41,3.08,2021
2021-04-15,Chicago White Sox,Cleveland Guardians,8,0,H,1.86,2.02,2021
2021-04-15,Los Angeles Dodgers,Colorado Rockies,4,2,H,1.39,3.19,2021
2021-04-16,Atlanta Braves,Miami Marlins,7,6,H,1.58,2.48,2021
2021-04-16,Pittsburgh Pirates,San Diego Padres,3,8,A,2.31,1.66,2021
2021-04-16,Baltimore Orioles,Seattle Mariners,2,4,A,1.90,1.97,2021
2021-04-16,Minnesota Twins,Boston Red Sox,4,3,H,1.72,2.22,2021
2021-04-16,Chicago White Sox,Cleveland Guardians,2,4,A,1.64,2.37,2021
2021-04-16,Baltimore Orioles,Seattle Mariners,1,2,A,1.70,2.21,2021
2021-04-16,Washington Nationals,Arizona Diamondbacks,6,11,A,1.54,2.59,2021
2021-04-16,Tampa Bay Rays,Texas Rangers,4,6,A,1.53,2.62,2021
2021-04-16,Kansas City Royals,Toronto Blue Jays,7,5,H,1.83,2.05,2021
2021-04-16,Athletics,Detroit Tigers,8,4,H,1.56,2.53,2021
2021-04-16,Los Angeles Dodgers,Colorado Rockies,7,5,H,1.36,3.33,2021
2021-04-17,Chicago Cubs,Atlanta Braves,2,5,A,1.86,2.01,2021
2021-04-17,Washington Nationals,Arizona Diamondbacks,1,0,H,1.49,2.73,2021
2021-04-17,Philadelphia Phillies,St.Louis Cardinals,9,2,H,1.67,2.29,2021
2021-04-17,New York Yankees,Tampa Bay Rays,2,8,A,1.60,2.42,2021
2021-04-17,Miami Marlins,San Francisco Giants,4,1,H,2.22,1.71,2021
2021-04-17,Cincinnati Reds,Cleveland Guardians,10,3,H,1.84,2.04,2021
2021-04-17,Texas Rangers,Baltimore Orioles,2,5,A,1.77,2.13,2021
2021-04-17,Milwaukee Brewers,Pittsburgh Pirates,1,6,A,1.70,2.24,2021
2021-04-17,Los Angeles Angels,Minnesota Twins,10,3,H,1.77,2.12,2021
2021-04-17,Athletics,Detroit Tigers,3,0,H,1.52,2.66,2021
2021-04-17,Seattle Mariners,Houston Astros,6,5,H,1.96,1.89,2021
2021-04-17,San Diego Padres,Los Angeles Dodgers,6,11,A,2.24,1.69,2021
2021-04-18,Washington Nationals,Arizona Diamondbacks,6,2,H,1.86,2.01,2021
2021-04-18,New York Yankees,Tampa Bay Rays,3,6,A,1.90,1.95,2021
2021-04-18,Kansas City Royals,Toronto Blue Jays,1,5,A,1.96,1.90,2021
2021-04-18,Chicago Cubs,Atlanta Braves,13,4,H,1.99,1.87,2021
2021-04-18,Philadelphia Phillies,St.Louis Cardinals,4,9,A,1.93,1.92,2021
2021-04-18,Boston Red Sox,Chicago White Sox,7,4,H,1.77,2.13,2021
2021-04-18,Athletics,Detroit Tigers,7,0,H,1.77,2.13,2021
2021-04-18,Cincinnati Reds,Cleveland Guardians,3,2,H,1.72,2.21,2021
2021-04-18,Colorado Rockies,New York Mets,3,4,A,3.07,1.45,2021
2021-04-18,Miami Marlins,San Francisco Giants,7,6,H,1.75,2.15,2021
2021-04-18,Kansas City Royals,Toronto Blue Jays,3,2,H,2.04,1.78,2021
2021-04-18,Texas Rangers,Baltimore Orioles,1,6,A,1.71,2.22,2021
2021-04-18,Milwaukee Brewers,Pittsburgh Pirates,7,1,H,1.72,2.20,2021
2021-04-18,Colorado Rockies,New York Mets,7,2,H,2.09,1.80,2021
2021-04-18,San Diego Padres,Los Angeles Dodgers,0,2,A,2.03,1.84,2021
2021-04-18,Seattle Mariners,Houston Astros,0,1,A,2.16,1.74,2021
2021-04-19,Washington Nationals,Arizona Diamondbacks,2,5,A,1.67,2.29,2021
2021-04-19,Philadelphia Phillies,St.Louis Cardinals,2,0,H,1.57,2.50,2021
2021-04-19,New York Yankees,Tampa Bay Rays,2,4,A,1.40,3.12,2021
2021-04-19,Miami Marlins,San Francisco Giants,0,1,A,1.70,2.23,2021
2021-04-19,Cincinnati Reds,Cleveland Guardians,3,6,A,2.42,1.61,2021
2021-04-19,Boston Red Sox,Chicago White Sox,2,3,A,1.86,1.96,2021
2021-04-19,Milwaukee Brewers,Pittsburgh Pirates,5,6,A,1.48,2.78,2021
2021-04-19,Kansas City Royals,Toronto Blue Jays,2,0,H,1.84,2.03,2021
2021-04-19,Texas Rangers,Baltimore Orioles,1,0,H,1.95,1.90,2021
2021-04-19,Colorado Rockies,New York Mets,1,2,A,2.64,1.53,2021
2021-04-19,Athletics,Detroit Tigers,3,2,H,1.64,2.35,2021
2021-04-19,Seattle Mariners,Houston Astros,7,2,H,2.10,1.78,2021
2021-04-19,San Diego Padres,Los Angeles Dodgers,5,2,H,2.13,1.76,2021
2021-04-19,Boston Red Sox,Chicago White Sox,1,5,A,1.92,1.92,2021
2021-04-19,Chicago Cubs,Atlanta Braves,4,13,A,1.69,2.26,2021
2021-04-20,Boston Red Sox,Chicago White Sox,11,4,H,2.00,1.86,2021
2021-04-20,Washington Nationals,St.Louis Cardinals,5,12,A,1.99,1.87,2021
2021-04-20,Philadelphia Phillies,San Francisco Giants,0,2,A,1.95,1.90,2021
2021-04-20,Kansas City Royals,Tampa Bay Rays,1,4,A,1.91,1.96,2021
2021-04-20,Los Angeles Angels,Texas Rangers,4,6,A,1.43,2.98,2021
2021-04-20,Seattle Mariners,Los Angeles Dodgers,4,3,H,2.77,1.48,2021
2021-04-20,San Diego Padres,Milwaukee Brewers,1,3,A,1.61,2.41,2021
2021-04-21,Seattle Mariners,Los Angeles Dodgers,0,1,A,2.62,1.53,2021
2021-04-21,Cleveland Guardians,Chicago White Sox,5,8,A,1.98,1.88,2021
2021-04-21,Athletics,Minnesota Twins,7,0,H,1.82,2.03,2021
2021-04-21,New York Yankees,Atlanta Braves,3,1,H,1.81,2.07,2021
2021-04-21,Miami Marlins,Baltimore Orioles,5,7,A,1.83,2.06,2021
2021-04-21,Washington Nationals,St.Louis Cardinals,3,2,H,1.87,1.99,2021
2021-04-21,Philadelphia Phillies,San Francisco Giants,7,10,A,1.68,2.28,2021
2021-04-21,Boston Red Sox,Toronto Blue Jays,4,2,H,1.93,1.92,2021
2021-04-21,Chicago Cubs,New York Mets,3,1,H,2.08,1.80,2021
2021-04-21,Kansas City Royals,Tampa Bay Rays,7,14,A,1.92,1.94,2021
2021-04-21,Colorado Rockies,Houston Astros,6,2,H,2.02,1.85,2021
2021-04-21,Athletics,Minnesota Twins,1,0,H,1.99,1.82,2021
2021-04-21,Los Angeles Angels,Texas Rangers,6,2,H,1.53,2.62,2021
2021-04-21,San Diego Padres,Milwaukee Brewers,0,6,A,1.92,1.94,2021
2021-04-22,Philadelphia Phillies,San Francisco Giants,6,5,H,1.81,2.07,2021
2021-04-22,Miami Marlins,Baltimore Orioles,3,0,H,1.63,2.36,2021
2021-04-22,Detroit Tigers,Pittsburgh Pirates,2,3,A,1.79,2.07,2021
2021-04-22,Colorado Rockies,Houston Astros,6,3,H,2.24,1.70,2021
2021-04-22,Athletics,Minnesota Twins,13,12,H,1.90,1.96,2021
2021-04-22,Washington Nationals,St.Louis Cardinals,1,0,H,1.61,2.41,2021
2021-04-22,Los Angeles Angels,Texas Rangers,4,7,A,1.56,2.55,2021
2021-04-22,San Diego Padres,Milwaukee Brewers,2,4,A,1.50,2.70,2021
2021-04-22,Cincinnati Reds,Arizona Diamondbacks,4,5,A,-,-,2021
2021-04-22,New York Yankees,Atlanta Braves,1,4,A,1.72,2.21,2021
2021-04-22,Detroit Tigers,Pittsburgh Pirates,5,2,H,1.75,2.13,2021
2021-04-22,Cincinnati Reds,Arizona Diamondbacks,5,8,A,1.59,2.48,2021
2021-04-22,Boston Red Sox,Toronto Blue Jays,3,6,A,1.76,2.15,2021
2021-04-22,Chicago Cubs,New York Mets,16,4,H,2.14,1.76,2021
2021-04-22,Kansas City Royals,Tampa Bay Rays,9,8,H,1.91,1.95,2021
2021-04-23,Cincinnati Reds,Arizona Diamondbacks,11,14,A,1.71,2.24,2021
2021-04-23,Detroit Tigers,Pittsburgh Pirates,2,4,A,1.84,2.05,2021
2021-04-23,Cleveland Guardians,New York Yankees,3,6,A,1.88,1.99,2021
2021-04-23,Boston Red Sox,Seattle Mariners,3,7,A,1.59,2.50,2021
2021-04-23,Chicago Cubs,New York Mets,4,3,H,1.95,1.94,2021
2021-04-23,Houston Astros,Los Angeles Angels,8,2,H,1.78,2.12,2021
2021-04-23,San Francisco Giants,Miami Marlins,3,0,H,1.69,2.27,2021
2021-04-23,Los Angeles Dodgers,San Diego Padres,2,3,A,1.58,2.52,2021
2021-04-24,Chicago Cubs,Milwaukee Brewers,15,2,H,1.62,2.39,2021
2021-04-24,Baltimore Orioles,Athletics,1,3,A,2.14,1.76,2021
2021-04-24,Tampa Bay Rays,Toronto Blue Jays,3,5,A,1.62,2.40,2021
2021-04-24,New York Mets,Washington Nationals,6,0,H,1.33,3.51,2021
2021-04-24,Detroit Tigers,Kansas City Royals,2,6,A,2.00,1.87,2021
2021-04-24,Cleveland Guardians,New York Yankees,3,5,A,2.42,1.61,2021
2021-04-24,Boston Red Sox,Seattle Mariners,6,5,H,1.69,2.26,2021
2021-04-24,Atlanta Braves,Arizona Diamondbacks,5,4,H,1.63,2.37,2021
2021-04-24,Minnesota Twins,Pittsburgh Pirates,2,0,H,1.63,2.36,2021
2021-04-24,Houston Astros,Los Angeles Angels,5,4,H,1.61,2.41,2021
2021-04-24,Chicago White Sox,Texas Rangers,9,7,H,1.69,2.25,2021
2021-04-24,St.Louis Cardinals,Cincinnati Reds,5,4,H,1.92,1.94,2021
2021-04-24,Colorado Rockies,Philadelphia Phillies,5,4,H,1.79,2.09,2021
2021-04-24,San Francisco Giants,Miami Marlins,5,3,H,1.71,2.22,2021
2021-04-24,Los Angeles Dodgers,San Diego Padres,1,6,A,1.67,2.29,2021
2021-04-25,Detroit Tigers,Kansas City Royals,1,2,A,2.02,1.84,2021
2021-04-25,Boston Red Sox,Seattle Mariners,2,8,A,1.48,2.76,2021
2021-04-25,Minnesota Twins,Pittsburgh Pirates,2,6,A,1.47,2.87,2021
2021-04-25,St.Louis Cardinals,Cincinnati Reds,2,0,H,1.87,2.01,2021
2021-04-25,Chicago Cubs,Milwaukee Brewers,3,4,A,1.89,1.97,2021
2021-04-25,New York Mets,Washington Nationals,1,7,A,1.51,2.66,2021
2021-04-25,Houston Astros,Los Angeles Angels,16,2,H,1.66,2.31,2021
2021-04-25,Tampa Bay Rays,Toronto Blue Jays,5,3,H,1.70,2.23,2021
2021-04-25,Cleveland Guardians,New York Yankees,1,2,A,2.05,1.82,2021
2021-04-25,Baltimore Orioles,Athletics,2,7,A,2.42,1.61,2021
2021-04-25,Chicago White Sox,Texas Rangers,2,1,H,1.58,2.48,2021
2021-04-25,Colorado Rockies,Philadelphia Phillies,5,7,A,2.58,1.55,2021
2021-04-25,San Francisco Giants,Miami Marlins,2,5,A,1.63,2.37,2021
2021-04-25,Los Angeles Dodgers,San Diego Padres,5,4,H,1.66,2.31,2021
2021-04-26,Baltimore Orioles,Athletics,8,1,H,2.09,1.79,2021
2021-04-26,Tampa Bay Rays,Toronto Blue Jays,0,1,A,2.03,1.84,2021
2021-04-26,New York Mets,Washington Nationals,4,0,H,1.67,2.29,2021
2021-04-26,Detroit Tigers,Kansas City Royals,0,4,A,2.01,1.85,2021
2021-04-26,Cleveland Guardians,New York Yankees,7,3,H,2.10,1.78,2021
2021-04-26,Boston Red Sox,Seattle Mariners,5,3,H,1.49,2.76,2021
2021-04-26,Atlanta Braves,Arizona Diamondbacks,0,5,A,1.70,2.26,2021
2021-04-26,Minnesota Twins,Pittsburgh Pirates,2,6,A,1.53,2.65,2021
2021-04-26,Houston Astros,Los Angeles Angels,2,4,A,1.69,2.26,2021
2021-04-26,Chicago White Sox,Texas Rangers,8,4,H,1.53,2.62,2021
2021-04-26,St.Louis Cardinals,Cincinnati Reds,5,2,H,1.80,2.08,2021
2021-04-26,Chicago Cubs,Milwaukee Brewers,0,6,A,2.20,1.72,2021
2021-04-26,Colorado Rockies,Philadelphia Phillies,12,2,H,1.86,2.00,2021
2021-04-26,San Francisco Giants,Miami Marlins,4,3,H,1.63,2.39,2021
2021-04-26,Atlanta Braves,Arizona Diamondbacks,0,7,A,1.53,2.62,2021
2021-04-26,Los Angeles Dodgers,San Diego Padres,7,8,A,1.78,2.10,2021
2021-04-27,Detroit Tigers,Kansas City Royals,2,3,A,1.89,1.96,2021
2021-04-27,Cleveland Guardians,Minnesota Twins,5,3,H,2.08,1.80,2021
2021-04-27,Baltimore Orioles,New York Yankees,4,2,H,2.44,1.60,2021
2021-04-27,Tampa Bay Rays,Athletics,1,2,A,1.97,1.88,2021
2021-04-27,Atlanta Braves,Chicago Cubs,8,7,H,1.49,2.76,2021
2021-04-27,Milwaukee Brewers,Miami Marlins,0,8,A,1.59,2.46,2021
2021-04-27,St.Louis Cardinals,Philadelphia Phillies,1,2,A,1.93,1.92,2021
2021-04-27,Texas Rangers,Los Angeles Angels,4,9,A,2.40,1.62,2021
2021-04-27,Houston Astros,Seattle Mariners,5,2,H,1.56,2.54,2021
