Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,ODDS1,ODDS2,Season
2018-04-01,Miami Marlins,Chicago Cubs,6,10,A,2.85,1.46,2018
2018-04-01,Atlanta Braves,Philadelphia Phillies,15,2,H,1.87,1.98,2018
2018-04-01,Kansas City Royals,Chicago White Sox,3,4,A,1.90,1.95,2018
2018-04-01,Arizona Diamondbacks,Colorado Rockies,1,2,A,1.66,2.31,2018
2018-04-01,San Diego Padres,Milwaukee Brewers,3,7,A,2.08,1.81,2018
2018-04-01,Los Angeles Dodgers,San Francisco Giants,5,0,H,1.48,2.78,2018
2018-04-02,Baltimore Orioles,Minnesota Twins,0,7,A,1.84,2.03,2018
2018-04-02,Toronto Blue Jays,New York Yankees,7,4,H,1.84,2.02,2018
2018-04-02,Tampa Bay Rays,Boston Red Sox,1,2,A,1.92,1.93,2018
2018-04-02,New York Mets,St.Louis Cardinals,1,5,A,2.30,1.67,2018
2018-04-02,Miami Marlins,Chicago Cubs,6,0,H,2.84,1.45,2018
2018-04-02,Detroit Tigers,Pittsburgh Pirates,0,1,A,1.87,1.97,2018
2018-04-02,Texas Rangers,Houston Astros,2,8,A,2.40,1.63,2018
2018-04-02,Athletics,Los Angeles Angels,4,7,A,2.10,1.81,2018
2018-04-02,Seattle Mariners,Cleveland Guardians,5,4,H,2.25,1.70,2018
2018-04-02,Cincinnati Reds,Washington Nationals,5,6,A,2.15,1.75,2018
2018-04-02,Detroit Tigers,Pittsburgh Pirates,6,8,A,2.03,1.82,2018
2018-04-02,Los Angeles Dodgers,San Francisco Giants,9,0,H,1.52,2.66,2018
2018-04-03,Pittsburgh Pirates,Minnesota Twins,5,4,H,1.71,2.22,2018
2018-04-03,Detroit Tigers,Kansas City Royals,6,1,H,1.87,1.98,2018
2018-04-03,Milwaukee Brewers,St.Louis Cardinals,4,8,A,1.83,2.03,2018
2018-04-03,Cincinnati Reds,Chicago Cubs,1,0,H,2.29,1.68,2018
2018-04-03,Toronto Blue Jays,Chicago White Sox,4,2,H,1.55,2.58,2018
2018-04-03,Miami Marlins,Boston Red Sox,3,7,A,2.13,1.77,2018
2018-04-03,Houston Astros,Baltimore Orioles,6,1,H,1.43,2.97,2018
2018-04-03,Atlanta Braves,Washington Nationals,1,8,A,2.05,1.82,2018
2018-04-03,Arizona Diamondbacks,Los Angeles Dodgers,8,7,H,1.97,1.90,2018
2018-04-03,Athletics,Texas Rangers,3,1,H,1.59,2.49,2018
2018-04-03,Los Angeles Angels,Cleveland Guardians,0,6,A,1.98,1.89,2018
2018-04-03,San Diego Padres,Colorado Rockies,4,7,A,1.88,1.99,2018
2018-04-04,Detroit Tigers,Kansas City Royals,0,1,A,1.88,1.97,2018
2018-04-04,New York Yankees,Tampa Bay Rays,11,4,H,1.57,2.54,2018
2018-04-04,San Francisco Giants,Seattle Mariners,4,6,A,1.85,2.01,2018
2018-04-04,Miami Marlins,Boston Red Sox,2,4,A,3.34,1.36,2018
2018-04-04,Toronto Blue Jays,Chicago White Sox,14,5,H,1.52,2.67,2018
2018-04-04,New York Mets,Philadelphia Phillies,2,0,H,1.78,2.11,2018
2018-04-04,Atlanta Braves,Washington Nationals,13,6,H,2.12,1.77,2018
2018-04-04,Milwaukee Brewers,St.Louis Cardinals,5,4,H,1.89,1.96,2018
2018-04-04,Houston Astros,Baltimore Orioles,10,6,H,1.38,3.22,2018
2018-04-04,Arizona Diamondbacks,Los Angeles Dodgers,6,1,H,2.54,1.56,2018
2018-04-04,Athletics,Texas Rangers,1,4,A,1.77,2.13,2018
2018-04-04,Los Angeles Angels,Cleveland Guardians,13,2,H,1.75,2.16,2018
2018-04-04,San Diego Padres,Colorado Rockies,8,4,H,1.96,1.91,2018
2018-04-05,Atlanta Braves,Washington Nationals,7,1,H,2.81,1.47,2018
2018-04-05,New York Yankees,Tampa Bay Rays,7,2,H,1.38,3.24,2018
2018-04-05,New York Mets,Philadelphia Phillies,4,2,H,1.74,2.18,2018
2018-04-05,Houston Astros,Baltimore Orioles,3,2,H,1.58,2.52,2018
2018-04-05,Arizona Diamondbacks,Los Angeles Dodgers,3,0,H,2.17,1.74,2018
2018-04-05,Los Angeles Angels,Cleveland Guardians,3,2,H,2.33,1.66,2018
2018-04-05,Pittsburgh Pirates,Minnesota Twins,3,7,A,1.84,2.02,2018
2018-04-05,Toronto Blue Jays,Chicago White Sox,3,4,A,1.44,2.94,2018
2018-04-05,San Francisco Giants,Seattle Mariners,10,1,H,1.72,2.21,2018
2018-04-05,Milwaukee Brewers,St.Louis Cardinals,0,6,A,1.94,1.91,2018
2018-04-05,Athletics,Texas Rangers,6,2,H,1.61,2.45,2018
2018-04-05,San Diego Padres,Colorado Rockies,2,5,A,2.15,1.76,2018
2018-04-06,Washington Nationals,New York Mets,2,8,A,1.62,2.39,2018
2018-04-06,Boston Red Sox,Tampa Bay Rays,3,2,H,1.42,3.03,2018
2018-04-06,Philadelphia Phillies,Miami Marlins,5,0,H,1.65,2.35,2018
2018-04-06,Athletics,Texas Rangers,3,6,A,1.61,2.44,2018
2018-04-06,San Diego Padres,Colorado Rockies,1,3,A,1.94,1.91,2018
2018-04-06,Minnesota Twins,Seattle Mariners,4,2,H,1.94,1.91,2018
2018-04-06,Chicago White Sox,Detroit Tigers,7,9,A,1.73,2.19,2018
2018-04-06,New York Yankees,Baltimore Orioles,2,5,A,1.37,3.29,2018
2018-04-06,Pittsburgh Pirates,Cincinnati Reds,5,2,H,1.64,2.36,2018
2018-04-06,St.Louis Cardinals,Arizona Diamondbacks,1,3,A,1.83,2.04,2018
2018-04-06,Milwaukee Brewers,Chicago Cubs,0,8,A,1.96,1.89,2018
2018-04-07,Colorado Rockies,Atlanta Braves,3,8,A,1.65,2.35,2018
2018-04-07,Cleveland Guardians,Kansas City Royals,3,2,H,1.42,3.01,2018
2018-04-07,Pittsburgh Pirates,Cincinnati Reds,14,3,H,2.06,1.81,2018
2018-04-07,New York Yankees,Baltimore Orioles,3,7,A,1.54,2.61,2018
2018-04-07,Texas Rangers,Toronto Blue Jays,5,8,A,2.06,1.82,2018
2018-04-07,Milwaukee Brewers,Chicago Cubs,5,4,H,2.18,1.73,2018
2018-04-07,Houston Astros,San Diego Padres,1,4,A,1.33,3.50,2018
2018-04-07,Los Angeles Angels,Athletics,13,9,H,1.73,2.20,2018
2018-04-08,Washington Nationals,New York Mets,2,3,A,1.62,2.41,2018
2018-04-08,New York Yankees,Baltimore Orioles,8,3,H,1.41,3.06,2018
2018-04-08,Boston Red Sox,Tampa Bay Rays,10,3,H,1.57,2.55,2018
2018-04-08,Minnesota Twins,Seattle Mariners,4,11,A,1.61,2.45,2018
2018-04-08,Chicago White Sox,Detroit Tigers,1,6,A,1.82,2.05,2018
2018-04-08,St.Louis Cardinals,Arizona Diamondbacks,5,3,H,1.90,1.95,2018
2018-04-08,Milwaukee Brewers,Chicago Cubs,2,5,A,2.19,1.73,2018
2018-04-08,Cleveland Guardians,Kansas City Royals,0,1,A,1.40,3.13,2018
2018-04-08,San Francisco Giants,Los Angeles Dodgers,7,5,H,2.13,1.79,2018
2018-04-08,Philadelphia Phillies,Miami Marlins,20,1,H,1.59,2.50,2018
2018-04-08,Pittsburgh Pirates,Cincinnati Reds,4,7,A,1.75,2.15,2018
2018-04-08,Houston Astros,San Diego Padres,1,0,H,1.31,3.70,2018
2018-04-08,Texas Rangers,Toronto Blue Jays,5,1,H,2.15,1.75,2018
2018-04-08,Colorado Rockies,Atlanta Braves,3,2,H,1.68,2.28,2018
2018-04-08,Los Angeles Angels,Athletics,3,7,A,1.83,2.03,2018
2018-04-09,New York Yankees,Baltimore Orioles,7,8,A,1.53,2.65,2018
2018-04-09,Boston Red Sox,Tampa Bay Rays,8,7,H,1.50,2.75,2018
2018-04-09,Cleveland Guardians,Kansas City Royals,3,1,H,1.44,2.91,2018
2018-04-09,Pittsburgh Pirates,Cincinnati Reds,5,0,H,1.65,2.34,2018
2018-04-09,Philadelphia Phillies,Miami Marlins,3,6,A,1.50,2.70,2018
2018-04-09,Milwaukee Brewers,Chicago Cubs,0,3,A,2.03,1.84,2018
2018-04-09,Houston Astros,San Diego Padres,4,1,H,1.35,3.38,2018
2018-04-09,Chicago White Sox,Detroit Tigers,0,1,A,1.57,2.56,2018
2018-04-09,St.Louis Cardinals,Arizona Diamondbacks,1,4,A,1.64,2.37,2018
2018-04-09,Texas Rangers,Toronto Blue Jays,4,7,A,2.00,1.86,2018
2018-04-09,Colorado Rockies,Atlanta Braves,0,4,A,1.66,2.32,2018
2018-04-09,San Francisco Giants,Los Angeles Dodgers,1,2,A,2.99,1.42,2018
2018-04-09,Los Angeles Angels,Athletics,6,1,H,1.55,2.59,2018
2018-04-09,Washington Nationals,New York Mets,5,6,A,1.55,2.58,2018
2018-04-10,Chicago White Sox,Tampa Bay Rays,4,5,A,2.23,1.71,2018
2018-04-10,Cleveland Guardians,Detroit Tigers,2,0,H,1.34,3.46,2018
2018-04-10,Washington Nationals,Atlanta Braves,2,0,H,1.40,3.15,2018
2018-04-10,St.Louis Cardinals,Milwaukee Brewers,4,5,A,1.69,2.26,2018
2018-04-10,Philadelphia Phillies,Cincinnati Reds,6,5,H,1.72,2.20,2018
2018-04-10,Baltimore Orioles,Toronto Blue Jays,1,7,A,1.86,2.00,2018
2018-04-10,Miami Marlins,New York Mets,2,4,A,2.94,1.44,2018
2018-04-10,Texas Rangers,Los Angeles Angels,3,8,A,2.17,1.74,2018
2018-04-10,Minnesota Twins,Houston Astros,0,2,A,2.36,1.64,2018
2018-04-10,Kansas City Royals,Seattle Mariners,10,0,H,1.92,1.93,2018
2018-04-10,Colorado Rockies,San Diego Padres,6,7,A,1.54,2.62,2018
2018-04-10,San Francisco Giants,Arizona Diamondbacks,1,2,A,1.93,1.94,2018
2018-04-11,Chicago White Sox,Tampa Bay Rays,5,6,A,1.98,1.87,2018
2018-04-11,Chicago Cubs,Pittsburgh Pirates,5,8,A,1.67,2.29,2018
2018-04-11,Cleveland Guardians,Detroit Tigers,2,1,H,1.47,2.81,2018
2018-04-11,Washington Nationals,Atlanta Braves,4,1,H,1.42,3.01,2018
2018-04-11,Philadelphia Phillies,Cincinnati Reds,6,1,H,1.50,2.71,2018
2018-04-11,Baltimore Orioles,Toronto Blue Jays,1,2,A,2.14,1.76,2018
2018-04-11,Miami Marlins,New York Mets,6,8,A,2.70,1.51,2018
2018-04-11,Boston Red Sox,New York Yankees,14,1,H,1.74,2.17,2018
2018-04-11,Texas Rangers,Los Angeles Angels,1,11,A,2.26,1.69,2018
2018-04-11,Minnesota Twins,Houston Astros,4,1,H,2.42,1.62,2018
2018-04-11,St.Louis Cardinals,Milwaukee Brewers,5,3,H,1.62,2.40,2018
2018-04-11,Kansas City Royals,Seattle Mariners,3,8,A,1.92,1.93,2018
2018-04-11,Colorado Rockies,San Diego Padres,2,5,A,1.64,2.37,2018
2018-04-11,Los Angeles Dodgers,Athletics,4,0,H,1.79,2.10,2018
2018-04-11,San Francisco Giants,Arizona Diamondbacks,5,4,H,1.97,1.89,2018
2018-04-12,Washington Nationals,Atlanta Braves,3,5,A,1.82,2.06,2018
2018-04-12,Minnesota Twins,Houston Astros,9,8,H,2.35,1.65,2018
2018-04-12,St.Louis Cardinals,Milwaukee Brewers,2,3,A,1.67,2.29,2018
2018-04-12,Chicago White Sox,Tampa Bay Rays,2,1,H,2.08,1.80,2018
2018-04-12,Kansas City Royals,Seattle Mariners,2,4,A,2.24,1.70,2018
2018-04-12,Colorado Rockies,San Diego Padres,6,4,H,1.64,2.36,2018
2018-04-12,San Francisco Giants,Arizona Diamondbacks,3,7,A,1.96,1.90,2018
2018-04-12,Cleveland Guardians,Detroit Tigers,5,1,H,1.33,3.50,2018
2018-04-12,Philadelphia Phillies,Cincinnati Reds,4,3,H,1.89,1.96,2018
2018-04-12,Baltimore Orioles,Toronto Blue Jays,5,3,H,1.74,2.18,2018
2018-04-12,Miami Marlins,New York Mets,1,4,A,2.15,1.75,2018
2018-04-12,Boston Red Sox,New York Yankees,7,10,A,1.95,1.90,2018
2018-04-12,Texas Rangers,Los Angeles Angels,2,7,A,1.99,1.87,2018
2018-04-12,Chicago Cubs,Pittsburgh Pirates,13,5,H,1.60,2.48,2018
2018-04-12,Los Angeles Dodgers,Athletics,6,16,A,1.54,2.61,2018
2018-04-13,Chicago Cubs,Pittsburgh Pirates,1,6,A,1.52,2.66,2018
2018-04-13,Cleveland Guardians,Detroit Tigers,9,3,H,1.45,2.89,2018
2018-04-13,Cincinnati Reds,St.Louis Cardinals,4,13,A,2.32,1.66,2018
2018-04-13,Washington Nationals,Colorado Rockies,1,5,A,1.54,2.63,2018
2018-04-13,Boston Red Sox,New York Yankees,6,3,H,1.99,1.86,2018
2018-04-13,Minnesota Twins,Chicago White Sox,4,0,H,1.41,3.05,2018
2018-04-13,Kansas City Royals,Los Angeles Angels,1,7,A,2.36,1.64,2018
2018-04-13,San Diego Padres,San Francisco Giants,0,7,A,2.22,1.71,2018
2018-04-14,Chicago Cubs,Atlanta Braves,0,4,A,1.48,2.76,2018
2018-04-14,Cincinnati Reds,St.Louis Cardinals,3,5,A,2.46,1.60,2018
2018-04-14,Washington Nationals,Colorado Rockies,1,2,A,1.56,2.57,2018
2018-04-14,Tampa Bay Rays,Philadelphia Phillies,1,2,A,1.89,1.96,2018
2018-04-14,New York Mets,Milwaukee Brewers,6,5,H,1.89,1.96,2018
2018-04-14,Miami Marlins,Pittsburgh Pirates,7,2,H,2.13,1.77,2018
2018-04-14,Detroit Tigers,New York Yankees,6,8,A,2.63,1.54,2018
2018-04-14,Cleveland Guardians,Toronto Blue Jays,4,8,A,1.67,2.29,2018
2018-04-14,Boston Red Sox,Baltimore Orioles,7,3,H,1.39,3.16,2018
2018-04-14,Houston Astros,Texas Rangers,3,2,H,1.39,3.17,2018
2018-04-14,Kansas City Royals,Los Angeles Angels,4,5,A,2.48,1.59,2018
2018-04-14,Seattle Mariners,Athletics,7,4,H,2.08,1.81,2018
2018-04-14,San Diego Padres,San Francisco Giants,5,1,H,2.12,1.78,2018
2018-04-14,Los Angeles Dodgers,Arizona Diamondbacks,7,8,A,1.64,2.37,2018
2018-04-15,Washington Nationals,Colorado Rockies,6,2,H,1.51,2.71,2018
2018-04-15,Boston Red Sox,Baltimore Orioles,10,3,H,1.62,2.42,2018
2018-04-15,Cincinnati Reds,St.Louis Cardinals,1,6,A,2.10,1.82,2018
2018-04-15,Chicago Cubs,Atlanta Braves,14,10,H,1.56,2.57,2018
2018-04-15,Houston Astros,Texas Rangers,5,6,A,1.40,3.14,2018
2018-04-15,Tampa Bay Rays,Philadelphia Phillies,4,9,A,1.78,2.12,2018
2018-04-15,New York Mets,Milwaukee Brewers,1,5,A,1.87,1.99,2018
2018-04-15,Miami Marlins,Pittsburgh Pirates,0,1,A,2.70,1.51,2018
2018-04-15,Kansas City Royals,Los Angeles Angels,3,5,A,2.46,1.60,2018
2018-04-15,San Diego Padres,San Francisco Giants,5,4,H,1.88,1.98,2018
2018-04-15,Seattle Mariners,Athletics,10,8,H,1.91,1.94,2018
2018-04-15,Los Angeles Dodgers,Arizona Diamondbacks,1,9,A,1.54,2.62,2018
2018-04-16,Boston Red Sox,Baltimore Orioles,3,1,H,1.45,2.91,2018
2018-04-16,Tampa Bay Rays,Philadelphia Phillies,4,10,A,1.73,2.21,2018
2018-04-16,New York Mets,Milwaukee Brewers,3,2,H,1.48,2.78,2018
2018-04-16,Miami Marlins,Pittsburgh Pirates,3,7,A,2.23,1.71,2018
2018-04-16,Cincinnati Reds,St.Louis Cardinals,2,3,A,2.50,1.59,2018
2018-04-16,Washington Nationals,Colorado Rockies,5,6,A,1.48,2.78,2018
2018-04-16,Seattle Mariners,Athletics,1,2,A,1.95,1.90,2018
2018-04-16,San Diego Padres,San Francisco Giants,10,1,H,1.75,2.15,2018
2018-04-16,Los Angeles Dodgers,Arizona Diamondbacks,7,2,H,1.46,2.85,2018
2018-04-16,Houston Astros,Texas Rangers,1,3,A,1.30,3.75,2018
2018-04-17,New York Yankees,Miami Marlins,12,1,H,1.29,3.84,2018
2018-04-17,Pittsburgh Pirates,Colorado Rockies,2,6,A,1.76,2.13,2018
2018-04-17,Tampa Bay Rays,Texas Rangers,8,4,H,1.60,2.47,2018
2018-04-17,New York Mets,Washington Nationals,6,8,A,1.57,2.54,2018
2018-04-17,Atlanta Braves,Philadelphia Phillies,2,1,H,2.12,1.77,2018
2018-04-17,Milwaukee Brewers,Cincinnati Reds,4,10,A,1.79,2.09,2018
2018-04-17,Athletics,Chicago White Sox,8,1,H,1.65,2.36,2018
2018-04-17,Seattle Mariners,Houston Astros,2,1,H,1.97,1.89,2018
2018-04-17,San Diego Padres,Los Angeles Dodgers,3,10,A,2.28,1.68,2018
2018-04-18,Toronto Blue Jays,Kansas City Royals,11,3,H,1.50,2.83,2018
2018-04-18,Toronto Blue Jays,Kansas City Royals,5,4,H,1.68,2.33,2018
2018-04-18,New York Yankees,Miami Marlins,1,9,A,1.28,3.88,2018
2018-04-18,Detroit Tigers,Baltimore Orioles,4,2,H,1.98,1.88,2018
2018-04-18,Pittsburgh Pirates,Colorado Rockies,0,2,A,1.71,2.22,2018
2018-04-18,Tampa Bay Rays,Texas Rangers,2,7,A,1.65,2.34,2018
2018-04-18,New York Mets,Washington Nationals,2,5,A,1.99,1.87,2018
2018-04-18,Minnesota Twins,Cleveland Guardians,1,6,A,2.73,1.50,2018
2018-04-18,Atlanta Braves,Philadelphia Phillies,1,5,A,1.90,1.95,2018
2018-04-18,Milwaukee Brewers,Cincinnati Reds,2,0,H,1.65,2.34,2018
2018-04-18,Chicago Cubs,St.Louis Cardinals,3,5,A,1.76,2.14,2018
2018-04-18,Arizona Diamondbacks,San Francisco Giants,1,0,H,1.65,2.35,2018
2018-04-18,Athletics,Chicago White Sox,10,2,H,1.53,2.65,2018
2018-04-18,Los Angeles Angels,Boston Red Sox,1,10,A,1.61,2.45,2018
2018-04-18,Seattle Mariners,Houston Astros,1,4,A,2.71,1.51,2018
2018-04-18,San Diego Padres,Los Angeles Dodgers,3,7,A,2.94,1.44,2018
2018-04-19,Pittsburgh Pirates,Colorado Rockies,10,2,H,1.81,2.06,2018
2018-04-19,Tampa Bay Rays,Texas Rangers,4,2,H,2.06,1.81,2018
2018-04-19,Detroit Tigers,Baltimore Orioles,6,5,H,2.08,1.80,2018
2018-04-19,Milwaukee Brewers,Cincinnati Reds,2,0,H,1.71,2.22,2018
2018-04-19,Athletics,Chicago White Sox,12,11,H,1.47,2.81,2018
2018-04-19,Toronto Blue Jays,Kansas City Royals,15,5,H,1.49,2.74,2018
2018-04-19,New York Mets,Washington Nationals,11,5,H,1.88,1.92,2018
2018-04-19,Minnesota Twins,Cleveland Guardians,2,1,H,2.02,1.84,2018
2018-04-19,Atlanta Braves,Philadelphia Phillies,7,3,H,1.82,2.06,2018
2018-04-19,Arizona Diamondbacks,San Francisco Giants,3,4,A,1.62,2.42,2018
2018-04-19,Los Angeles Angels,Boston Red Sox,0,9,A,1.94,1.91,2018
2018-04-19,Seattle Mariners,Houston Astros,1,7,A,2.63,1.54,2018
2018-04-19,San Diego Padres,Los Angeles Dodgers,4,13,A,2.49,1.59,2018
2018-04-20,Detroit Tigers,Baltimore Orioles,13,8,H,2.05,1.82,2018
2018-04-20,Chicago Cubs,St.Louis Cardinals,8,5,H,1.82,2.05,2018
2018-04-20,Seattle Mariners,Houston Astros,2,9,A,2.64,1.53,2018
2018-04-20,New York Yankees,Toronto Blue Jays,4,3,H,1.62,2.40,2018
2018-04-20,Philadelphia Phillies,Pittsburgh Pirates,7,0,H,2.02,1.84,2018
2018-04-20,Atlanta Braves,New York Mets,12,4,H,1.93,1.92,2018
2018-04-20,Milwaukee Brewers,Miami Marlins,12,3,H,1.52,2.65,2018
2018-04-20,Arizona Diamondbacks,San Francisco Giants,3,1,H,1.58,2.53,2018
2018-04-20,Los Angeles Angels,Boston Red Sox,2,8,A,1.98,1.87,2018
2018-04-21,Detroit Tigers,Kansas City Royals,3,2,H,1.74,2.15,2018
2018-04-21,Philadelphia Phillies,Pittsburgh Pirates,2,1,H,1.89,1.96,2018
2018-04-21,New York Yankees,Toronto Blue Jays,5,8,A,1.51,2.68,2018
2018-04-21,Baltimore Orioles,Cleveland Guardians,3,1,H,2.08,1.80,2018
2018-04-21,Tampa Bay Rays,Minnesota Twins,8,7,H,1.75,2.16,2018
2018-04-21,Detroit Tigers,Kansas City Royals,2,3,A,1.96,1.88,2018
2018-04-21,Atlanta Braves,New York Mets,3,5,A,2.26,1.69,2018
2018-04-21,Texas Rangers,Seattle Mariners,2,6,A,1.78,2.11,2018
2018-04-21,Milwaukee Brewers,Miami Marlins,8,0,H,1.61,2.44,2018
2018-04-21,Chicago White Sox,Houston Astros,0,10,A,3.30,1.37,2018
2018-04-21,St.Louis Cardinals,Cincinnati Reds,4,2,H,1.46,2.83,2018
2018-04-21,Colorado Rockies,Chicago Cubs,5,16,A,1.92,1.93,2018
2018-04-21,Arizona Diamondbacks,San Diego Padres,1,4,A,1.88,1.98,2018
2018-04-21,Athletics,Boston Red Sox,3,7,A,2.23,1.71,2018
2018-04-21,Los Angeles Angels,San Francisco Giants,1,8,A,1.64,2.38,2018
2018-04-21,Los Angeles Dodgers,Washington Nationals,2,5,A,1.66,2.34,2018
2018-04-22,New York Yankees,Toronto Blue Jays,9,1,H,1.60,2.45,2018
2018-04-22,Detroit Tigers,Kansas City Royals,12,4,H,1.86,2.00,2018
2018-04-22,St.Louis Cardinals,Cincinnati Reds,4,3,H,1.43,2.96,2018
2018-04-22,Philadelphia Phillies,Pittsburgh Pirates,6,2,H,1.55,2.60,2018
2018-04-22,Baltimore Orioles,Cleveland Guardians,0,4,A,2.74,1.49,2018
2018-04-22,Tampa Bay Rays,Minnesota Twins,10,1,H,1.77,2.12,2018
2018-04-22,Milwaukee Brewers,Miami Marlins,6,5,H,1.51,2.70,2018
2018-04-22,Chicago White Sox,Houston Astros,1,10,A,2.86,1.45,2018
2018-04-22,Atlanta Braves,New York Mets,4,3,H,2.43,1.62,2018
2018-04-22,Texas Rangers,Seattle Mariners,7,9,A,2.52,1.58,2018
2018-04-22,Colorado Rockies,Chicago Cubs,5,2,H,2.14,1.76,2018
2018-04-22,Arizona Diamondbacks,San Diego Padres,6,2,H,1.59,2.50,2018
2018-04-22,Athletics,Boston Red Sox,3,0,H,2.52,1.58,2018
2018-04-22,Los Angeles Angels,San Francisco Giants,4,3,H,1.44,2.93,2018
2018-04-22,Los Angeles Dodgers,Washington Nationals,4,0,H,1.97,1.89,2018
2018-04-23,New York Yankees,Toronto Blue Jays,5,1,H,1.40,3.12,2018
2018-04-23,Baltimore Orioles,Cleveland Guardians,3,7,A,3.30,1.37,2018
2018-04-23,Tampa Bay Rays,Minnesota Twins,8,6,H,1.84,2.06,2018
2018-04-23,Detroit Tigers,Kansas City Royals,5,8,A,1.57,2.55,2018
2018-04-23,Philadelphia Phillies,Pittsburgh Pirates,3,2,H,1.61,2.44,2018
2018-04-23,Milwaukee Brewers,Miami Marlins,4,2,H,1.51,2.68,2018
2018-04-23,Chicago White Sox,Houston Astros,1,7,A,2.71,1.50,2018
2018-04-23,St.Louis Cardinals,Cincinnati Reds,9,2,H,1.64,2.35,2018
2018-04-23,Texas Rangers,Seattle Mariners,7,4,H,2.04,1.85,2018
2018-04-23,Colorado Rockies,Chicago Cubs,7,9,A,2.00,1.87,2018
2018-04-23,Athletics,Boston Red Sox,4,1,H,2.13,1.77,2018
2018-04-23,Los Angeles Angels,San Francisco Giants,2,4,A,1.86,2.00,2018
2018-04-23,Arizona Diamondbacks,San Diego Padres,4,2,H,1.67,2.30,2018
2018-04-23,Los Angeles Dodgers,Washington Nationals,4,3,H,1.47,2.81,2018
2018-04-24,Cincinnati Reds,Atlanta Braves,10,4,H,2.06,1.81,2018
2018-04-24,New York Yankees,Minnesota Twins,14,1,H,1.47,2.82,2018
2018-04-24,Baltimore Orioles,Cleveland Guardians,1,2,A,2.62,1.54,2018
2018-04-24,Texas Rangers,Athletics,4,9,A,2.05,1.82,2018
2018-04-24,Houston Astros,Los Angeles Angels,0,2,A,1.48,2.79,2018
2018-04-24,Chicago White Sox,Seattle Mariners,10,4,H,2.32,1.66,2018
2018-04-24,Colorado Rockies,San Diego Padres,5,13,A,1.50,2.71,2018
2018-04-24,Los Angeles Dodgers,Miami Marlins,2,1,H,1.37,3.30,2018
2018-04-24,San Francisco Giants,Washington Nationals,4,2,H,1.97,1.88,2018
2018-04-25,Chicago White Sox,Seattle Mariners,0,1,A,2.11,1.78,2018
2018-04-25,Cleveland Guardians,Chicago Cubs,3,10,A,1.73,2.18,2018
2018-04-25,New York Yankees,Minnesota Twins,8,3,H,1.64,2.36,2018
2018-04-25,Cincinnati Reds,Atlanta Braves,9,7,H,1.95,1.90,2018
2018-04-25,Philadelphia Phillies,Arizona Diamondbacks,4,8,A,1.91,1.94,2018
