Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,ODDS1,ODDS2,Season
2017-12-31,Chelsea,Stoke,5,0,H,1.14,19.43,2017
2017-12-31,Bournemouth,Everton,2,1,H,2.36,3.29,2017
2017-12-31,Manchester Utd,Southampton,0,0,D,1.34,9.47,2017
2017-12-31,Crystal Palace,Manchester City,0,0,D,9.8,1.3,2017
2018-01-01,West Brom,Arsenal,1,1,D,5.47,1.61,2017
2018-01-01,Brighton,Bournemouth,2,2,D,2.4,3.35,2017
2018-01-02,Stoke,Newcastle,0,1,A,2.28,3.39,2017
2018-01-02,Leicester,Huddersfield,3,0,H,1.8,4.97,2017
2018-01-02,Burnley,Liverpool,1,2,A,5.95,1.63,2017
2018-01-02,Everton,Manchester Utd,0,2,A,5.51,1.69,2017
2018-01-03,West Ham,West Brom,2,1,H,2.12,3.97,2017
2018-01-03,Swansea,Tottenham,0,2,A,7.84,1.45,2017
2018-01-03,Southampton,Crystal Palace,1,2,A,2.06,3.87,2017
2018-01-03,Manchester City,Watford,3,1,H,1.12,20.01,2017
2018-01-04,Arsenal,Chelsea,2,2,D,3.19,2.31,2017
2018-01-05,Tottenham,West Ham,1,1,D,1.28,11.01,2017
2018-01-14,West Brom,Brighton,2,0,H,2.15,4.06,2017
2018-01-14,Watford,Southampton,2,2,D,2.66,2.76,2017
2018-01-14,Newcastle,Swansea,1,1,D,1.74,5.38,2017
2018-01-14,Huddersfield,West Ham,1,4,A,2.82,2.75,2017
2018-01-14,Crystal Palace,Burnley,1,0,H,2.19,3.81,2017
2018-01-14,Chelsea,Leicester,0,0,D,1.29,11.35,2017
2018-01-14,Tottenham,Everton,4,0,H,1.27,12.11,2017
2018-01-14,Bournemouth,Arsenal,2,1,H,3.65,2.03,2017
2018-01-15,Liverpool,Manchester City,4,3,H,3.06,2.28,2017
2018-01-16,Manchester Utd,Stoke,3,0,H,1.2,14.89,2017
2018-01-20,Brighton,Chelsea,0,4,A,6.43,1.61,2017
2018-01-21,West Ham,Bournemouth,1,1,D,2.27,3.28,2017
2018-01-21,Stoke,Huddersfield,2,0,H,2.02,3.98,2017
2018-01-21,Leicester,Watford,2,0,H,1.76,4.69,2017
2018-01-21,Everton,West Brom,1,1,D,2.45,3.39,2017
2018-01-21,Burnley,Manchester Utd,0,1,A,7.06,1.54,2017
2018-01-21,Arsenal,Crystal Palace,4,1,H,1.45,7.1,2017
2018-01-21,Manchester City,Newcastle,3,1,H,1.12,24.19,2017
2018-01-22,Southampton,Tottenham,1,1,D,4.43,1.82,2017
2018-01-23,Swansea,Liverpool,1,0,H,10.61,1.29,2017
2018-01-31,West Ham,Crystal Palace,1,1,D,3.0,2.55,2017
2018-01-31,Swansea,Arsenal,3,1,H,6.66,1.52,2017
2018-01-31,Huddersfield,Liverpool,0,3,A,10.18,1.32,2017
2018-02-01,Southampton,Brighton,1,1,D,1.79,5.29,2017
2018-02-01,Newcastle,Burnley,1,1,D,2.22,3.79,2017
2018-02-01,Everton,Leicester,2,1,H,2.71,2.82,2017
2018-02-01,Chelsea,Bournemouth,0,3,A,1.35,9.44,2017
2018-02-01,Tottenham,Manchester Utd,2,0,H,2.38,3.08,2017
2018-02-01,Stoke,Watford,0,0,D,2.16,3.51,2017
2018-02-01,Manchester City,West Brom,3,0,H,1.14,19.35,2017
2018-02-03,Burnley,Manchester City,1,1,D,11.71,1.29,2017
2018-02-04,West Brom,Southampton,2,3,A,2.83,2.77,2017
2018-02-04,Manchester Utd,Huddersfield,2,0,H,1.21,15.64,2017
2018-02-04,Leicester,Swansea,1,1,D,1.83,4.85,2017
2018-02-04,Brighton,West Ham,3,1,H,2.28,3.72,2017
