Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,ODDS1,ODDSX,ODDS2,Season
2021-11-07,Leeds,Leicester,1,1,D,2.69,3.51,2.66,2021
2021-11-07,Everton,Tottenham,0,0,D,3.48,3.33,2.26,2021
2021-11-07,Arsenal,Watford,1,0,H,1.45,4.83,7.48,2021
2021-11-08,West Ham,Liverpool,3,2,H,4.51,4.24,1.74,2021
2021-11-20,Leicester,Chelsea,0,3,A,5.0,3.77,1.76,2021
2021-11-21,Wolves,West Ham,1,0,H,3.19,3.28,2.41,2021
2021-11-21,Watford,Manchester Utd,4,1,H,6.53,4.66,1.5,2021
2021-11-21,Norwich,Southampton,2,1,H,3.59,3.48,2.14,2021
2021-11-21,Newcastle,Brentford,3,3,D,2.47,3.45,2.95,2021
2021-11-21,Burnley,Crystal Palace,3,3,D,2.85,3.22,2.7,2021
2021-11-21,Aston Villa,Brighton,2,0,H,2.46,3.31,3.07,2021
2021-11-21,Liverpool,Arsenal,4,0,H,1.51,4.79,6.12,2021
2021-11-21,Manchester City,Everton,3,0,H,1.21,7.08,15.43,2021
2021-11-22,Tottenham,Leeds,2,1,H,1.61,4.08,5.93,2021
2021-11-27,Arsenal,Newcastle,2,0,H,1.52,4.57,6.45,2021
2021-11-28,Norwich,Wolves,0,0,D,3.65,3.35,2.17,2021
2021-11-28,Liverpool,Southampton,4,0,H,1.25,6.5,12.08,2021
2021-11-28,Crystal Palace,Aston Villa,1,2,A,2.31,3.29,3.33,2021
2021-11-28,Brighton,Leeds,0,0,D,2.19,3.37,3.53,2021
2021-11-28,Manchester City,West Ham,2,1,H,1.27,6.38,11.08,2021
2021-11-28,Leicester,Watford,4,2,H,1.7,3.92,5.21,2021
2021-11-28,Brentford,Everton,1,0,H,2.24,3.26,3.55,2021
2021-11-29,Chelsea,Manchester Utd,1,1,D,1.56,4.21,6.51,2021
2021-12-01,Newcastle,Norwich,1,1,D,2.08,3.54,3.72,2021
2021-12-01,Leeds,Crystal Palace,1,0,H,2.27,3.37,3.35,2021
2021-12-02,Wolves,Burnley,0,0,D,1.95,3.38,4.43,2021
2021-12-02,West Ham,Brighton,1,1,D,1.99,3.44,4.18,2021
2021-12-02,Watford,Chelsea,1,2,A,10.31,5.44,1.32,2021
2021-12-02,Southampton,Leicester,2,2,D,2.36,3.5,3.08,2021
2021-12-02,Everton,Liverpool,1,4,A,8.68,5.19,1.37,2021
2021-12-02,Aston Villa,Manchester City,1,2,A,7.52,4.65,1.46,2021
2021-12-03,Tottenham,Brentford,2,0,H,1.65,3.99,5.59,2021
2021-12-03,Manchester Utd,Arsenal,3,2,H,2.07,3.68,3.59,2021
2021-12-04,West Ham,Chelsea,3,2,H,4.89,3.71,1.79,2021
2021-12-05,Wolves,Liverpool,0,1,A,8.59,4.99,1.4,2021
2021-12-05,Southampton,Brighton,1,1,D,2.56,3.19,3.04,2021
2021-12-05,Newcastle,Burnley,1,0,H,2.35,3.47,3.12,2021
2021-12-05,Watford,Manchester City,1,3,A,13.83,7.19,1.21,2021
2021-12-05,Tottenham,Norwich,3,0,H,1.46,4.56,7.65,2021
2021-12-05,Manchester Utd,Crystal Palace,1,0,H,1.52,4.46,6.58,2021
2021-12-05,Leeds,Brentford,2,2,D,1.85,3.54,4.76,2021
2021-12-06,Aston Villa,Leicester,2,1,H,2.27,3.44,3.33,2021
2021-12-07,Everton,Arsenal,2,1,H,3.55,3.48,2.17,2021
2021-12-11,Brentford,Watford,2,1,H,2.48,3.39,2.98,2021
2021-12-11,Manchester City,Wolves,1,0,H,1.17,8.03,19.95,2021
2021-12-12,Liverpool,Aston Villa,1,0,H,1.24,6.7,12.15,2021
2021-12-12,Chelsea,Leeds,3,2,H,1.23,6.79,12.96,2021
2021-12-12,Arsenal,Southampton,3,0,H,1.75,3.95,4.79,2021
2021-12-12,Norwich,Manchester Utd,0,1,A,7.4,4.93,1.44,2021
2021-12-12,Leicester,Newcastle,4,0,H,1.73,4.05,4.78,2021
2021-12-12,Burnley,West Ham,0,0,D,3.51,3.53,2.15,2021
2021-12-13,Crystal Palace,Everton,3,1,H,2.23,3.21,3.61,2021
2021-12-15,Norwich,Aston Villa,0,2,A,3.74,3.39,2.11,2021
2021-12-15,Manchester City,Leeds,7,0,H,1.15,9.21,18.3,2021
2021-12-16,Crystal Palace,Southampton,2,2,D,2.09,3.42,3.82,2021
2021-12-16,Brighton,Wolves,0,1,A,2.08,3.16,4.26,2021
2021-12-16,Arsenal,West Ham,2,0,H,2.09,3.62,3.57,2021
2021-12-17,Chelsea,Everton,1,1,D,1.21,7.05,16.86,2021
2021-12-17,Liverpool,Newcastle,3,1,H,1.11,10.54,24.53,2021
2021-12-19,Leeds,Arsenal,1,4,A,5.79,4.36,1.58,2021
2021-12-19,Wolves,Chelsea,0,0,D,5.64,3.44,1.77,2021
2021-12-19,Newcastle,Manchester City,0,4,A,21.28,9.72,1.13,2021
2021-12-20,Tottenham,Liverpool,2,2,D,5.01,4.19,1.68,2021
2021-12-27,West Ham,Southampton,2,3,A,1.95,3.66,4.02,2021
2021-12-27,Tottenham,Crystal Palace,3,0,H,1.71,3.81,5.24,2021
2021-12-27,Norwich,Arsenal,0,5,A,6.58,4.51,1.51,2021
2021-12-27,Manchester City,Leicester,6,3,H,1.13,10.23,19.15,2021
2021-12-27,Aston Villa,Chelsea,1,3,A,5.27,3.82,1.71,2021
2021-12-27,Brighton,Brentford,2,0,H,1.94,3.43,4.42,2021
2021-12-28,Newcastle,Manchester Utd,1,1,D,6.66,4.73,1.49,2021
2021-12-29,Watford,West Ham,1,4,A,3.59,3.71,2.05,2021
2021-12-29,Southampton,Tottenham,1,1,D,3.81,3.47,2.07,2021
2021-12-29,Crystal Palace,Norwich,3,0,H,1.72,3.67,5.5,2021
2021-12-29,Leicester,Liverpool,1,0,H,8.63,6.11,1.32,2021
2021-12-30,Chelsea,Brighton,1,1,D,1.35,5.04,10.37,2021
2021-12-30,Brentford,Manchester City,0,1,A,16.48,8.78,1.16,2021
2021-12-31,Manchester Utd,Burnley,3,1,H,1.37,5.02,9.27,2021
2022-01-01,Arsenal,Manchester City,1,2,A,5.28,4.21,1.65,2021
2022-01-02,Watford,Tottenham,0,1,A,5.73,4.11,1.62,2021
2022-01-02,Crystal Palace,West Ham,2,3,A,3.51,3.36,2.22,2021
2022-01-02,Leeds,Burnley,3,1,H,2.05,3.6,3.71,2021
2022-01-02,Everton,Brighton,2,3,A,2.88,3.12,2.73,2021
2022-01-02,Brentford,Aston Villa,2,1,H,2.92,3.23,2.61,2021
2022-01-03,Chelsea,Liverpool,2,2,D,2.63,3.52,2.71,2021
2022-01-04,Manchester Utd,Wolves,0,1,A,1.68,3.79,5.77,2021
2022-01-12,Southampton,Brentford,4,1,H,2.17,3.32,3.69,2021
2022-01-13,West Ham,Norwich,2,0,H,1.39,5.08,8.32,2021
2022-01-15,Brighton,Crystal Palace,1,1,D,2.03,3.42,4.01,2021
2022-01-15,Manchester City,Chelsea,1,0,H,1.63,4.26,5.36,2021
2022-01-16,Wolves,Southampton,3,1,H,2.43,3.08,3.38,2021
2022-01-16,Norwich,Everton,2,1,H,3.49,3.34,2.23,2021
2022-01-16,Newcastle,Watford,1,1,D,1.84,3.75,4.43,2021
2022-01-16,Aston Villa,Manchester Utd,2,2,D,2.61,3.51,2.75,2021
2022-01-16,West Ham,Leeds,2,3,A,1.67,4.23,4.97,2021
2022-01-16,Liverpool,Brentford,3,0,H,1.27,6.28,11.77,2021
2022-01-19,Brighton,Chelsea,1,1,D,5.41,3.72,1.71,2021
2022-01-20,Leicester,Tottenham,2,3,A,3.24,3.48,2.27,2021
2022-01-20,Brentford,Manchester Utd,1,3,A,4.64,3.74,1.82,2021
2022-01-22,Watford,Norwich,0,3,A,2.05,3.52,3.82,2021
2022-01-22,Everton,Aston Villa,0,1,A,2.77,3.48,2.61,2021
2022-01-23,Manchester Utd,West Ham,1,0,H,2.09,3.63,3.59,2021
2022-01-23,Leeds,Newcastle,0,1,A,1.89,3.97,3.95,2021
2022-01-23,Brentford,Wolves,1,2,A,2.48,3.1,3.26,2021
2022-01-23,Southampton,Manchester City,1,1,D,11.44,6.04,1.28,2021
2022-01-23,Leicester,Brighton,1,1,D,2.59,3.44,2.81,2021
2022-01-23,Crystal Palace,Liverpool,1,3,A,5.8,4.16,1.59,2021
2022-01-23,Arsenal,Burnley,0,0,D,1.31,5.47,11.56,2021
2022-01-24,Chelsea,Tottenham,2,0,H,1.73,3.82,5.09,2021
2022-02-06,Burnley,Watford,0,0,D,2.2,3.27,3.65,2021
2022-02-09,West Ham,Watford,1,0,H,1.54,4.33,6.57,2021
2022-02-09,Newcastle,Everton,3,1,H,2.53,3.4,2.9,2021
2022-02-09,Burnley,Manchester Utd,1,1,D,6.41,4.21,1.57,2021
2022-02-10,Tottenham,Southampton,2,3,A,1.59,4.21,6.03,2021
2022-02-10,Norwich,Crystal Palace,1,1,D,3.61,3.29,2.23,2021
2022-02-10,Manchester City,Brentford,2,0,H,1.09,11.32,29.86,2021
2022-02-10,Aston Villa,Leeds,3,3,D,1.94,3.8,3.98,2021
2022-02-11,Wolves,Arsenal,0,1,A,3.78,3.23,2.2,2021
2022-02-11,Liverpool,Leicester,2,0,H,1.21,7.58,13.61,2021
2022-02-12,Manchester Utd,Southampton,1,1,D,1.56,4.52,5.9,2021
2022-02-13,Watford,Brighton,0,2,A,3.84,3.33,2.12,2021
2022-02-13,Everton,Leeds,3,0,H,2.52,3.62,2.78,2021
2022-02-13,Brentford,Crystal Palace,0,0,D,2.98,3.12,2.66,2021
2022-02-13,Norwich,Manchester City,0,4,A,16.34,7.43,1.2,2021
2022-02-13,Tottenham,Wolves,0,2,A,1.69,3.73,5.74,2021
2022-02-13,Newcastle,Aston Villa,1,0,H,2.8,3.39,2.61,2021
2022-02-13,Burnley,Liverpool,0,1,A,13.25,6.92,1.22,2021
2022-02-14,Leicester,West Ham,2,2,D,2.92,3.51,2.46,2021
2022-02-16,Manchester Utd,Brighton,2,0,H,1.81,3.64,4.89,2021
2022-02-19,West Ham,Newcastle,1,1,D,1.65,4.14,5.43,2021
2022-02-20,Southampton,Everton,2,0,H,2.06,3.61,3.7,2021
2022-02-20,Liverpool,Norwich,3,1,H,1.13,9.5,22.64,2021
2022-02-20,Crystal Palace,Chelsea,0,1,A,5.66,3.8,1.68,2021
2022-02-20,Brighton,Burnley,0,3,A,1.63,3.76,6.4,2021
2022-02-20,Aston Villa,Watford,0,1,A,1.64,3.94,5.84,2021
2022-02-20,Arsenal,Brentford,2,1,H,1.53,4.01,7.53,2021
2022-02-20,Manchester City,Tottenham,2,3,A,1.28,6.15,10.96,2021
2022-02-20,Leeds,Manchester Utd,2,4,A,4.83,4.13,1.71,2021
2022-02-21,Wolves,Leicester,2,1,H,2.23,3.29,3.62,2021
2022-02-24,Watford,Crystal Palace,1,4,A,2.98,3.13,2.64,2021
2022-02-24,Burnley,Tottenham,1,0,H,4.72,3.63,1.83,2021
2022-02-24,Liverpool,Leeds,6,0,H,1.18,8.22,15.43,2021
2022-02-25,Arsenal,Wolves,2,1,H,1.67,3.73,5.97,2021
2022-02-26,Southampton,Norwich,2,0,H,1.5,4.51,6.79,2021
2022-02-26,Leeds,Tottenham,0,4,A,3.82,3.81,1.97,2021
2022-02-27,Manchester Utd,Watford,0,0,D,1.38,5.06,8.65,2021
2022-02-27,Crystal Palace,Burnley,1,1,D,1.91,3.34,4.81,2021
2022-02-27,Brentford,Newcastle,0,2,A,2.4,3.11,3.41,2021
2022-02-27,Brighton,Aston Villa,0,2,A,2.23,3.27,3.51,2021
2022-02-27,Everton,Manchester City,0,1,A,12.19,6.4,1.25,2021
2022-02-27,West Ham,Wolves,1,0,H,1.94,3.37,4.57,2021
2022-03-02,Burnley,Leicester,0,2,A,2.97,3.3,2.54,2021
2022-03-05,Leicester,Leeds,1,0,H,2.04,3.77,3.68,2021
2022-03-06,Wolves,Crystal Palace,0,2,A,2.37,3.07,3.5,2021
2022-03-06,Norwich,Brentford,1,3,A,3.18,3.19,2.46,2021
2022-03-06,Newcastle,Brighton,2,1,H,2.67,3.14,2.91,2021
2022-03-06,Burnley,Chelsea,0,4,A,7.58,4.04,1.52,2021
2022-03-06,Aston Villa,Southampton,4,0,H,2.24,3.55,3.28,2021
2022-03-06,Liverpool,West Ham,1,0,H,1.25,6.85,11.65,2021
2022-03-06,Watford,Arsenal,2,3,A,6.85,4.27,1.53,2021
2022-03-07,Manchester City,Manchester Utd,4,1,H,1.42,5.03,7.8,2021
2022-03-08,Tottenham,Everton,5,0,H,1.73,3.9,5.13,2021
2022-03-11,Wolves,Watford,4,0,H,1.93,3.46,4.47,2021
2022-03-11,Southampton,Newcastle,1,2,A,1.99,3.57,4.02,2021
2022-03-11,Norwich,Chelsea,1,3,A,9.91,4.99,1.37,2021
2022-03-11,Leeds,Aston Villa,0,3,A,2.87,3.59,2.47,2021
2022-03-12,Brighton,Liverpool,0,2,A,6.98,4.66,1.48,2021
2022-03-13,Brentford,Burnley,2,0,H,2.11,3.34,3.87,2021
2022-03-13,Manchester Utd,Tottenham,3,2,H,2.32,3.55,3.13,2021
2022-03-13,West Ham,Aston Villa,2,1,H,2.52,3.33,2.99,2021
2022-03-13,Southampton,Watford,1,2,A,1.67,4.12,5.28,2021
2022-03-13,Leeds,Norwich,2,1,H,1.64,4.2,5.47,2021
2022-03-13,Everton,Wolves,0,1,A,2.29,3.13,3.63,2021
2022-03-13,Chelsea,Newcastle,1,0,H,1.42,4.9,8.26,2021
2022-03-14,Arsenal,Leicester,2,0,H,1.44,4.89,7.53,2021
2022-03-15,Crystal Palace,Manchester City,0,0,D,10.14,5.5,1.33,2021
2022-03-17,Brighton,Tottenham,0,2,A,3.68,3.41,2.14,2021
2022-03-17,Arsenal,Liverpool,0,2,A,3.66,3.67,2.06,2021
2022-03-18,Everton,Newcastle,1,0,H,2.44,3.26,3.19,2021
2022-03-19,Wolves,Leeds,2,3,A,2.21,3.41,3.49,2021
2022-03-19,Aston Villa,Arsenal,0,1,A,3.01,3.43,2.46,2021
2022-03-20,Leicester,Brentford,2,1,H,2.15,3.42,3.6,2021
2022-03-21,Tottenham,West Ham,3,1,H,1.73,3.85,5.18,2021
2022-04-02,Liverpool,Watford,2,0,H,1.16,8.47,17.94,2021
2022-04-02,Wolves,Aston Villa,2,1,H,3.08,3.09,2.6,2021
2022-04-02,Leeds,Southampton,1,1,D,2.46,3.61,2.86,2021
2022-04-02,Chelsea,Brentford,1,4,A,1.4,4.74,9.29,2021
2022-04-02,Burnley,Manchester City,0,2,A,16.6,6.97,1.21,2021
2022-04-02,Brighton,Norwich,0,0,D,1.49,4.31,7.7,2021
2022-04-03,Manchester Utd,Leicester,1,1,D,1.57,4.48,5.69,2021
2022-04-03,West Ham,Everton,2,1,H,1.79,3.8,4.75,2021
2022-04-04,Tottenham,Newcastle,5,1,H,1.55,4.29,6.44,2021
2022-04-05,Crystal Palace,Arsenal,3,0,H,4.18,3.4,2.0,2021
2022-04-07,Burnley,Everton,3,2,H,2.57,3.11,3.1,2021
2022-04-09,Newcastle,Wolves,1,0,H,2.01,3.31,4.34,2021
2022-04-09,Everton,Manchester Utd,1,0,H,4.17,3.83,1.9,2021
2022-04-09,Watford,Leeds,0,3,A,2.82,3.42,2.6,2021
2022-04-09,Southampton,Chelsea,0,6,A,3.97,3.62,2.0,2021
2022-04-09,Arsenal,Brighton,1,2,A,1.65,3.76,6.15,2021
2022-04-10,Aston Villa,Tottenham,0,4,A,3.39,3.49,2.22,2021
2022-04-10,Norwich,Burnley,2,0,H,3.14,3.4,2.38,2021
2022-04-10,Leicester,Crystal Palace,2,1,H,2.54,3.32,2.95,2021
2022-04-10,Brentford,West Ham,2,0,H,2.69,3.33,2.76,2021
2022-04-11,Manchester City,Liverpool,2,2,D,1.99,3.76,3.8,2021
2022-04-16,Tottenham,Brighton,0,1,A,1.52,4.48,6.63,2021
2022-04-16,Watford,Brentford,1,2,A,3.04,3.35,2.47,2021
2022-04-16,Southampton,Arsenal,1,0,H,3.99,3.75,1.94,2021
2022-04-16,Manchester Utd,Norwich,3,2,H,1.28,6.36,10.69,2021
2022-04-17,West Ham,Burnley,1,1,D,1.81,3.78,4.69,2021
2022-04-17,Newcastle,Leicester,2,1,H,2.09,3.51,3.71,2021
2022-04-20,Liverpool,Manchester Utd,4,0,H,1.34,5.67,8.98,2021
2022-04-21,Newcastle,Crystal Palace,1,0,H,2.28,3.25,3.49,2021
2022-04-21,Everton,Leicester,1,1,D,2.59,3.33,2.9,2021
2022-04-21,Chelsea,Arsenal,2,4,A,1.92,3.52,4.41,2021
2022-04-21,Manchester City,Brighton,3,0,H,1.23,6.55,15.03,2021
2022-04-22,Burnley,Southampton,2,0,H,2.68,3.35,2.76,2021
2022-04-23,Arsenal,Manchester Utd,3,1,H,2.06,3.65,3.7,2021
2022-04-23,Norwich,Newcastle,0,3,A,3.53,3.35,2.22,2021
2022-04-23,Manchester City,Watford,5,1,H,1.11,9.98,25.96,2021
2022-04-23,Leicester,Aston Villa,0,0,D,3.0,3.37,2.48,2021
2022-04-24,Brentford,Tottenham,0,0,D,4.92,3.99,1.73,2021
2022-04-24,Chelsea,West Ham,1,0,H,1.43,4.87,8.08,2021
2022-04-24,Burnley,Wolves,1,0,H,2.57,3.18,3.08,2021
2022-04-24,Brighton,Southampton,2,2,D,2.09,3.41,3.85,2021
2022-04-25,Liverpool,Everton,2,0,H,1.2,7.25,15.84,2021
2022-04-26,Crystal Palace,Leeds,0,0,D,2.41,3.46,3.03,2021
2022-04-29,Manchester Utd,Chelsea,1,1,D,3.54,3.67,2.1,2021
2022-04-30,Newcastle,Liverpool,0,1,A,6.54,4.35,1.54,2021
2022-04-30,Wolves,Brighton,0,3,A,2.77,3.02,2.96,2021
2022-04-30,Watford,Burnley,1,2,A,2.64,3.25,2.89,2021
2022-04-30,Southampton,Crystal Palace,1,2,A,2.45,3.18,3.21,2021
2022-04-30,Aston Villa,Norwich,2,0,H,1.43,4.83,8.11,2021
2022-05-01,Leeds,Manchester City,0,4,A,9.48,5.84,1.33,2021
2022-05-01,Tottenham,Leicester,3,1,H,1.37,5.34,8.95,2021
2022-05-01,Everton,Chelsea,1,0,H,5.26,3.93,1.71,2021
2022-05-02,West Ham,Arsenal,1,2,A,4.4,3.9,1.83,2021
2022-05-03,Manchester Utd,Brentford,3,0,H,1.76,3.97,4.73,2021
2022-05-07,Crystal Palace,Watford,1,0,H,1.69,3.87,5.41,2021
2022-05-07,Chelsea,Wolves,2,2,D,1.37,4.96,9.69,2021
2022-05-07,Burnley,Aston Villa,1,3,A,3.13,3.19,2.51,2021
2022-05-07,Brentford,Southampton,3,0,H,2.12,3.54,3.59,2021
2022-05-08,Brighton,Manchester Utd,4,0,H,3.06,3.38,2.47,2021
2022-05-08,Liverpool,Tottenham,1,1,D,1.43,5.19,7.21,2021
2022-05-08,Norwich,West Ham,0,4,A,4.91,4.03,1.72,2021
2022-05-08,Leicester,Everton,1,2,A,2.69,3.3,2.78,2021
2022-05-08,Arsenal,Leeds,2,1,H,1.53,4.58,6.21,2021
2022-05-09,Manchester City,Newcastle,5,0,H,1.17,8.03,17.56,2021
2022-05-11,Aston Villa,Liverpool,1,2,A,6.6,4.62,1.51,2021
2022-05-12,Leeds,Chelsea,0,3,A,4.96,4.11,1.7,2021
