Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,ODDS1,ODDSX,ODDS2,Season
2022-08-28,Wolves,Newcastle,1,1,D,2.56,3.31,2.92,2022
2022-08-28,Aston Villa,West Ham,0,1,A,2.13,3.45,3.67,2022
2022-08-29,Nottingham,Tottenham,0,2,A,6.94,4.78,1.47,2022
2022-08-31,Fulham,Brighton,2,1,H,3.33,3.25,2.34,2022
2022-08-31,Crystal Palace,Brentford,1,1,D,2.09,3.45,3.73,2022
2022-08-31,Southampton,Chelsea,2,1,H,5.19,4.11,1.67,2022
2022-08-31,Leeds,Everton,1,1,D,2.12,3.6,3.51,2022
2022-09-01,Manchester City,Nottingham,6,0,H,1.1,12.04,26.38,2022
2022-09-01,Bournemouth,Wolves,0,0,D,3.32,3.28,2.35,2022
2022-09-01,Arsenal,Aston Villa,2,1,H,1.55,4.45,5.98,2022
2022-09-01,West Ham,Tottenham,1,1,D,3.43,3.6,2.16,2022
2022-09-01,Liverpool,Newcastle,2,1,H,1.29,6.15,10.24,2022
2022-09-02,Leicester,Manchester Utd,0,1,A,3.26,3.77,2.16,2022
2022-09-03,Everton,Liverpool,0,0,D,7.7,5.19,1.4,2022
2022-09-03,Wolves,Southampton,1,0,H,2.17,3.46,3.47,2022
2022-09-03,Tottenham,Fulham,2,1,H,1.53,4.56,6.24,2022
2022-09-03,Nottingham,Bournemouth,2,3,A,2.21,3.35,3.52,2022
2022-09-03,Newcastle,Crystal Palace,0,0,D,2.1,3.45,3.75,2022
2022-09-03,Chelsea,West Ham,2,1,H,1.66,4.05,5.38,2022
2022-09-03,Brentford,Leeds,5,2,H,2.15,3.57,3.45,2022
2022-09-04,Aston Villa,Manchester City,1,1,D,9.0,5.85,1.33,2022
2022-09-04,Brighton,Leicester,5,2,H,1.92,3.58,4.29,2022
2022-09-05,Manchester Utd,Arsenal,3,1,H,2.69,3.51,2.65,2022
2022-09-17,Nottingham,Fulham,2,3,A,2.81,3.36,2.59,2022
2022-09-17,Aston Villa,Southampton,1,0,H,2.08,3.55,3.68,2022
2022-09-17,Wolves,Manchester City,0,3,A,8.95,5.59,1.34,2022
2022-09-17,Newcastle,Bournemouth,1,1,D,1.43,4.8,7.88,2022
2022-09-18,Tottenham,Leicester,6,2,H,1.53,4.5,6.37,2022
2022-09-18,Brentford,Arsenal,0,3,A,4.56,3.88,1.8,2022
2022-09-18,Everton,West Ham,1,0,H,2.93,3.28,2.55,2022
2022-10-01,Arsenal,Tottenham,3,1,H,2.0,3.71,3.78,2022
2022-10-01,Southampton,Everton,1,2,A,2.32,3.32,3.28,2022
2022-10-01,Liverpool,Brighton,3,3,D,1.48,4.77,6.64,2022
2022-10-01,Fulham,Newcastle,1,4,A,2.96,3.44,2.48,2022
2022-10-01,Crystal Palace,Chelsea,1,2,A,4.82,3.76,1.77,2022
2022-10-01,Bournemouth,Brentford,0,0,D,3.22,3.48,2.28,2022
2022-10-02,West Ham,Wolves,2,0,H,2.04,3.38,3.99,2022
2022-10-02,Manchester City,Manchester Utd,6,3,H,1.44,5.39,6.56,2022
2022-10-03,Leeds,Aston Villa,0,0,D,2.41,3.42,3.05,2022
2022-10-04,Leicester,Nottingham,4,0,H,1.72,4.1,4.77,2022
2022-10-08,Newcastle,Brentford,5,1,H,1.69,4.01,5.17,2022
2022-10-08,Manchester City,Southampton,4,0,H,1.13,10.32,20.45,2022
2022-10-08,Chelsea,Wolves,3,0,H,1.51,4.36,7.09,2022
2022-10-08,Bournemouth,Leicester,2,1,H,3.31,3.51,2.23,2022
2022-10-09,Brighton,Tottenham,0,1,A,2.6,3.34,2.85,2022
2022-10-09,West Ham,Fulham,3,1,H,1.65,4.03,5.44,2022
2022-10-09,Crystal Palace,Leeds,2,1,H,2.07,3.59,3.66,2022
2022-10-10,Arsenal,Liverpool,3,2,H,2.54,3.77,2.67,2022
2022-10-10,Everton,Manchester Utd,1,2,A,3.65,3.6,2.06,2022
2022-10-11,Nottingham,Aston Villa,1,1,D,3.81,3.61,2.01,2022
2022-10-15,Brentford,Brighton,2,0,H,3.3,3.45,2.26,2022
2022-10-15,Leicester,Crystal Palace,0,0,D,2.4,3.48,3.03,2022
2022-10-15,Wolves,Nottingham,1,0,H,1.73,3.84,5.13,2022
2022-10-15,Fulham,Bournemouth,2,2,D,1.96,3.59,4.0,2022
2022-10-16,Tottenham,Everton,2,0,H,1.48,4.63,6.98,2022
2022-10-16,Southampton,West Ham,1,1,D,3.0,3.38,2.47,2022
2022-10-16,Manchester Utd,Newcastle,0,0,D,2.07,3.7,3.6,2022
2022-10-16,Leeds,Arsenal,0,1,A,5.24,4.25,1.64,2022
2022-10-16,Aston Villa,Chelsea,0,2,A,4.06,3.5,1.99,2022
2022-10-17,Liverpool,Manchester City,1,0,H,3.83,4.12,1.88,2022
2022-10-19,Brighton,Nottingham,0,0,D,1.39,5.06,8.35,2022
2022-10-19,Crystal Palace,Wolves,2,1,H,2.1,3.32,3.87,2022
2022-10-20,Newcastle,Everton,1,0,H,1.68,3.95,5.41,2022
2022-10-20,Liverpool,West Ham,1,0,H,1.43,5.06,7.27,2022
2022-10-20,Brentford,Chelsea,0,0,D,4.42,3.74,1.85,2022
2022-10-20,Bournemouth,Southampton,0,1,A,2.68,3.25,2.82,2022
2022-10-20,Manchester Utd,Tottenham,2,0,H,2.37,3.53,3.05,2022
2022-10-21,Fulham,Aston Villa,3,0,H,2.96,3.44,2.46,2022
2022-10-21,Leicester,Leeds,2,0,H,2.28,3.56,3.17,2022
2022-10-22,Nottingham,Liverpool,1,0,H,8.91,5.51,1.35,2022
2022-10-22,Manchester City,Brighton,3,1,H,1.24,6.72,13.01,2022
2022-10-22,Everton,Crystal Palace,3,0,H,2.53,3.16,3.07,2022
2022-10-23,Chelsea,Manchester Utd,1,1,D,2.14,3.6,3.46,2022
2022-10-23,Wolves,Leicester,0,4,A,2.36,3.36,3.2,2022
2022-10-23,Southampton,Arsenal,1,1,D,6.78,4.67,1.48,2022
2022-10-23,Leeds,Fulham,2,3,A,2.09,3.71,3.48,2022
2022-10-23,Aston Villa,Brentford,4,0,H,2.08,3.52,3.7,2022
2022-10-24,Tottenham,Newcastle,1,2,A,2.22,3.45,3.37,2022
2022-10-25,West Ham,Bournemouth,2,0,H,1.61,4.04,5.93,2022
2022-10-29,Leicester,Manchester City,0,1,A,7.6,5.09,1.41,2022
2022-10-29,Newcastle,Aston Villa,4,0,H,1.78,3.84,4.69,2022
2022-10-29,Crystal Palace,Southampton,1,0,H,2.06,3.46,3.86,2022
2022-10-29,Brighton,Chelsea,4,1,H,3.13,3.39,2.39,2022
2022-10-29,Brentford,Wolves,1,1,D,2.18,3.44,3.45,2022
2022-10-29,Bournemouth,Tottenham,2,3,A,5.08,3.78,1.75,2022
2022-10-30,Fulham,Everton,0,0,D,2.29,3.44,3.27,2022
2022-10-30,Liverpool,Leeds,1,2,A,1.24,6.96,11.66,2022
2022-10-30,Arsenal,Nottingham,5,0,H,1.22,6.72,13.54,2022
2022-10-31,Manchester Utd,West Ham,1,0,H,1.71,3.95,5.01,2022
2022-11-06,Wolves,Brighton,2,3,A,3.61,3.32,2.19,2022
2022-11-06,Nottingham,Brentford,2,2,D,2.67,3.23,2.87,2022
2022-11-06,Manchester City,Fulham,2,1,H,1.17,8.13,16.04,2022
2022-11-06,Leeds,Bournemouth,4,3,H,1.66,4.1,5.3,2022
2022-11-06,Everton,Leicester,0,2,A,2.52,3.35,2.96,2022
2022-11-06,Chelsea,Arsenal,0,1,A,2.76,3.43,2.63,2022
2022-11-06,West Ham,Crystal Palace,1,2,A,1.89,3.56,4.49,2022
2022-11-06,Southampton,Newcastle,1,4,A,4.43,3.76,1.84,2022
2022-11-06,Aston Villa,Manchester Utd,3,1,H,3.21,3.54,2.27,2022
2022-11-07,Tottenham,Liverpool,1,2,A,3.5,3.81,2.06,2022
2022-11-12,Manchester City,Brentford,1,2,A,1.15,8.72,19.12,2022
2022-11-13,West Ham,Leicester,0,2,A,2.09,3.51,3.72,2022
2022-11-13,Tottenham,Leeds,4,3,H,1.63,4.33,5.27,2022
2022-11-13,Nottingham,Crystal Palace,1,0,H,3.33,3.21,2.38,2022
2022-11-13,Liverpool,Southampton,3,1,H,1.27,6.53,10.45,2022
2022-11-13,Bournemouth,Everton,3,0,H,2.84,3.24,2.69,2022
2022-11-13,Newcastle,Chelsea,1,0,H,2.2,3.39,3.52,2022
2022-11-13,Wolves,Arsenal,0,2,A,6.5,4.16,1.56,2022
2022-11-13,Brighton,Aston Villa,1,2,A,1.75,3.78,5.0,2022
2022-11-14,Fulham,Manchester Utd,1,2,A,4.17,3.82,1.88,2022
2022-12-26,Brentford,Tottenham,2,2,D,3.52,3.69,2.1,2022
2022-12-27,Southampton,Brighton,1,3,A,3.68,3.52,2.1,2022
2022-12-27,Leicester,Newcastle,0,3,A,3.49,3.52,2.17,2022
2022-12-27,Everton,Wolves,1,2,A,2.52,3.25,3.06,2022
2022-12-27,Crystal Palace,Fulham,0,3,A,2.21,3.55,3.36,2022
2022-12-27,Aston Villa,Liverpool,1,3,A,4.82,4.06,1.72,2022
2022-12-27,Arsenal,West Ham,3,1,H,1.54,4.37,6.41,2022
2022-12-28,Chelsea,Bournemouth,2,0,H,1.36,5.37,9.01,2022
2022-12-28,Manchester Utd,Nottingham,3,0,H,1.35,5.52,9.13,2022
2022-12-29,Leeds,Manchester City,1,3,A,10.46,6.25,1.29,2022
2022-12-31,West Ham,Brentford,0,2,A,2.06,3.63,3.62,2022
2022-12-31,Liverpool,Leicester,2,1,H,1.26,6.41,11.79,2022
2022-12-31,Wolves,Manchester Utd,0,1,A,4.12,3.66,1.94,2022
2023-01-01,Newcastle,Leeds,0,0,D,1.46,4.79,7.18,2022
2023-01-01,Manchester City,Everton,1,1,D,1.15,8.78,19.67,2022
2023-01-01,Fulham,Southampton,2,1,H,1.84,3.83,4.38,2022
2023-01-01,Bournemouth,Crystal Palace,0,2,A,2.96,3.21,2.62,2022
2023-01-01,Brighton,Arsenal,2,4,A,4.37,3.73,1.87,2022
2023-01-01,Tottenham,Aston Villa,0,2,A,1.67,4.17,5.23,2022
2023-01-02,Nottingham,Chelsea,1,1,D,5.86,4.1,1.62,2022
2023-01-03,Brentford,Liverpool,3,1,H,6.23,4.56,1.53,2022
2023-01-04,Leicester,Fulham,0,1,A,2.37,3.6,3.02,2022
2023-01-04,Everton,Brighton,1,4,A,3.24,3.41,2.35,2022
2023-01-04,Arsenal,Newcastle,0,0,D,1.77,3.9,4.78,2022
2023-01-04,Manchester Utd,Bournemouth,3,0,H,1.27,6.21,11.65,2022
2023-01-05,Southampton,Nottingham,0,1,A,2.38,3.32,3.19,2022
2023-01-05,Leeds,West Ham,2,2,D,2.9,3.42,2.53,2022
2023-01-05,Crystal Palace,Tottenham,0,4,A,3.35,3.44,2.26,2022
2023-01-05,Aston Villa,Wolves,1,1,D,1.96,3.52,4.2,2022
2023-01-06,Chelsea,Manchester City,0,1,A,5.27,4.11,1.65,2022
2023-01-13,Fulham,Chelsea,2,1,H,4.09,3.46,2.03,2022
2023-01-14,Aston Villa,Leeds,2,1,H,2.03,3.63,3.82,2022
2023-01-14,Manchester Utd,Manchester City,2,1,H,4.01,3.98,1.89,2022
2023-01-15,Wolves,West Ham,1,0,H,2.52,3.22,3.08,2022
2023-01-15,Nottingham,Leicester,2,0,H,2.73,3.2,2.81,2022
2023-01-15,Everton,Southampton,1,2,A,2.39,3.25,3.26,2022
2023-01-15,Brighton,Liverpool,3,0,H,2.97,3.77,2.33,2022
2023-01-15,Brentford,Bournemouth,2,0,H,1.63,4.04,5.84,2022
2023-01-15,Newcastle,Fulham,1,0,H,1.49,4.63,6.93,2022
2023-01-15,Chelsea,Crystal Palace,1,0,H,1.88,3.48,4.71,2022
2023-01-16,Tottenham,Arsenal,0,2,A,3.42,3.52,2.2,2022
2023-01-19,Crystal Palace,Manchester Utd,1,1,D,5.41,3.96,1.68,2022
2023-01-20,Manchester City,Tottenham,4,2,H,1.5,4.76,6.5,2022
2023-01-21,Liverpool,Chelsea,0,0,D,2.04,3.63,3.79,2022
2023-01-22,West Ham,Everton,2,0,H,1.84,3.6,4.73,2022
2023-01-22,Southampton,Aston Villa,0,1,A,2.75,3.25,2.79,2022
2023-01-22,Leicester,Brighton,2,2,D,4.09,3.91,1.88,2022
2023-01-22,Bournemouth,Nottingham,1,1,D,2.9,3.2,2.66,2022
2023-01-22,Crystal Palace,Newcastle,0,0,D,4.63,3.64,1.85,2022
2023-01-22,Manchester City,Wolves,3,0,H,1.27,6.42,11.48,2022
2023-01-22,Leeds,Brentford,0,0,D,2.42,3.56,2.98,2022
2023-01-23,Arsenal,Manchester Utd,3,2,H,1.88,3.84,4.23,2022
2023-01-24,Fulham,Tottenham,0,1,A,3.32,3.8,2.13,2022
2023-02-04,Chelsea,Fulham,0,0,D,1.6,4.15,6.03,2022
2023-02-04,Everton,Arsenal,1,0,H,8.08,4.35,1.47,2022
2023-02-05,Wolves,Liverpool,3,0,H,4.01,3.83,1.91,2022
2023-02-05,Manchester Utd,Crystal Palace,2,1,H,1.38,5.04,8.85,2022
2023-02-05,Brighton,Bournemouth,1,0,H,1.39,5.21,8.23,2022
2023-02-05,Brentford,Southampton,3,0,H,1.77,3.75,5.04,2022
2023-02-05,Aston Villa,Leicester,2,4,A,2.11,3.54,3.64,2022
2023-02-05,Newcastle,West Ham,1,1,D,1.67,3.89,5.65,2022
2023-02-05,Nottingham,Leeds,1,0,H,2.81,3.4,2.61,2022
2023-02-06,Tottenham,Manchester City,1,0,H,4.08,3.88,1.88,2022
2023-02-09,Manchester Utd,Leeds,2,2,D,1.51,4.58,6.46,2022
2023-02-11,West Ham,Chelsea,1,1,D,3.53,3.35,2.22,2022
2023-02-12,Southampton,Wolves,1,2,A,3.06,3.18,2.55,2022
2023-02-12,Leicester,Tottenham,4,1,H,3.58,3.75,2.05,2022
2023-02-12,Fulham,Nottingham,2,0,H,1.93,3.53,4.34,2022
2023-02-12,Crystal Palace,Brighton,1,1,D,4.7,3.71,1.83,2022
2023-02-12,Arsenal,Brentford,1,1,D,1.53,4.35,6.68,2022
2023-02-12,Bournemouth,Newcastle,1,1,D,6.01,4.03,1.62,2022
2023-02-12,Leeds,Manchester Utd,0,2,A,3.83,3.83,1.96,2022
2023-02-13,Manchester City,Aston Villa,3,1,H,1.33,5.54,9.65,2022
2023-02-14,Liverpool,Everton,2,0,H,1.59,4.26,5.97,2022
2023-02-16,Arsenal,Manchester City,1,3,A,3.33,3.45,2.26,2022
2023-02-18,Aston Villa,Arsenal,2,4,A,4.44,3.68,1.88,2022
2023-02-19,Wolves,Bournemouth,0,1,A,1.82,3.63,4.84,2022
2023-02-19,Nottingham,Manchester City,1,1,D,10.71,5.47,1.32,2022
2023-02-19,Everton,Leeds,1,0,H,2.75,3.25,2.8,2022
2023-02-19,Chelsea,Southampton,0,1,A,1.44,4.64,8.1,2022
2023-02-19,Brighton,Fulham,0,1,A,1.55,4.36,6.36,2022
2023-02-19,Brentford,Crystal Palace,1,1,D,1.82,3.58,4.85,2022
2023-02-19,Newcastle,Liverpool,0,2,A,2.55,3.49,2.85,2022
2023-02-19,Manchester Utd,Leicester,3,0,H,1.57,4.51,5.81,2022
2023-02-20,Tottenham,West Ham,2,0,H,1.85,3.54,4.7,2022
2023-02-25,Fulham,Wolves,1,1,D,2.64,3.2,2.96,2022
2023-02-26,West Ham,Nottingham,4,0,H,1.71,3.78,5.5,2022
2023-02-26,Leicester,Arsenal,0,1,A,6.0,4.3,1.58,2022
2023-02-26,Leeds,Southampton,1,0,H,1.97,3.7,3.97,2022
2023-02-26,Everton,Aston Villa,0,2,A,2.63,3.16,3.01,2022
2023-02-26,Bournemouth,Manchester City,1,4,A,9.57,5.19,1.36,2022
2023-02-26,Crystal Palace,Liverpool,0,0,D,5.03,4.07,1.71,2022
2023-02-26,Tottenham,Chelsea,2,0,H,2.96,3.29,2.56,2022
2023-03-02,Arsenal,Everton,4,0,H,1.33,5.19,11.39,2022
2023-03-02,Liverpool,Wolves,2,0,H,1.53,4.44,6.56,2022
2023-03-04,Manchester City,Newcastle,2,0,H,1.5,4.45,6.79,2022
2023-03-05,Wolves,Tottenham,1,0,H,3.31,3.29,2.36,2022
2023-03-05,Chelsea,Leeds,1,0,H,1.59,4.17,6.17,2022
2023-03-05,Brighton,West Ham,4,0,H,1.7,3.98,5.26,2022
2023-03-05,Aston Villa,Crystal Palace,1,0,H,2.18,3.34,3.66,2022
2023-03-05,Arsenal,Bournemouth,3,2,H,1.22,6.84,14.07,2022
2023-03-05,Southampton,Leicester,1,0,H,2.81,3.35,2.65,2022
2023-03-05,Nottingham,Everton,2,2,D,3.07,3.06,2.64,2022
2023-03-06,Liverpool,Manchester Utd,7,0,H,2.47,3.61,2.86,2022
2023-03-07,Brentford,Fulham,3,2,H,2.04,3.58,3.78,2022
2023-03-11,Bournemouth,Liverpool,1,0,H,7.28,5.07,1.43,2022
2023-03-12,Tottenham,Nottingham,3,1,H,1.45,4.62,7.64,2022
2023-03-12,Leicester,Chelsea,1,3,A,4.04,3.66,1.94,2022
2023-03-12,Leeds,Brighton,2,2,D,4.35,3.81,1.85,2022
2023-03-12,Everton,Brentford,1,0,H,2.71,3.1,2.94,2022
2023-03-12,Crystal Palace,Manchester City,0,1,A,9.89,5.08,1.36,2022
2023-03-12,West Ham,Aston Villa,1,1,D,2.32,3.28,3.31,2022
2023-03-12,Manchester Utd,Southampton,0,0,D,1.28,6.11,11.12,2022
2023-03-12,Fulham,Arsenal,0,3,A,7.69,4.76,1.44,2022
2023-03-13,Newcastle,Wolves,2,1,H,1.65,3.87,5.95,2022
2023-03-16,Southampton,Brentford,0,2,A,3.3,3.24,2.38,2022
2023-03-16,Brighton,Crystal Palace,1,0,H,1.39,5.01,8.98,2022
2023-03-18,Nottingham,Newcastle,1,2,A,5.49,3.76,1.71,2022
2023-03-19,Wolves,Leeds,2,4,A,2.35,3.23,3.31,2022
2023-03-19,Southampton,Tottenham,3,3,D,4.56,3.67,1.85,2022
2023-03-19,Brentford,Leicester,1,1,D,1.88,3.88,4.12,2022
2023-03-19,Aston Villa,Bournemouth,3,0,H,1.74,3.88,5.07,2022
2023-03-19,Chelsea,Everton,2,2,D,1.5,4.16,7.9,2022
2023-03-19,Arsenal,Crystal Palace,4,1,H,1.27,5.89,12.15,2022
2023-04-01,Manchester City,Liverpool,4,1,H,1.68,4.13,5.06,2022
2023-04-01,Nottingham,Wolves,1,1,D,3.36,3.16,2.4,2022
2023-04-01,Crystal Palace,Leicester,2,1,H,2.37,3.34,3.23,2022
2023-04-01,Brighton,Brentford,3,3,D,1.64,4.19,5.57,2022
2023-04-01,Bournemouth,Fulham,2,1,H,2.59,3.32,2.9,2022
2023-04-01,Arsenal,Leeds,4,1,H,1.28,6.44,10.6,2022
2023-04-02,Chelsea,Aston Villa,0,2,A,1.63,3.95,6.09,2022
2023-04-02,West Ham,Southampton,1,0,H,1.77,3.73,5.03,2022
2023-04-03,Newcastle,Manchester Utd,2,0,H,2.37,3.5,3.09,2022
2023-04-04,Everton,Tottenham,1,1,D,3.9,3.36,2.09,2022
2023-04-05,Leicester,Aston Villa,1,2,A,2.74,3.41,2.68,2022
2023-04-05,Leeds,Nottingham,2,1,H,1.7,3.92,5.28,2022
2023-04-05,Bournemouth,Brighton,0,2,A,5.86,4.35,1.58,2022
2023-04-05,Chelsea,Liverpool,0,0,D,2.17,3.55,3.47,2022
2023-04-06,West Ham,Newcastle,1,5,A,3.5,3.28,2.28,2022
2023-04-06,Manchester Utd,Brentford,1,0,H,1.62,4.27,5.44,2022
2023-04-08,Manchester Utd,Everton,2,0,H,1.57,4.29,6.22,2022
2023-04-08,Wolves,Chelsea,1,0,H,5.05,3.66,1.78,2022
2023-04-08,Tottenham,Brighton,2,1,H,2.75,3.46,2.64,2022
2023-04-08,Leicester,Bournemouth,0,1,A,2.1,3.49,3.72,2022
2023-04-08,Fulham,West Ham,0,1,A,2.95,3.26,2.58,2022
2023-04-08,Brentford,Newcastle,1,2,A,4.13,3.54,1.97,2022
2023-04-08,Aston Villa,Nottingham,2,0,H,1.59,4.22,6.06,2022
2023-04-09,Southampton,Manchester City,1,4,A,12.7,6.52,1.25,2022
2023-04-09,Leeds,Crystal Palace,1,5,A,2.08,3.47,3.77,2022
2023-04-10,Liverpool,Arsenal,2,2,D,2.73,3.63,2.56,2022
2023-04-15,Aston Villa,Newcastle,3,0,H,3.71,3.45,2.11,2022
2023-04-15,Wolves,Brentford,2,0,H,2.84,3.16,2.75,2022
2023-04-15,Tottenham,Bournemouth,2,3,A,1.51,4.52,6.57,2022
2023-04-15,Southampton,Crystal Palace,0,2,A,2.96,3.14,2.67,2022
2023-04-15,Everton,Fulham,1,3,A,2.22,3.33,3.54,2022
2023-04-15,Chelsea,Brighton,1,2,A,2.93,3.39,2.54,2022
2023-04-16,Manchester City,Leicester,3,1,H,1.14,9.92,19.44,2022
2023-04-16,West Ham,Arsenal,2,2,D,5.62,4.24,1.61,2022
2023-04-17,Nottingham,Manchester Utd,0,2,A,5.02,4.06,1.7,2022
2023-04-18,Leeds,Liverpool,1,6,A,4.56,4.34,1.72,2022
2023-04-22,Arsenal,Southampton,3,3,D,1.21,7.28,14.13,2022
2023-04-22,Fulham,Leeds,2,1,H,2.39,3.45,3.08,2022
2023-04-22,Liverpool,Nottingham,3,2,H,1.18,8.17,16.46,2022
2023-04-22,Leicester,Wolves,2,1,H,2.43,3.34,3.12,2022
2023-04-22,Crystal Palace,Everton,0,0,D,1.96,3.38,4.4,2022
2023-04-22,Brentford,Aston Villa,1,1,D,2.66,3.3,2.84,2022
2023-04-23,Newcastle,Tottenham,6,1,H,1.93,3.77,4.04,2022
2023-04-23,Bournemouth,West Ham,0,4,A,3.02,3.31,2.52,2022
2023-04-26,Wolves,Crystal Palace,2,0,H,2.35,3.05,3.57,2022
2023-04-26,Aston Villa,Fulham,1,0,H,1.75,3.89,4.91,2022
2023-04-26,Leeds,Leicester,1,1,D,2.39,3.59,3.0,2022
2023-04-27,Nottingham,Brighton,3,1,H,5.57,4.31,1.61,2022
2023-04-27,West Ham,Liverpool,1,2,A,3.69,3.88,1.98,2022
2023-04-27,Chelsea,Brentford,0,2,A,1.79,3.73,4.92,2022
2023-04-27,Manchester City,Arsenal,4,1,H,1.65,4.2,5.27,2022
2023-04-28,Southampton,Bournemouth,0,1,A,2.53,3.33,2.99,2022
2023-04-28,Everton,Newcastle,1,4,A,4.63,3.7,1.83,2022
2023-04-28,Tottenham,Manchester Utd,2,2,D,2.89,3.8,2.38,2022
2023-04-29,Crystal Palace,West Ham,4,3,H,2.62,3.19,2.96,2022
2023-04-29,Brighton,Wolves,6,0,H,1.56,4.4,6.3,2022
2023-04-29,Brentford,Nottingham,2,1,H,1.74,3.81,5.18,2022
2023-04-30,Newcastle,Southampton,3,1,H,1.27,6.21,11.73,2022
2023-04-30,Manchester Utd,Aston Villa,1,0,H,1.75,4.14,4.53,2022
2023-04-30,Fulham,Manchester City,1,2,A,11.05,6.29,1.28,2022
2023-04-30,Bournemouth,Leeds,4,1,H,2.48,3.42,2.97,2022
2023-05-01,Liverpool,Tottenham,4,3,H,1.56,4.88,5.35,2022
2023-05-02,Leicester,Everton,2,2,D,2.01,3.48,4.04,2022
2023-05-03,Arsenal,Chelsea,3,1,H,1.61,4.3,5.58,2022
2023-05-04,Manchester City,West Ham,3,0,H,1.19,7.94,15.97,2022
2023-05-04,Liverpool,Fulham,1,0,H,1.3,6.17,9.79,2022
2023-05-05,Brighton,Manchester Utd,1,0,H,2.19,3.85,3.18,2022
2023-05-06,Wolves,Aston Villa,1,0,H,3.18,3.34,2.41,2022
2023-05-06,Tottenham,Crystal Palace,1,0,H,1.85,3.88,4.37,2022
2023-05-06,Manchester City,Leeds,2,1,H,1.17,8.62,18.11,2022
2023-05-06,Bournemouth,Chelsea,1,3,A,3.61,3.66,2.09,2022
2023-05-07,Liverpool,Brentford,1,0,H,1.44,5.22,7.02,2022
2023-05-08,Newcastle,Arsenal,0,2,A,2.35,3.77,2.96,2022
2023-05-08,West Ham,Manchester Utd,1,0,H,3.64,3.72,2.06,2022
2023-05-08,Fulham,Leicester,5,3,H,2.7,3.41,2.73,2022
2023-05-09,Brighton,Everton,1,5,A,1.36,5.53,8.58,2022
2023-05-09,Nottingham,Southampton,4,3,H,2.02,3.54,3.96,2022
2023-05-13,Leeds,Newcastle,2,2,D,5.11,4.43,1.64,2022
2023-05-13,Southampton,Fulham,0,2,A,2.75,3.51,2.61,2022
2023-05-13,Manchester Utd,Wolves,2,0,H,1.38,5.33,7.98,2022
