Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,ODDS1,ODDS2,Season
2024-03-31,Tampa Bay Rays,Toronto Blue Jays,5,1,H,1.76,2.17,2024
2024-03-31,Miami Marlins,Pittsburgh Pirates,3,9,A,1.94,1.94,2024
2024-03-31,Kansas City Royals,Minnesota Twins,1,5,A,2.05,1.84,2024
2024-03-31,Cincinnati Reds,Washington Nationals,6,7,A,1.55,2.60,2024
2024-03-31,Texas Rangers,Chicago Cubs,11,2,H,1.82,2.08,2024
2024-03-31,San Diego Padres,San Francisco Giants,6,9,A,1.81,2.09,2024
2024-03-31,Houston Astros,New York Yankees,3,5,A,1.78,2.13,2024
2024-03-31,Arizona Diamondbacks,Colorado Rockies,4,9,A,1.55,2.59,2024
2024-03-31,Los Angeles Dodgers,St.Louis Cardinals,5,6,A,1.43,3.01,2024
2024-03-31,Seattle Mariners,Boston Red Sox,4,3,H,1.65,2.36,2024
2024-04-01,Philadelphia Phillies,Atlanta Braves,5,4,H,2.25,1.71,2024
2024-04-01,Baltimore Orioles,Los Angeles Angels,1,4,A,1.70,2.26,2024
2024-04-01,Tampa Bay Rays,Toronto Blue Jays,2,9,A,2.05,1.84,2024
2024-04-01,New York Mets,Milwaukee Brewers,1,4,A,1.71,2.25,2024
2024-04-01,Miami Marlins,Pittsburgh Pirates,7,9,A,1.68,2.31,2024
2024-04-01,Cincinnati Reds,Washington Nationals,6,5,H,1.60,2.50,2024
2024-04-01,Kansas City Royals,Minnesota Twins,11,0,H,2.05,1.84,2024
2024-04-01,Houston Astros,New York Yankees,3,4,A,1.85,2.04,2024
2024-04-01,Chicago White Sox,Detroit Tigers,2,3,A,2.26,1.70,2024
2024-04-01,Texas Rangers,Chicago Cubs,5,9,A,1.78,2.13,2024
2024-04-01,Athletics,Cleveland Guardians,4,3,H,2.06,1.84,2024
2024-04-01,Seattle Mariners,Boston Red Sox,1,5,A,1.91,1.98,2024
2024-04-01,San Diego Padres,San Francisco Giants,13,4,H,1.63,2.40,2024
2024-04-01,Arizona Diamondbacks,Colorado Rockies,5,1,H,1.51,2.71,2024
2024-04-01,Los Angeles Dodgers,St.Louis Cardinals,5,4,H,1.57,2.54,2024
2024-04-02,Chicago White Sox,Atlanta Braves,0,9,A,3.68,1.32,2024
2024-04-02,Chicago Cubs,Colorado Rockies,5,0,H,1.41,3.09,2024
2024-04-02,Washington Nationals,Pittsburgh Pirates,4,8,A,1.96,1.92,2024
2024-04-02,Baltimore Orioles,Kansas City Royals,6,4,H,1.63,2.40,2024
2024-04-02,Philadelphia Phillies,Cincinnati Reds,3,6,A,1.69,2.28,2024
2024-04-02,Miami Marlins,Los Angeles Angels,4,7,A,1.93,1.95,2024
2024-04-02,Tampa Bay Rays,Texas Rangers,3,9,A,1.81,2.09,2024
2024-04-02,New York Mets,Detroit Tigers,0,5,A,1.74,2.20,2024
2024-04-02,Houston Astros,Toronto Blue Jays,10,0,H,1.70,2.26,2024
2024-04-02,Seattle Mariners,Cleveland Guardians,5,4,H,1.98,1.89,2024
2024-04-02,San Diego Padres,St.Louis Cardinals,2,6,A,1.82,2.07,2024
2024-04-02,Athletics,Boston Red Sox,0,9,A,2.37,1.64,2024
2024-04-02,Arizona Diamondbacks,New York Yankees,2,5,A,2.04,1.84,2024
2024-04-02,Los Angeles Dodgers,San Francisco Giants,8,3,H,1.48,2.83,2024
2024-04-03,Milwaukee Brewers,Minnesota Twins,3,2,H,1.87,2.02,2024
2024-04-03,Baltimore Orioles,Kansas City Royals,1,4,A,1.63,2.40,2024
2024-04-03,Philadelphia Phillies,Cincinnati Reds,9,4,H,1.74,2.20,2024
2024-04-03,Miami Marlins,Los Angeles Angels,1,3,A,1.71,2.24,2024
2024-04-03,Tampa Bay Rays,Texas Rangers,5,2,H,1.66,2.30,2024
2024-04-03,Chicago White Sox,Atlanta Braves,3,2,H,2.61,1.55,2024
2024-04-03,Chicago Cubs,Colorado Rockies,12,2,H,1.55,2.60,2024
2024-04-03,Houston Astros,Toronto Blue Jays,1,2,A,1.68,2.29,2024
2024-04-03,Seattle Mariners,Cleveland Guardians,2,5,A,1.86,2.02,2024
2024-04-03,San Diego Padres,St.Louis Cardinals,2,5,A,1.66,2.33,2024
2024-04-03,Athletics,Boston Red Sox,4,5,A,2.31,1.68,2024
2024-04-03,Arizona Diamondbacks,New York Yankees,7,0,H,1.94,1.94,2024
2024-04-03,Los Angeles Dodgers,San Francisco Giants,5,4,H,1.70,2.25,2024
2024-04-04,Baltimore Orioles,Kansas City Royals,4,3,H,1.59,2.50,2024
2024-04-04,Tampa Bay Rays,Texas Rangers,1,4,A,1.82,2.08,2024
2024-04-04,Milwaukee Brewers,Minnesota Twins,3,7,A,1.95,1.93,2024
2024-04-04,Miami Marlins,Los Angeles Angels,2,10,A,1.89,1.99,2024
2024-04-04,Athletics,Boston Red Sox,0,1,A,2.47,1.60,2024
2024-04-04,Arizona Diamondbacks,New York Yankees,5,6,A,2.04,1.84,2024
2024-04-04,Philadelphia Phillies,Cincinnati Reds,1,4,A,1.57,2.53,2024
2024-04-04,Seattle Mariners,Cleveland Guardians,0,8,A,1.66,2.34,2024
2024-04-04,San Diego Padres,St.Louis Cardinals,3,2,H,1.63,2.40,2024
2024-04-04,Washington Nationals,Pittsburgh Pirates,5,3,H,2.32,1.67,2024
2024-04-04,Chicago Cubs,Colorado Rockies,9,8,H,1.48,2.83,2024
2024-04-04,Houston Astros,Toronto Blue Jays,8,0,H,1.65,2.35,2024
2024-04-04,Los Angeles Dodgers,San Francisco Giants,5,4,H,1.41,3.08,2024
2024-04-05,New York Mets,Detroit Tigers,3,6,A,1.74,2.19,2024
2024-04-05,New York Mets,Detroit Tigers,2,1,H,1.81,2.11,2024
2024-04-05,Washington Nationals,Pittsburgh Pirates,4,7,A,2.06,1.83,2024
2024-04-05,Minnesota Twins,Cleveland Guardians,2,4,A,1.61,2.45,2024
2024-04-05,St.Louis Cardinals,Miami Marlins,8,5,H,1.72,2.23,2024
2024-04-05,Kansas City Royals,Chicago White Sox,10,1,H,1.55,2.62,2024
2024-04-06,New York Yankees,Toronto Blue Jays,0,3,A,1.67,2.32,2024
2024-04-06,Detroit Tigers,Athletics,5,4,H,1.40,3.11,2024
2024-04-06,Chicago Cubs,Los Angeles Dodgers,9,7,H,2.61,1.55,2024
2024-04-06,Colorado Rockies,Tampa Bay Rays,10,7,H,2.47,1.60,2024
2024-04-06,Pittsburgh Pirates,Baltimore Orioles,2,5,A,2.06,1.83,2024
2024-04-06,San Francisco Giants,San Diego Padres,3,2,H,1.86,2.02,2024
2024-04-06,Cincinnati Reds,New York Mets,2,3,A,1.76,2.16,2024
2024-04-06,Washington Nationals,Philadelphia Phillies,0,4,A,2.75,1.50,2024
2024-04-06,Atlanta Braves,Arizona Diamondbacks,6,5,H,1.33,3.61,2024
2024-04-06,Kansas City Royals,Chicago White Sox,2,1,H,1.53,2.66,2024
2024-04-06,Texas Rangers,Houston Astros,10,2,H,2.22,1.72,2024
2024-04-06,Milwaukee Brewers,Seattle Mariners,6,5,H,1.81,2.10,2024
2024-04-06,Los Angeles Angels,Boston Red Sox,6,8,A,1.99,1.89,2024
2024-04-07,Detroit Tigers,Athletics,0,4,A,1.69,2.27,2024
2024-04-07,Minnesota Twins,Cleveland Guardians,1,3,A,1.60,2.47,2024
2024-04-07,St.Louis Cardinals,Miami Marlins,3,1,H,1.71,2.24,2024
2024-04-07,Washington Nationals,Philadelphia Phillies,2,5,A,2.66,1.53,2024
2024-04-07,Pittsburgh Pirates,Baltimore Orioles,5,4,H,2.20,1.74,2024
2024-04-07,Chicago Cubs,Los Angeles Dodgers,1,4,A,2.33,1.66,2024
2024-04-07,Cincinnati Reds,New York Mets,9,6,H,1.80,2.10,2024
2024-04-07,Texas Rangers,Houston Astros,7,2,H,1.92,1.95,2024
2024-04-07,New York Yankees,Toronto Blue Jays,9,8,H,1.85,2.04,2024
2024-04-07,Milwaukee Brewers,Seattle Mariners,3,5,A,1.85,2.04,2024
2024-04-07,Kansas City Royals,Chicago White Sox,3,0,H,1.43,3.00,2024
2024-04-07,Atlanta Braves,Arizona Diamondbacks,9,8,H,1.51,2.73,2024
2024-04-07,Colorado Rockies,Tampa Bay Rays,6,8,A,2.18,1.75,2024
2024-04-07,San Francisco Giants,San Diego Padres,0,4,A,1.86,2.02,2024
2024-04-07,Los Angeles Angels,Boston Red Sox,2,1,H,1.87,2.02,2024
2024-04-08,Washington Nationals,Philadelphia Phillies,3,2,H,2.31,1.67,2024
2024-04-08,Pittsburgh Pirates,Baltimore Orioles,3,2,H,2.02,1.86,2024
2024-04-08,New York Yankees,Toronto Blue Jays,8,3,H,1.62,2.43,2024
2024-04-08,Atlanta Braves,Arizona Diamondbacks,5,2,H,1.41,3.15,2024
2024-04-08,Detroit Tigers,Athletics,1,7,A,1.48,2.83,2024
2024-04-08,Cincinnati Reds,New York Mets,1,3,A,2.01,1.87,2024
2024-04-08,Milwaukee Brewers,Seattle Mariners,12,4,H,1.75,2.19,2024
2024-04-08,Kansas City Royals,Chicago White Sox,5,3,H,1.80,2.10,2024
2024-04-08,St.Louis Cardinals,Miami Marlins,3,10,A,1.70,2.26,2024
2024-04-08,Chicago Cubs,Los Angeles Dodgers,8,1,H,1.98,1.90,2024
2024-04-08,Colorado Rockies,Tampa Bay Rays,2,3,A,2.25,1.71,2024
2024-04-08,San Francisco Giants,San Diego Padres,3,2,H,1.61,2.46,2024
2024-04-08,Los Angeles Angels,Boston Red Sox,2,12,A,2.00,1.88,2024
2024-04-08,Texas Rangers,Houston Astros,1,3,A,1.92,1.96,2024
2024-04-09,Cleveland Guardians,Chicago White Sox,4,0,H,1.43,3.01,2024
2024-04-09,New York Yankees,Miami Marlins,7,0,H,1.67,2.33,2024
2024-04-09,Pittsburgh Pirates,Detroit Tigers,7,4,H,1.79,2.11,2024
2024-04-09,Cincinnati Reds,Milwaukee Brewers,10,8,H,1.93,1.95,2024
2024-04-09,Toronto Blue Jays,Seattle Mariners,5,2,H,1.85,2.03,2024
2024-04-09,Atlanta Braves,New York Mets,7,8,A,1.44,2.96,2024
2024-04-09,Minnesota Twins,Los Angeles Dodgers,2,4,A,2.17,1.75,2024
2024-04-09,St.Louis Cardinals,Philadelphia Phillies,3,5,A,1.92,1.96,2024
2024-04-09,Texas Rangers,Houston Astros,5,10,A,1.78,2.13,2024
2024-04-09,Colorado Rockies,Arizona Diamondbacks,7,5,H,2.52,1.58,2024
2024-04-09,Los Angeles Angels,Tampa Bay Rays,7,1,H,2.26,1.70,2024
2024-04-09,San Diego Padres,Chicago Cubs,9,8,H,1.74,2.19,2024
2024-04-09,San Francisco Giants,Washington Nationals,1,8,A,1.47,2.84,2024
2024-04-10,Pittsburgh Pirates,Detroit Tigers,3,5,A,1.83,2.06,2024
2024-04-10,Boston Red Sox,Baltimore Orioles,1,7,A,2.10,1.81,2024
2024-04-10,Cleveland Guardians,Chicago White Sox,5,7,A,1.42,3.07,2024
2024-04-10,Cincinnati Reds,Milwaukee Brewers,5,9,A,1.74,2.19,2024
2024-04-10,New York Yankees,Miami Marlins,3,2,H,1.48,2.83,2024
2024-04-10,Toronto Blue Jays,Seattle Mariners,5,3,H,1.92,1.95,2024
2024-04-10,Atlanta Braves,New York Mets,6,5,H,1.55,2.59,2024
2024-04-10,Minnesota Twins,Los Angeles Dodgers,3,6,A,2.61,1.55,2024
2024-04-10,Kansas City Royals,Houston Astros,4,3,H,2.04,1.85,2024
2024-04-10,St.Louis Cardinals,Philadelphia Phillies,3,0,H,2.19,1.74,2024
2024-04-10,Texas Rangers,Athletics,3,4,A,1.49,2.80,2024
2024-04-10,Colorado Rockies,Arizona Diamondbacks,2,3,A,2.57,1.56,2024
2024-04-10,Los Angeles Angels,Tampa Bay Rays,4,6,A,2.04,1.85,2024
2024-04-10,San Francisco Giants,Washington Nationals,3,5,A,1.54,2.63,2024
2024-04-10,San Diego Padres,Chicago Cubs,1,5,A,1.73,2.21,2024
2024-04-11,Minnesota Twins,Los Angeles Dodgers,3,2,H,2.50,1.59,2024
2024-04-11,St.Louis Cardinals,Philadelphia Phillies,3,4,A,2.20,1.74,2024
2024-04-11,Toronto Blue Jays,Seattle Mariners,1,6,A,1.87,2.02,2024
2024-04-11,Colorado Rockies,Arizona Diamondbacks,3,5,A,1.98,1.90,2024
2024-04-11,San Francisco Giants,Washington Nationals,7,1,H,1.50,2.75,2024
2024-04-11,Los Angeles Angels,Tampa Bay Rays,2,4,A,2.04,1.85,2024
2024-04-11,Cleveland Guardians,Chicago White Sox,7,6,H,1.38,3.26,2024
2024-04-11,San Diego Padres,Chicago Cubs,10,2,H,1.65,2.35,2024
2024-04-11,Cincinnati Reds,Milwaukee Brewers,2,7,A,1.73,2.21,2024
2024-04-11,New York Yankees,Miami Marlins,2,5,A,1.47,2.85,2024
2024-04-11,Boston Red Sox,Baltimore Orioles,5,7,A,1.87,2.01,2024
2024-04-11,Kansas City Royals,Houston Astros,11,2,H,2.06,1.83,2024
2024-04-11,Texas Rangers,Athletics,6,2,H,1.54,2.65,2024
2024-04-12,Atlanta Braves,New York Mets,4,16,A,1.61,2.44,2024
2024-04-12,Kansas City Royals,Houston Astros,13,3,H,2.10,1.80,2024
2024-04-12,Texas Rangers,Athletics,0,1,A,1.51,2.73,2024
2024-04-12,Philadelphia Phillies,Pittsburgh Pirates,5,1,H,1.77,2.15,2024
2024-04-12,Boston Red Sox,Baltimore Orioles,4,9,A,2.13,1.79,2024
2024-04-13,Philadelphia Phillies,Pittsburgh Pirates,2,5,A,1.63,2.40,2024
2024-04-13,Detroit Tigers,Minnesota Twins,8,2,H,1.86,2.03,2024
2024-04-13,Tampa Bay Rays,San Francisco Giants,2,1,H,1.94,1.94,2024
2024-04-13,Baltimore Orioles,Milwaukee Brewers,1,11,A,2.09,1.81,2024
2024-04-13,Toronto Blue Jays,Colorado Rockies,4,12,A,1.45,2.94,2024
2024-04-13,New York Mets,Kansas City Royals,6,1,H,1.72,2.23,2024
2024-04-13,Miami Marlins,Atlanta Braves,1,8,A,2.75,1.50,2024
2024-04-13,Boston Red Sox,Los Angeles Angels,0,7,A,1.89,1.99,2024
2024-04-13,Chicago White Sox,Cincinnati Reds,1,11,A,2.51,1.58,2024
2024-04-13,Houston Astros,Texas Rangers,8,12,A,1.81,2.08,2024
2024-04-13,Seattle Mariners,Chicago Cubs,4,2,H,1.78,2.14,2024
2024-04-13,Athletics,Washington Nationals,2,1,H,1.76,2.16,2024
2024-04-13,Arizona Diamondbacks,St.Louis Cardinals,6,9,A,1.82,2.08,2024
2024-04-13,Los Angeles Dodgers,San Diego Padres,7,8,A,1.49,2.79,2024
2024-04-14,Cleveland Guardians,New York Yankees,2,3,A,2.13,1.77,2024
2024-04-14,Detroit Tigers,Minnesota Twins,5,11,A,2.05,1.84,2024
2024-04-14,New York Mets,Kansas City Royals,7,11,A,1.62,2.43,2024
2024-04-14,Chicago White Sox,Cincinnati Reds,0,5,A,2.12,1.79,2024
2024-04-14,Toronto Blue Jays,Colorado Rockies,5,3,H,1.54,2.63,2024
2024-04-14,Philadelphia Phillies,Pittsburgh Pirates,4,3,H,1.64,2.37,2024
2024-04-14,Houston Astros,Texas Rangers,9,2,H,1.74,2.20,2024
2024-04-14,Baltimore Orioles,Milwaukee Brewers,5,11,A,1.69,2.28,2024
2024-04-14,Athletics,Washington Nationals,1,3,A,2.15,1.77,2024
2024-04-14,Tampa Bay Rays,San Francisco Giants,2,11,A,1.91,1.96,2024
2024-04-14,Miami Marlins,Atlanta Braves,5,1,H,2.87,1.46,2024
2024-04-14,Detroit Tigers,Minnesota Twins,1,4,A,1.73,2.21,2024
2024-04-14,Boston Red Sox,Los Angeles Angels,7,2,H,1.99,1.89,2024
2024-04-14,Cleveland Guardians,New York Yankees,2,8,A,1.94,1.93,2024
2024-04-14,Arizona Diamondbacks,St.Louis Cardinals,4,2,H,1.89,1.99,2024
2024-04-14,Los Angeles Dodgers,San Diego Padres,5,2,H,1.47,2.85,2024
2024-04-14,Seattle Mariners,Chicago Cubs,1,4,A,2.19,1.74,2024
2024-04-15,Philadelphia Phillies,Pittsburgh Pirates,2,9,A,1.54,2.65,2024
2024-04-15,Boston Red Sox,Los Angeles Angels,5,4,H,1.78,2.13,2024
2024-04-15,Baltimore Orioles,Milwaukee Brewers,6,4,H,1.47,2.87,2024
2024-04-15,Toronto Blue Jays,Colorado Rockies,5,0,H,1.39,3.20,2024
2024-04-15,Tampa Bay Rays,San Francisco Giants,9,4,H,2.00,1.88,2024
2024-04-15,New York Mets,Kansas City Royals,2,1,H,1.95,1.92,2024
2024-04-15,Miami Marlins,Atlanta Braves,7,9,A,2.24,1.71,2024
2024-04-15,Detroit Tigers,Minnesota Twins,4,3,H,1.80,2.11,2024
2024-04-15,Cleveland Guardians,New York Yankees,8,7,H,2.11,1.80,2024
2024-04-15,Houston Astros,Texas Rangers,8,5,H,1.91,1.97,2024
2024-04-15,Chicago White Sox,Cincinnati Reds,4,11,A,2.35,1.65,2024
2024-04-15,Athletics,Washington Nationals,7,6,H,1.70,2.26,2024
2024-04-15,Seattle Mariners,Chicago Cubs,2,3,A,1.71,2.25,2024
2024-04-15,Arizona Diamondbacks,St.Louis Cardinals,5,0,H,1.72,2.22,2024
2024-04-15,Los Angeles Dodgers,San Diego Padres,3,6,A,1.64,2.39,2024
2024-04-16,Boston Red Sox,Cleveland Guardians,0,6,A,1.64,2.37,2024
2024-04-16,Baltimore Orioles,Minnesota Twins,7,4,H,1.77,2.16,2024
2024-04-16,Philadelphia Phillies,Colorado Rockies,2,1,H,1.38,3.24,2024
2024-04-16,Miami Marlins,San Francisco Giants,3,4,A,1.95,1.93,2024
2024-04-16,Detroit Tigers,Texas Rangers,0,1,A,1.84,2.06,2024
2024-04-16,Tampa Bay Rays,Los Angeles Angels,3,7,A,1.61,2.43,2024
2024-04-16,Toronto Blue Jays,New York Yankees,3,1,H,1.94,1.95,2024
2024-04-16,New York Mets,Pittsburgh Pirates,6,3,H,1.83,2.07,2024
2024-04-16,Milwaukee Brewers,San Diego Padres,3,7,A,1.89,1.99,2024
2024-04-16,Chicago White Sox,Kansas City Royals,0,2,A,2.54,1.57,2024
2024-04-16,Houston Astros,Atlanta Braves,1,6,A,2.01,1.87,2024
2024-04-16,Athletics,St.Louis Cardinals,1,3,A,2.48,1.59,2024
2024-04-16,Arizona Diamondbacks,Chicago Cubs,2,3,A,1.66,2.35,2024
2024-04-16,Seattle Mariners,Cincinnati Reds,9,3,H,1.68,2.30,2024
2024-04-16,Los Angeles Dodgers,Washington Nationals,4,6,A,1.24,4.45,2024
2024-04-17,Detroit Tigers,Texas Rangers,4,2,H,2.08,1.82,2024
2024-04-17,Baltimore Orioles,Minnesota Twins,11,3,H,1.62,2.45,2024
2024-04-17,Philadelphia Phillies,Colorado Rockies,5,0,H,1.40,3.15,2024
2024-04-17,Miami Marlins,San Francisco Giants,6,3,H,2.14,1.77,2024
2024-04-17,Tampa Bay Rays,Los Angeles Angels,7,6,H,1.69,2.28,2024
2024-04-17,Toronto Blue Jays,New York Yankees,5,4,H,1.87,2.01,2024
2024-04-17,New York Mets,Pittsburgh Pirates,3,1,H,1.93,1.96,2024
2024-04-17,Boston Red Sox,Cleveland Guardians,7,10,A,1.87,2.02,2024
2024-04-17,Milwaukee Brewers,San Diego Padres,3,6,A,2.01,1.87,2024
2024-04-17,Houston Astros,Atlanta Braves,2,6,A,1.96,1.91,2024
2024-04-17,Seattle Mariners,Cincinnati Reds,3,1,H,1.74,2.19,2024
2024-04-17,Athletics,St.Louis Cardinals,2,3,A,2.23,1.72,2024
2024-04-17,Arizona Diamondbacks,Chicago Cubs,12,11,H,1.86,2.03,2024
2024-04-17,Los Angeles Dodgers,Washington Nationals,6,2,H,1.35,3.42,2024
2024-04-18,Miami Marlins,San Francisco Giants,1,3,A,1.97,1.91,2024
2024-04-18,Baltimore Orioles,Minnesota Twins,4,2,H,1.86,2.03,2024
2024-04-18,New York Mets,Pittsburgh Pirates,9,1,H,1.66,2.35,2024
2024-04-18,Milwaukee Brewers,San Diego Padres,1,0,H,1.89,1.98,2024
2024-04-18,Detroit Tigers,Texas Rangers,4,5,A,1.70,2.25,2024
2024-04-18,Houston Astros,Atlanta Braves,4,5,A,2.17,1.76,2024
2024-04-18,Chicago White Sox,Kansas City Royals,2,4,A,2.59,1.55,2024
2024-04-18,Toronto Blue Jays,New York Yankees,4,6,A,1.88,2.00,2024
2024-04-18,Los Angeles Dodgers,Washington Nationals,0,2,A,1.44,2.97,2024
2024-04-18,Athletics,St.Louis Cardinals,6,3,H,2.12,1.79,2024
2024-04-18,Arizona Diamondbacks,Chicago Cubs,3,5,A,1.80,2.10,2024
2024-04-18,Seattle Mariners,Cincinnati Reds,5,1,H,1.78,2.14,2024
2024-04-18,Chicago White Sox,Kansas City Royals,2,1,H,2.43,1.60,2024
2024-04-18,Philadelphia Phillies,Colorado Rockies,7,6,H,1.44,2.97,2024
2024-04-18,Tampa Bay Rays,Los Angeles Angels,4,5,A,1.86,2.02,2024
2024-04-18,Boston Red Sox,Cleveland Guardians,2,0,H,1.76,2.17,2024
2024-04-19,Tampa Bay Rays,Los Angeles Angels,2,1,H,1.71,2.24,2024
2024-04-19,Detroit Tigers,Texas Rangers,7,9,A,2.00,1.88,2024
2024-04-19,Boston Red Sox,Cleveland Guardians,4,5,A,1.95,1.93,2024
2024-04-19,San Francisco Giants,Arizona Diamondbacks,5,0,H,1.67,2.32,2024
2024-04-20,Chicago Cubs,Miami Marlins,8,3,H,1.60,2.46,2024
2024-04-20,Pittsburgh Pirates,Boston Red Sox,1,8,A,1.91,1.96,2024
2024-04-20,Philadelphia Phillies,Chicago White Sox,7,0,H,1.57,2.55,2024
2024-04-20,Cincinnati Reds,Los Angeles Angels,7,1,H,1.75,2.18,2024
2024-04-20,Washington Nationals,Houston Astros,3,5,A,2.32,1.67,2024
2024-04-20,New York Yankees,Tampa Bay Rays,5,3,H,1.56,2.58,2024
2024-04-20,Cleveland Guardians,Athletics,10,2,H,1.63,2.41,2024
2024-04-20,Atlanta Braves,Texas Rangers,8,3,H,1.48,2.81,2024
2024-04-20,Kansas City Royals,Baltimore Orioles,9,4,H,2.15,1.77,2024
2024-04-20,Minnesota Twins,Detroit Tigers,4,5,A,1.65,2.36,2024
2024-04-20,St.Louis Cardinals,Milwaukee Brewers,1,2,A,2.05,1.84,2024
2024-04-20,San Diego Padres,Toronto Blue Jays,1,5,A,1.93,1.95,2024
2024-04-20,Los Angeles Dodgers,New York Mets,4,9,A,1.51,2.72,2024
2024-04-20,San Francisco Giants,Arizona Diamondbacks,1,17,A,1.85,2.04,2024
2024-04-21,New York Yankees,Tampa Bay Rays,0,2,A,1.81,2.09,2024
2024-04-21,Minnesota Twins,Detroit Tigers,4,3,H,1.72,2.24,2024
2024-04-21,St.Louis Cardinals,Milwaukee Brewers,5,12,A,1.74,2.19,2024
2024-04-21,Chicago Cubs,Miami Marlins,2,3,A,1.74,2.19,2024
2024-04-21,Washington Nationals,Houston Astros,5,4,H,2.55,1.57,2024
2024-04-21,San Francisco Giants,Arizona Diamondbacks,7,3,H,2.03,1.86,2024
2024-04-21,Pittsburgh Pirates,Boston Red Sox,2,4,A,1.87,2.02,2024
2024-04-21,Los Angeles Dodgers,New York Mets,4,6,A,1.59,2.50,2024
2024-04-21,Philadelphia Phillies,Chicago White Sox,9,5,H,1.27,4.15,2024
2024-04-21,Cleveland Guardians,Athletics,6,3,H,1.55,2.60,2024
2024-04-21,Cincinnati Reds,Los Angeles Angels,7,5,H,1.85,2.03,2024
2024-04-21,Kansas City Royals,Baltimore Orioles,7,9,A,2.04,1.85,2024
2024-04-21,Atlanta Braves,Texas Rangers,5,2,H,1.73,2.22,2024
2024-04-21,Chicago Cubs,Miami Marlins,5,3,H,1.46,2.86,2024
2024-04-21,Colorado Rockies,Seattle Mariners,0,7,A,2.57,1.56,2024
2024-04-21,San Diego Padres,Toronto Blue Jays,2,5,A,2.07,1.82,2024
2024-04-22,Washington Nationals,Houston Astros,6,0,H,2.47,1.61,2024
2024-04-22,Pittsburgh Pirates,Boston Red Sox,1,6,A,1.65,2.35,2024
2024-04-22,Philadelphia Phillies,Chicago White Sox,8,2,H,1.36,3.40,2024
2024-04-22,New York Yankees,Tampa Bay Rays,5,4,H,1.79,2.13,2024
2024-04-22,Cleveland Guardians,Athletics,6,2,H,1.60,2.47,2024
2024-04-22,Cincinnati Reds,Los Angeles Angels,3,0,H,1.84,2.05,2024
2024-04-22,Minnesota Twins,Detroit Tigers,1,6,A,1.83,2.06,2024
2024-04-22,Kansas City Royals,Baltimore Orioles,0,5,A,1.93,1.94,2024
2024-04-22,St.Louis Cardinals,Milwaukee Brewers,0,2,A,1.63,2.41,2024
2024-04-22,Chicago Cubs,Miami Marlins,3,6,A,1.81,2.09,2024
2024-04-22,Colorado Rockies,Seattle Mariners,2,1,H,2.60,1.55,2024
2024-04-22,San Francisco Giants,Arizona Diamondbacks,3,5,A,1.75,2.18,2024
