Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,ODDS1,ODDS2,Season
2022-04-10,Washington Nationals,New York Mets,0,5,A,2.26,1.69,2022
2022-04-10,Atlanta Braves,Cincinnati Reds,2,1,H,1.58,2.53,2022
2022-04-10,Colorado Rockies,Los Angeles Dodgers,3,2,H,2.35,1.66,2022
2022-04-10,Arizona Diamondbacks,San Diego Padres,2,5,A,2.44,1.62,2022
2022-04-10,Los Angeles Angels,Houston Astros,2,0,H,1.95,1.92,2022
2022-04-11,Philadelphia Phillies,Athletics,1,4,A,1.45,2.88,2022
2022-04-11,Tampa Bay Rays,Baltimore Orioles,8,0,H,1.56,2.60,2022
2022-04-11,Detroit Tigers,Chicago White Sox,1,10,A,2.16,1.76,2022
2022-04-11,Washington Nationals,New York Mets,4,2,H,2.17,1.74,2022
2022-04-11,Atlanta Braves,Cincinnati Reds,3,6,A,1.58,2.52,2022
2022-04-11,Toronto Blue Jays,Texas Rangers,6,12,A,1.48,2.83,2022
2022-04-11,Minnesota Twins,Seattle Mariners,10,4,H,1.72,2.24,2022
2022-04-11,Kansas City Royals,Cleveland Guardians,3,17,A,1.86,2.02,2022
2022-04-11,St.Louis Cardinals,Pittsburgh Pirates,4,9,A,1.45,2.92,2022
2022-04-11,Chicago Cubs,Milwaukee Brewers,4,5,A,2.14,1.77,2022
2022-04-11,Colorado Rockies,Los Angeles Dodgers,9,4,H,2.75,1.50,2022
2022-04-11,San Francisco Giants,Miami Marlins,3,2,H,1.88,2.00,2022
2022-04-11,Los Angeles Angels,Houston Astros,1,4,A,1.94,1.92,2022
2022-04-11,Arizona Diamondbacks,San Diego Padres,5,10,A,2.38,1.64,2022
2022-04-11,New York Yankees,Boston Red Sox,3,4,A,1.71,2.25,2022
2022-04-12,Kansas City Royals,Cleveland Guardians,7,10,A,1.98,1.88,2022
2022-04-12,Baltimore Orioles,Milwaukee Brewers,2,0,H,2.36,1.65,2022
2022-04-12,Texas Rangers,Colorado Rockies,4,6,A,1.76,2.15,2022
2022-04-12,Detroit Tigers,Boston Red Sox,3,1,H,2.10,1.81,2022
2022-04-12,Tampa Bay Rays,Athletics,2,13,A,1.45,2.92,2022
2022-04-12,Philadelphia Phillies,New York Mets,5,4,H,1.68,2.29,2022
2022-04-12,New York Yankees,Toronto Blue Jays,0,3,A,1.85,2.03,2022
2022-04-12,Atlanta Braves,Washington Nationals,2,11,A,1.48,2.86,2022
2022-04-12,Minnesota Twins,Seattle Mariners,4,0,H,1.77,2.14,2022
2022-04-12,Los Angeles Angels,Miami Marlins,6,2,H,1.77,2.15,2022
2022-04-12,San Francisco Giants,San Diego Padres,2,4,A,1.69,2.29,2022
2022-04-13,Detroit Tigers,Boston Red Sox,3,5,A,2.06,1.82,2022
2022-04-13,Cincinnati Reds,Cleveland Guardians,5,10,A,1.91,1.96,2022
2022-04-13,Chicago White Sox,Seattle Mariners,3,2,H,1.86,2.02,2022
2022-04-13,Pittsburgh Pirates,Chicago Cubs,1,2,A,2.02,1.85,2022
2022-04-13,Tampa Bay Rays,Athletics,9,8,H,1.50,2.75,2022
2022-04-13,Philadelphia Phillies,New York Mets,0,2,A,1.71,2.23,2022
2022-04-13,New York Yankees,Toronto Blue Jays,4,0,H,1.78,2.13,2022
2022-04-13,Baltimore Orioles,Milwaukee Brewers,4,5,A,2.47,1.61,2022
2022-04-13,Los Angeles Angels,Miami Marlins,4,3,H,1.68,2.31,2022
2022-04-13,Atlanta Braves,Washington Nationals,16,4,H,1.57,2.54,2022
2022-04-13,Minnesota Twins,Los Angeles Dodgers,2,7,A,2.29,1.67,2022
2022-04-13,St.Louis Cardinals,Kansas City Royals,6,5,H,1.60,2.47,2022
2022-04-13,Texas Rangers,Colorado Rockies,1,4,A,1.66,2.34,2022
2022-04-13,Arizona Diamondbacks,Houston Astros,1,2,A,2.29,1.69,2022
2022-04-13,San Francisco Giants,San Diego Padres,13,2,H,1.82,2.06,2022
2022-04-14,Atlanta Braves,Washington Nationals,1,3,A,1.46,2.87,2022
2022-04-14,Pittsburgh Pirates,Chicago Cubs,6,2,H,2.08,1.82,2022
2022-04-14,Cincinnati Reds,Cleveland Guardians,3,7,A,1.79,2.13,2022
2022-04-14,Philadelphia Phillies,New York Mets,6,9,A,1.97,1.91,2022
2022-04-14,Minnesota Twins,Los Angeles Dodgers,0,7,A,2.57,1.56,2022
2022-04-14,Detroit Tigers,Boston Red Sox,7,9,A,2.18,1.75,2022
2022-04-14,Arizona Diamondbacks,Houston Astros,3,2,H,2.42,1.62,2022
2022-04-14,San Francisco Giants,San Diego Padres,2,1,H,1.84,2.03,2022
2022-04-14,Tampa Bay Rays,Athletics,2,4,A,1.54,2.64,2022
2022-04-14,New York Yankees,Toronto Blue Jays,4,6,A,1.63,2.39,2022
2022-04-14,Baltimore Orioles,Milwaukee Brewers,2,4,A,2.53,1.57,2022
2022-04-14,Chicago White Sox,Seattle Mariners,6,4,H,1.85,2.03,2022
2022-04-15,Tampa Bay Rays,Athletics,3,6,A,1.47,2.87,2022
2022-04-15,Chicago White Sox,Seattle Mariners,1,5,A,2.04,1.83,2022
2022-04-15,Milwaukee Brewers,St.Louis Cardinals,5,1,H,1.70,2.27,2022
2022-04-15,Pittsburgh Pirates,Washington Nationals,9,4,H,1.80,2.10,2022
2022-04-15,Miami Marlins,Philadelphia Phillies,4,3,H,1.86,2.03,2022
2022-04-15,New York Yankees,Toronto Blue Jays,3,0,H,1.73,2.20,2022
2022-04-15,Texas Rangers,Los Angeles Angels,10,5,H,2.29,1.69,2022
2022-04-15,San Diego Padres,Atlanta Braves,12,1,H,1.93,1.93,2022
2022-04-15,Kansas City Royals,Detroit Tigers,2,4,A,1.75,2.17,2022
2022-04-15,Colorado Rockies,Chicago Cubs,2,5,A,1.78,2.14,2022
2022-04-15,Los Angeles Dodgers,Cincinnati Reds,9,3,H,1.37,3.32,2022
2022-04-16,New York Mets,Arizona Diamondbacks,10,3,H,1.43,3.04,2022
2022-04-16,Boston Red Sox,Minnesota Twins,4,8,A,1.81,2.10,2022
2022-04-16,Pittsburgh Pirates,Washington Nationals,2,7,A,1.88,1.99,2022
2022-04-16,Miami Marlins,Philadelphia Phillies,7,1,H,1.80,2.10,2022
2022-04-16,Baltimore Orioles,New York Yankees,2,1,H,2.78,1.49,2022
2022-04-16,Toronto Blue Jays,Athletics,4,1,H,1.51,2.72,2022
2022-04-16,Cleveland Guardians,San Francisco Giants,1,4,A,2.32,1.67,2022
2022-04-16,Chicago White Sox,Tampa Bay Rays,3,2,H,1.71,2.25,2022
2022-04-16,Texas Rangers,Los Angeles Angels,6,9,A,2.02,1.86,2022
2022-04-16,Milwaukee Brewers,St.Louis Cardinals,1,10,A,1.68,2.31,2022
2022-04-16,Kansas City Royals,Detroit Tigers,1,2,A,1.80,2.11,2022
2022-04-16,Colorado Rockies,Chicago Cubs,6,5,H,1.83,2.06,2022
2022-04-16,San Diego Padres,Atlanta Braves,2,5,A,1.91,1.97,2022
2022-04-16,Seattle Mariners,Houston Astros,11,1,H,2.10,1.80,2022
2022-04-16,Los Angeles Dodgers,Cincinnati Reds,3,1,H,1.38,3.30,2022
2022-04-17,New York Mets,Arizona Diamondbacks,2,3,A,1.62,2.42,2022
2022-04-17,Chicago White Sox,Tampa Bay Rays,3,2,H,1.74,2.18,2022
2022-04-17,Toronto Blue Jays,Athletics,5,7,A,1.48,2.82,2022
2022-04-17,San Diego Padres,Atlanta Braves,2,5,A,1.91,1.97,2022
2022-04-17,Kansas City Royals,Detroit Tigers,3,1,H,1.68,2.30,2022
2022-04-17,Boston Red Sox,Minnesota Twins,4,0,H,1.71,2.22,2022
2022-04-17,Miami Marlins,Philadelphia Phillies,3,10,A,1.71,2.13,2022
2022-04-17,Cleveland Guardians,San Francisco Giants,2,4,A,1.96,1.91,2022
2022-04-17,Pittsburgh Pirates,Washington Nationals,6,4,H,1.93,1.96,2022
2022-04-17,Texas Rangers,Los Angeles Angels,2,7,A,2.07,1.82,2022
2022-04-17,Baltimore Orioles,New York Yankees,2,5,A,2.62,1.54,2022
2022-04-17,Milwaukee Brewers,St.Louis Cardinals,1,2,A,1.86,2.02,2022
2022-04-17,Colorado Rockies,Chicago Cubs,9,6,H,1.82,2.06,2022
2022-04-17,Seattle Mariners,Houston Astros,0,4,A,2.27,1.70,2022
2022-04-17,Los Angeles Dodgers,Cincinnati Reds,5,2,H,1.47,2.88,2022
2022-04-18,Baltimore Orioles,New York Yankees,5,0,H,2.71,1.51,2022
2022-04-18,Pittsburgh Pirates,Washington Nationals,5,3,H,2.11,1.79,2022
2022-04-18,Boston Red Sox,Minnesota Twins,8,1,H,1.80,2.09,2022
2022-04-18,Toronto Blue Jays,Athletics,4,3,H,1.37,3.29,2022
2022-04-18,New York Mets,Arizona Diamondbacks,5,0,H,1.51,2.73,2022
2022-04-18,Miami Marlins,Philadelphia Phillies,11,3,H,2.29,1.68,2022
2022-04-18,Cleveland Guardians,San Francisco Giants,1,8,A,2.09,1.80,2022
2022-04-18,Milwaukee Brewers,St.Louis Cardinals,6,5,H,1.73,2.20,2022
2022-04-18,Chicago White Sox,Tampa Bay Rays,3,9,A,1.90,1.97,2022
2022-04-18,Texas Rangers,Los Angeles Angels,3,8,A,1.95,1.90,2022
2022-04-18,Colorado Rockies,Chicago Cubs,4,6,A,1.79,2.12,2022
2022-04-18,Seattle Mariners,Houston Astros,7,2,H,1.95,1.92,2022
2022-04-18,Los Angeles Dodgers,Cincinnati Reds,9,1,H,1.48,2.81,2022
2022-04-18,San Diego Padres,Atlanta Braves,2,1,H,1.77,2.14,2022
2022-04-19,Boston Red Sox,Minnesota Twins,3,8,A,1.73,2.23,2022
2022-04-19,Milwaukee Brewers,Pittsburgh Pirates,6,1,H,1.54,2.64,2022
2022-04-19,Chicago Cubs,Tampa Bay Rays,4,2,H,2.24,1.72,2022
2022-04-19,Houston Astros,Los Angeles Angels,8,3,H,1.71,2.25,2022
2022-04-19,Colorado Rockies,Philadelphia Phillies,4,1,H,2.38,1.64,2022
2022-04-19,San Diego Padres,Cincinnati Reds,4,1,H,1.53,2.66,2022
2022-04-19,Athletics,Baltimore Orioles,5,1,H,1.54,2.64,2022
2022-04-19,Los Angeles Dodgers,Atlanta Braves,7,4,H,1.48,2.84,2022
2022-04-20,Washington Nationals,Arizona Diamondbacks,6,1,H,1.69,2.29,2022
2022-04-20,New York Mets,San Francisco Giants,5,4,H,1.80,2.08,2022
2022-04-20,New York Mets,San Francisco Giants,3,1,H,-,-,2022
2022-04-20,Miami Marlins,St.Louis Cardinals,1,5,A,2.01,1.88,2022
2022-04-20,Detroit Tigers,New York Yankees,2,4,A,2.85,1.48,2022
2022-04-20,Washington Nationals,Arizona Diamondbacks,1,0,H,1.80,2.10,2022
2022-04-20,Boston Red Sox,Toronto Blue Jays,2,1,H,1.86,2.07,2022
2022-04-20,Milwaukee Brewers,Pittsburgh Pirates,5,2,H,1.39,3.20,2022
2022-04-20,Chicago Cubs,Tampa Bay Rays,5,6,A,2.10,1.80,2022
2022-04-20,Kansas City Royals,Minnesota Twins,4,3,H,2.12,1.78,2022
2022-04-20,Houston Astros,Los Angeles Angels,2,7,A,1.73,2.29,2022
2022-04-20,Colorado Rockies,Philadelphia Phillies,6,5,H,2.17,1.76,2022
2022-04-20,Seattle Mariners,Texas Rangers,6,2,H,1.69,2.30,2022
2022-04-20,San Diego Padres,Cincinnati Reds,6,2,H,1.48,2.83,2022
2022-04-20,Athletics,Baltimore Orioles,2,1,H,1.84,2.06,2022
2022-04-20,Los Angeles Dodgers,Atlanta Braves,1,3,A,1.65,2.35,2022
2022-04-21,Milwaukee Brewers,Pittsburgh Pirates,4,2,H,1.42,3.06,2022
2022-04-21,Cleveland Guardians,Chicago White Sox,11,1,H,1.62,2.41,2022
2022-04-21,Los Angeles Dodgers,Atlanta Braves,5,1,H,1.77,2.14,2022
2022-04-21,Colorado Rockies,Philadelphia Phillies,6,9,A,1.99,1.89,2022
2022-04-21,San Diego Padres,Cincinnati Reds,6,0,H,1.52,2.68,2022
2022-04-21,Cleveland Guardians,Chicago White Sox,2,1,H,1.78,2.12,2022
2022-04-21,Athletics,Baltimore Orioles,0,1,A,1.83,2.07,2022
2022-04-21,Chicago Cubs,Tampa Bay Rays,2,8,A,1.94,1.94,2022
2022-04-21,Miami Marlins,St.Louis Cardinals,0,2,A,1.72,2.22,2022
2022-04-21,Houston Astros,Los Angeles Angels,0,6,A,2.03,1.85,2022
2022-04-21,Detroit Tigers,New York Yankees,3,5,A,2.48,1.60,2022
2022-04-21,Washington Nationals,Arizona Diamondbacks,2,11,A,1.84,2.05,2022
2022-04-21,New York Mets,San Francisco Giants,2,5,A,2.02,1.87,2022
2022-04-21,Boston Red Sox,Toronto Blue Jays,1,6,A,2.08,1.82,2022
2022-04-21,Kansas City Royals,Minnesota Twins,2,0,H,2.10,1.81,2022
2022-04-21,Seattle Mariners,Texas Rangers,4,2,H,1.67,2.32,2022
2022-04-22,New York Mets,San Francisco Giants,6,2,H,1.75,2.18,2022
2022-04-22,Detroit Tigers,New York Yankees,3,0,H,2.47,1.60,2022
2022-04-22,Cleveland Guardians,Chicago White Sox,6,3,H,2.28,1.69,2022
2022-04-22,Boston Red Sox,Toronto Blue Jays,2,3,A,1.99,1.89,2022
2022-04-22,Kansas City Royals,Minnesota Twins,0,1,A,2.25,1.71,2022
2022-04-22,Athletics,Baltimore Orioles,6,4,H,1.76,2.15,2022
2022-04-22,Washington Nationals,Arizona Diamondbacks,3,4,A,1.78,2.13,2022
2022-04-22,Miami Marlins,St.Louis Cardinals,5,0,H,1.77,2.15,2022
2022-04-22,Chicago Cubs,Pittsburgh Pirates,3,4,A,1.62,2.42,2022
2022-04-22,Seattle Mariners,Texas Rangers,6,8,A,1.80,2.11,2022
2022-04-23,Cincinnati Reds,St.Louis Cardinals,2,4,A,2.09,1.82,2022
2022-04-23,Washington Nationals,San Francisco Giants,1,7,A,2.20,1.74,2022
2022-04-23,Philadelphia Phillies,Milwaukee Brewers,4,2,H,1.80,2.12,2022
2022-04-23,New York Yankees,Cleveland Guardians,4,1,H,1.55,2.61,2022
2022-04-23,Tampa Bay Rays,Boston Red Sox,3,4,A,1.67,2.32,2022
2022-04-23,Atlanta Braves,Miami Marlins,3,0,H,1.69,2.30,2022
2022-04-23,Chicago Cubs,Pittsburgh Pirates,2,4,A,1.59,2.51,2022
2022-04-23,Minnesota Twins,Chicago White Sox,2,1,H,1.94,1.94,2022
2022-04-23,Houston Astros,Toronto Blue Jays,3,4,A,1.64,2.43,2022
2022-04-23,Los Angeles Angels,Baltimore Orioles,3,5,A,1.52,2.70,2022
2022-04-23,Seattle Mariners,Kansas City Royals,4,1,H,1.76,2.17,2022
2022-04-23,San Diego Padres,Los Angeles Dodgers,1,6,A,2.31,1.68,2022
2022-04-23,Athletics,Texas Rangers,1,8,A,2.16,1.78,2022
2022-04-23,Arizona Diamondbacks,New York Mets,5,6,A,2.09,1.80,2022
2022-04-24,Washington Nationals,San Francisco Giants,2,5,A,2.51,1.58,2022
2022-04-24,New York Yankees,Cleveland Guardians,5,4,H,1.53,2.66,2022
2022-04-24,Detroit Tigers,Colorado Rockies,13,0,H,1.73,2.22,2022
2022-04-24,Chicago Cubs,Pittsburgh Pirates,21,0,H,1.59,2.51,2022
2022-04-24,Philadelphia Phillies,Milwaukee Brewers,3,5,A,1.70,2.27,2022
2022-04-24,Minnesota Twins,Chicago White Sox,9,2,H,1.68,2.31,2022
2022-04-24,Athletics,Texas Rangers,0,2,A,1.69,2.28,2022
2022-04-24,Houston Astros,Toronto Blue Jays,2,3,A,2.13,1.78,2022
2022-04-24,Cincinnati Reds,St.Louis Cardinals,0,5,A,1.85,2.04,2022
2022-04-24,Tampa Bay Rays,Boston Red Sox,3,2,H,1.68,2.30,2022
2022-04-24,Detroit Tigers,Colorado Rockies,2,3,A,1.86,2.02,2022
2022-04-24,Atlanta Braves,Miami Marlins,7,9,A,1.64,2.37,2022
2022-04-24,Arizona Diamondbacks,New York Mets,5,2,H,2.39,1.64,2022
2022-04-24,San Diego Padres,Los Angeles Dodgers,3,2,H,2.22,1.73,2022
2022-04-24,Los Angeles Angels,Baltimore Orioles,4,5,A,1.40,3.19,2022
2022-04-24,Seattle Mariners,Kansas City Royals,13,7,H,1.57,2.55,2022
2022-04-25,Tampa Bay Rays,Boston Red Sox,5,2,H,1.56,2.58,2022
2022-04-25,Detroit Tigers,Colorado Rockies,2,6,A,1.78,2.14,2022
2022-04-25,Washington Nationals,San Francisco Giants,3,12,A,2.64,1.55,2022
2022-04-25,New York Yankees,Cleveland Guardians,10,2,H,1.47,2.84,2022
2022-04-25,Atlanta Braves,Miami Marlins,4,5,A,1.77,2.16,2022
2022-04-25,Cincinnati Reds,St.Louis Cardinals,4,1,H,2.38,1.64,2022
2022-04-25,Minnesota Twins,Chicago White Sox,6,4,H,1.97,1.91,2022
2022-04-25,Houston Astros,Toronto Blue Jays,8,7,H,1.79,2.12,2022
2022-04-25,Chicago Cubs,Pittsburgh Pirates,3,4,A,1.63,2.40,2022
2022-04-25,Los Angeles Angels,Baltimore Orioles,7,6,H,1.50,2.76,2022
2022-04-25,Athletics,Texas Rangers,2,0,H,2.04,1.85,2022
2022-04-25,Seattle Mariners,Kansas City Royals,5,4,H,1.50,2.76,2022
2022-04-25,San Diego Padres,Los Angeles Dodgers,2,10,A,2.45,1.61,2022
2022-04-25,Arizona Diamondbacks,New York Mets,2,6,A,2.55,1.57,2022
2022-04-25,Philadelphia Phillies,Milwaukee Brewers,0,1,A,1.71,2.25,2022
2022-04-26,Milwaukee Brewers,San Francisco Giants,2,4,A,1.53,2.66,2022
2022-04-26,Philadelphia Phillies,Colorado Rockies,8,2,H,1.57,2.57,2022
2022-04-26,Toronto Blue Jays,Boston Red Sox,6,2,H,1.76,2.17,2022
2022-04-26,St.Louis Cardinals,New York Mets,2,5,A,2.32,1.67,2022
2022-04-26,Texas Rangers,Houston Astros,6,2,H,2.17,1.76,2022
2022-04-26,Los Angeles Angels,Cleveland Guardians,3,0,H,1.77,2.16,2022
2022-04-26,Arizona Diamondbacks,Los Angeles Dodgers,0,4,A,2.67,1.53,2022
2022-04-27,Pittsburgh Pirates,Milwaukee Brewers,8,12,A,2.56,1.56,2022
2022-04-27,Tampa Bay Rays,Seattle Mariners,4,8,A,1.77,2.15,2022
2022-04-27,Cincinnati Reds,San Diego Padres,6,9,A,2.52,1.59,2022
2022-04-27,Philadelphia Phillies,Colorado Rockies,10,3,H,1.59,2.50,2022
2022-04-27,Washington Nationals,Miami Marlins,2,5,A,2.16,1.76,2022
2022-04-27,New York Yankees,Baltimore Orioles,12,8,H,1.36,3.37,2022
2022-04-27,Toronto Blue Jays,Boston Red Sox,6,5,H,1.52,2.71,2022
2022-04-27,Chicago White Sox,Kansas City Royals,0,6,A,1.64,2.41,2022
2022-04-27,Atlanta Braves,Chicago Cubs,3,1,H,1.56,2.58,2022
2022-04-27,Minnesota Twins,Detroit Tigers,5,4,H,1.67,2.33,2022
2022-04-27,St.Louis Cardinals,New York Mets,0,3,A,2.07,1.82,2022
2022-04-27,Texas Rangers,Houston Astros,1,5,A,1.99,1.90,2022
2022-04-27,Los Angeles Angels,Cleveland Guardians,4,1,H,1.59,2.50,2022
2022-04-27,Arizona Diamondbacks,Los Angeles Dodgers,5,3,H,2.91,1.46,2022
2022-04-27,San Francisco Giants,Athletics,8,2,H,1.39,3.20,2022
2022-04-28,St.Louis Cardinals,New York Mets,10,5,H,2.01,1.87,2022
2022-04-28,Chicago White Sox,Kansas City Royals,7,3,H,1.54,2.64,2022
2022-04-28,Arizona Diamondbacks,Los Angeles Dodgers,3,1,H,2.65,1.54,2022
2022-04-28,Pittsburgh Pirates,Milwaukee Brewers,1,3,A,2.51,1.59,2022
2022-04-28,Tampa Bay Rays,Seattle Mariners,3,2,H,1.69,2.28,2022
2022-04-28,Cincinnati Reds,San Diego Padres,5,8,A,2.41,1.63,2022
2022-04-28,Philadelphia Phillies,Colorado Rockies,7,3,H,1.49,2.78,2022
2022-04-28,Washington Nationals,Miami Marlins,1,2,A,2.28,1.69,2022
2022-04-28,New York Yankees,Baltimore Orioles,5,2,H,1.40,3.17,2022
2022-04-28,Toronto Blue Jays,Boston Red Sox,1,7,A,1.79,2.14,2022
2022-04-28,Atlanta Braves,Chicago Cubs,3,6,A,1.51,2.72,2022
2022-04-28,Minnesota Twins,Detroit Tigers,5,0,H,1.54,2.63,2022
2022-04-28,Texas Rangers,Houston Astros,3,4,A,2.07,1.84,2022
2022-04-28,Los Angeles Angels,Cleveland Guardians,9,5,H,1.48,2.86,2022
2022-04-28,San Francisco Giants,Athletics,0,1,A,1.62,2.43,2022
2022-04-29,Pittsburgh Pirates,Milwaukee Brewers,2,3,A,2.35,1.66,2022
2022-04-29,Cincinnati Reds,San Diego Padres,5,7,A,1.93,1.95,2022
2022-04-29,Washington Nationals,Miami Marlins,2,3,A,2.26,1.71,2022
2022-04-29,Philadelphia Phillies,Colorado Rockies,7,1,H,1.50,2.77,2022
2022-04-29,New York Yankees,Baltimore Orioles,10,5,H,1.43,3.01,2022
2022-04-29,Tampa Bay Rays,Seattle Mariners,2,1,H,1.67,2.32,2022
2022-04-29,Minnesota Twins,Detroit Tigers,7,1,H,1.73,2.21,2022
2022-04-29,Texas Rangers,Houston Astros,2,3,A,2.47,1.60,2022
2022-04-29,Chicago White Sox,Kansas City Royals,2,5,A,1.59,2.50,2022
2022-04-29,Toronto Blue Jays,Boston Red Sox,1,0,H,1.72,2.23,2022
2022-04-29,Los Angeles Angels,Cleveland Guardians,4,1,H,1.68,2.31,2022
2022-04-29,Atlanta Braves,Chicago Cubs,5,1,H,1.47,2.84,2022
2022-04-29,St.Louis Cardinals,Arizona Diamondbacks,8,3,H,1.57,2.53,2022
2022-04-30,Pittsburgh Pirates,San Diego Padres,3,7,A,2.54,1.58,2022
2022-04-30,Miami Marlins,Seattle Mariners,8,6,H,1.95,1.93,2022
2022-04-30,Baltimore Orioles,Boston Red Sox,1,3,A,2.09,1.81,2022
2022-04-30,Toronto Blue Jays,Houston Astros,7,11,A,1.80,2.11,2022
2022-04-30,Tampa Bay Rays,Minnesota Twins,6,1,H,1.76,2.16,2022
2022-04-30,New York Mets,Philadelphia Phillies,3,0,H,1.80,2.10,2022
2022-04-30,Chicago White Sox,Los Angeles Angels,1,5,A,1.71,2.25,2022
2022-04-30,Texas Rangers,Atlanta Braves,3,6,A,2.11,1.79,2022
2022-04-30,Milwaukee Brewers,Chicago Cubs,11,1,H,1.72,2.24,2022
2022-04-30,Kansas City Royals,New York Yankees,2,12,A,2.78,1.49,2022
2022-04-30,St.Louis Cardinals,Arizona Diamondbacks,2,6,A,1.53,2.68,2022
2022-04-30,Colorado Rockies,Cincinnati Reds,10,4,H,1.85,2.04,2022
2022-04-30,Athletics,Cleveland Guardians,8,9,A,1.77,2.24,2022
2022-04-30,Los Angeles Dodgers,Detroit Tigers,5,1,H,1.39,3.19,2022
2022-04-30,San Francisco Giants,Washington Nationals,4,14,A,1.45,2.94,2022
2022-05-01,St.Louis Cardinals,Arizona Diamondbacks,0,2,A,1.64,2.38,2022
2022-05-01,Toronto Blue Jays,Houston Astros,2,1,H,1.65,2.36,2022
2022-05-01,San Francisco Giants,Washington Nationals,9,3,H,1.44,2.99,2022
2022-05-01,Chicago White Sox,Los Angeles Angels,4,0,H,1.85,2.04,2022
2022-05-01,Athletics,Cleveland Guardians,1,3,A,2.36,1.65,2022
2022-05-01,Tampa Bay Rays,Minnesota Twins,1,9,A,1.48,2.82,2022
2022-05-01,Miami Marlins,Seattle Mariners,3,1,H,1.88,2.00,2022
2022-05-01,Pittsburgh Pirates,San Diego Padres,7,6,H,2.45,1.61,2022
2022-05-01,Texas Rangers,Atlanta Braves,3,1,H,2.02,1.87,2022
2022-05-01,Baltimore Orioles,Boston Red Sox,2,1,H,2.62,1.55,2022
2022-05-01,New York Mets,Philadelphia Phillies,1,4,A,1.74,2.21,2022
2022-05-01,Milwaukee Brewers,Chicago Cubs,9,1,H,1.60,2.47,2022
2022-05-01,Kansas City Royals,New York Yankees,0,3,A,2.94,1.46,2022
2022-05-01,Colorado Rockies,Cincinnati Reds,4,3,H,1.70,2.28,2022
2022-05-01,Los Angeles Dodgers,Detroit Tigers,1,5,A,1.30,3.88,2022
2022-05-02,Baltimore Orioles,Boston Red Sox,9,5,H,2.23,1.72,2022
2022-05-02,Tampa Bay Rays,Minnesota Twins,3,9,A,1.78,2.14,2022
2022-05-02,Pittsburgh Pirates,San Diego Padres,2,5,A,2.55,1.57,2022
2022-05-02,Toronto Blue Jays,Houston Astros,3,2,H,1.59,2.51,2022
2022-05-02,Miami Marlins,Seattle Mariners,3,7,A,1.78,2.14,2022
2022-05-02,Milwaukee Brewers,Chicago Cubs,0,2,A,1.44,2.99,2022
2022-05-02,Kansas City Royals,New York Yankees,4,6,A,2.76,1.50,2022
2022-05-02,Chicago White Sox,Los Angeles Angels,5,6,A,2.06,1.84,2022
2022-05-02,St.Louis Cardinals,Arizona Diamondbacks,7,5,H,1.56,2.59,2022
2022-05-02,Texas Rangers,Atlanta Braves,7,3,H,2.25,1.71,2022
