Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,ODDS1,ODDSX,ODDS2,Season
2017-04-02,Houston Dynamo,New York Red Bulls,4,1,H,2.53,3.34,2.71,2017
2017-04-02,Vancouver Whitecaps,Los Angeles Galaxy,4,2,H,2.23,3.32,3.19,2017
2017-04-03,Portland Timbers,New England Revolution,1,1,D,1.7,3.95,4.54,2017
2017-04-08,Los Angeles Galaxy,CF Montreal,2,0,H,1.6,3.96,5.49,2017
2017-04-09,New England Revolution,Houston Dynamo,2,0,H,1.72,3.88,4.54,2017
2017-04-09,Chicago Fire,Columbus Crew,1,0,H,2.0,3.6,3.52,2017
2017-04-09,DC United,New York City,2,1,H,2.26,3.36,3.07,2017
2017-04-09,Philadelphia Union,Portland Timbers,1,3,A,2.09,3.53,3.31,2017
2017-04-09,Toronto FC,Atlanta Utd,2,2,D,1.65,4.01,4.84,2017
2017-04-09,FC Dallas,Minnesota United,2,0,H,1.35,5.2,7.76,2017
2017-04-09,Real Salt Lake,Vancouver Whitecaps,3,0,H,1.89,3.5,4.01,2017
2017-04-09,San Jose Earthquakes,Seattle Sounders,1,1,D,2.35,3.13,3.14,2017
2017-04-10,Orlando City,New York Red Bulls,1,0,H,2.51,3.4,2.68,2017
2017-04-10,Sporting Kansas City,Colorado Rapids,3,1,H,1.71,3.56,5.02,2017
2017-04-15,Philadelphia Union,New York City,0,2,A,2.27,3.51,2.96,2017
2017-04-15,Vancouver Whitecaps,Seattle Sounders,2,1,H,2.73,3.23,2.57,2017
2017-04-15,San Jose Earthquakes,FC Dallas,1,1,D,2.59,3.13,2.79,2017
2017-04-16,CF Montreal,Atlanta Utd,2,1,H,2.08,3.52,3.36,2017
2017-04-16,Orlando City,Los Angeles Galaxy,2,1,H,2.21,3.37,3.18,2017
2017-04-16,Chicago Fire,New England Revolution,3,0,H,1.99,3.54,3.6,2017
2017-04-16,New York Red Bulls,DC United,2,0,H,1.5,4.21,6.22,2017
2017-04-16,Columbus Crew,Toronto FC,2,1,H,2.2,3.53,3.07,2017
2017-04-16,Houston Dynamo,Minnesota United,2,2,D,1.47,4.47,6.42,2017
2017-04-16,Colorado Rapids,Real Salt Lake,1,2,A,1.88,3.38,4.23,2017
2017-04-16,Portland Timbers,Sporting Kansas City,0,1,A,1.88,3.5,4.04,2017
2017-04-20,New England Revolution,San Jose Earthquakes,0,0,D,1.81,3.56,4.35,2017
2017-04-22,Toronto FC,Chicago Fire,3,1,H,1.6,3.98,5.29,2017
2017-04-23,Philadelphia Union,CF Montreal,3,3,D,1.98,3.48,3.69,2017
2017-04-23,Houston Dynamo,San Jose Earthquakes,2,0,H,2.03,3.39,3.57,2017
2017-04-23,Portland Timbers,Vancouver Whitecaps,2,1,H,1.65,3.91,4.97,2017
2017-04-23,New York Red Bulls,Columbus Crew,2,0,H,1.75,3.76,4.39,2017
2017-04-23,New England Revolution,DC United,2,2,D,1.59,3.92,5.63,2017
2017-04-23,FC Dallas,Sporting Kansas City,1,0,H,1.88,3.4,4.19,2017
2017-04-23,Real Salt Lake,Atlanta Utd,1,3,A,2.0,3.48,3.57,2017
2017-04-24,New York City,Orlando City,1,2,A,1.7,3.82,4.7,2017
2017-04-24,Los Angeles Galaxy,Seattle Sounders,0,3,A,2.07,3.37,3.52,2017
2017-04-24,Minnesota United,Colorado Rapids,1,0,H,2.33,3.51,2.86,2017
2017-04-29,Toronto FC,Houston Dynamo,2,0,H,1.47,4.42,6.24,2017
2017-04-30,CF Montreal,Vancouver Whitecaps,1,2,A,1.84,3.59,4.12,2017
2017-04-30,Orlando City,Colorado Rapids,2,0,H,1.78,3.42,4.71,2017
2017-04-30,New York Red Bulls,Chicago Fire,2,1,H,1.63,3.99,4.98,2017
2017-04-30,Columbus Crew,New York City,2,3,A,1.66,4.0,4.75,2017
2017-04-30,Minnesota United,San Jose Earthquakes,0,1,A,2.46,3.33,2.79,2017
2017-04-30,FC Dallas,Portland Timbers,2,2,D,1.66,3.75,5.09,2017
2017-04-30,Sporting Kansas City,Real Salt Lake,3,0,H,1.5,4.04,6.81,2017
2017-04-30,Seattle Sounders,New England Revolution,3,3,D,1.61,3.88,5.33,2017
2017-04-30,Los Angeles Galaxy,Philadelphia Union,0,0,D,1.75,3.68,4.51,2017
2017-05-01,Atlanta Utd,DC United,1,3,A,1.6,4.1,4.97,2017
2017-05-04,Toronto FC,Orlando City,2,1,H,1.53,4.24,5.64,2017
2017-05-04,Sporting Kansas City,New York Red Bulls,2,0,H,1.76,3.62,4.54,2017
2017-05-06,Colorado Rapids,Vancouver Whitecaps,0,1,A,2.18,3.12,3.51,2017
2017-05-07,Seattle Sounders,Toronto FC,0,1,A,1.63,3.94,5.09,2017
2017-05-07,DC United,CF Montreal,0,1,A,1.82,3.63,4.17,2017
2017-05-07,Philadelphia Union,New York Red Bulls,3,0,H,2.74,3.41,2.46,2017
2017-05-07,Columbus Crew,New England Revolution,2,0,H,1.83,3.71,3.99,2017
2017-05-07,Houston Dynamo,Orlando City,4,0,H,1.93,3.6,3.71,2017
2017-05-07,Real Salt Lake,FC Dallas,0,3,A,3.13,3.23,2.28,2017
2017-05-07,San Jose Earthquakes,Portland Timbers,3,0,H,2.16,3.22,3.41,2017
2017-05-07,Los Angeles Galaxy,Chicago Fire,2,2,D,2.05,3.38,3.56,2017
2017-05-08,Minnesota United,Sporting Kansas City,2,0,H,3.32,3.44,2.11,2017
2017-05-08,New York City,Atlanta Utd,3,1,H,1.78,3.98,3.96,2017
2017-05-11,Columbus Crew,Toronto FC,1,2,A,2.22,3.41,3.11,2017
2017-05-13,Houston Dynamo,Vancouver Whitecaps,2,1,H,1.76,3.66,4.45,2017
2017-05-14,Toronto FC,Minnesota United,3,2,H,1.4,4.81,6.92,2017
2017-05-14,Colorado Rapids,San Jose Earthquakes,3,0,H,2.3,3.07,3.28,2017
2017-05-14,CF Montreal,Columbus Crew,2,3,A,2.09,3.51,3.31,2017
2017-05-14,Orlando City,Sporting Kansas City,2,2,D,2.2,3.29,3.24,2017
2017-05-14,DC United,Philadelphia Union,0,4,A,1.9,3.63,3.8,2017
2017-05-14,New England Revolution,Real Salt Lake,4,0,H,1.45,4.51,6.45,2017
2017-05-14,Chicago Fire,Seattle Sounders,4,1,H,2.16,3.34,3.29,2017
2017-05-15,Portland Timbers,Atlanta Utd,1,1,D,1.69,4.01,4.45,2017
2017-05-15,New York Red Bulls,Los Angeles Galaxy,1,3,A,1.62,3.97,5.15,2017
2017-05-15,FC Dallas,New York City,1,1,D,1.49,4.37,6.21,2017
2017-05-18,Philadelphia Union,Houston Dynamo,2,0,H,2.0,3.54,3.54,2017
2017-05-18,Sporting Kansas City,Seattle Sounders,3,0,H,1.67,3.72,5.03,2017
2017-05-18,Chicago Fire,Colorado Rapids,3,0,H,1.69,3.64,5.02,2017
2017-05-18,Real Salt Lake,New York City,2,1,H,2.31,3.49,2.89,2017
2017-05-18,San Jose Earthquakes,Orlando City,1,1,D,1.79,3.64,4.31,2017
2017-05-20,New York Red Bulls,Toronto FC,1,1,D,2.1,3.43,3.38,2017
2017-05-21,CF Montreal,Portland Timbers,4,1,H,2.16,3.52,3.14,2017
2017-05-21,DC United,Chicago Fire,0,1,A,2.28,3.46,2.96,2017
2017-05-21,Seattle Sounders,Real Salt Lake,1,0,H,1.36,4.79,8.24,2017
2017-05-21,Vancouver Whitecaps,Sporting Kansas City,2,0,H,2.26,3.26,3.14,2017
2017-05-21,Philadelphia Union,Colorado Rapids,2,1,H,1.77,3.57,4.55,2017
2017-05-21,Atlanta Utd,Houston Dynamo,4,1,H,1.76,3.82,4.24,2017
2017-05-21,FC Dallas,San Jose Earthquakes,0,1,A,1.52,4.0,6.27,2017
2017-05-22,New England Revolution,Columbus Crew,2,1,H,1.86,3.78,3.8,2017
2017-05-22,Minnesota United,Los Angeles Galaxy,1,2,A,2.37,3.52,2.77,2017
2017-05-22,Orlando City,New York City,0,3,A,2.05,3.6,3.33,2017
2017-05-26,Chicago Fire,FC Dallas,2,1,H,1.83,3.56,4.2,2017
2017-05-27,Toronto FC,Columbus Crew,5,0,H,2.02,3.5,3.52,2017
2017-05-28,Seattle Sounders,Portland Timbers,1,0,H,1.7,3.8,4.64,2017
2017-05-28,Vancouver Whitecaps,DC United,0,1,A,1.62,3.86,5.27,2017
2017-05-28,New York Red Bulls,New England Revolution,2,1,H,1.72,3.88,4.38,2017
2017-05-28,Real Salt Lake,Philadelphia Union,1,0,H,2.14,3.45,3.22,2017
2017-05-28,Minnesota United,Orlando City,1,0,H,2.3,3.51,2.9,2017
2017-05-28,Colorado Rapids,Sporting Kansas City,1,0,H,2.65,3.11,2.74,2017
2017-05-28,San Jose Earthquakes,Los Angeles Galaxy,2,4,A,1.94,3.32,4.05,2017
2017-05-29,Atlanta Utd,New York City,3,1,H,2.1,3.72,3.11,2017
2017-05-29,FC Dallas,Houston Dynamo,0,0,D,1.65,3.87,4.99,2017
2017-06-01,Orlando City,DC United,2,0,H,1.58,3.99,5.32,2017
2017-06-01,New York City,New England Revolution,2,2,D,1.84,3.77,3.88,2017
2017-06-01,Columbus Crew,Seattle Sounders,3,0,H,1.81,3.71,4.08,2017
2017-06-01,Houston Dynamo,Real Salt Lake,5,1,H,1.57,4.17,5.22,2017
2017-06-03,Portland Timbers,San Jose Earthquakes,2,0,H,1.74,3.73,4.46,2017
2017-06-04,New York City,Philadelphia Union,2,1,H,1.65,4.01,4.75,2017
2017-06-04,Sporting Kansas City,Minnesota United,3,0,H,1.39,4.7,7.45,2017
2017-06-04,Vancouver Whitecaps,Atlanta Utd,3,1,H,2.0,3.58,3.5,2017
2017-06-04,DC United,Los Angeles Galaxy,0,0,D,2.23,3.45,3.05,2017
2017-06-04,New England Revolution,Toronto FC,3,0,H,2.19,3.44,3.15,2017
2017-06-04,CF Montreal,New York Red Bulls,1,0,H,2.26,3.5,2.96,2017
2017-06-04,FC Dallas,Real Salt Lake,6,2,H,1.44,4.51,6.79,2017
2017-06-04,Colorado Rapids,Columbus Crew,2,1,H,2.38,3.23,2.98,2017
2017-06-05,Orlando City,Chicago Fire,0,0,D,2.23,3.47,3.05,2017
2017-06-05,Seattle Sounders,Houston Dynamo,1,0,H,1.76,3.63,4.51,2017
2017-06-11,Chicago Fire,Atlanta Utd,2,0,H,1.7,3.95,4.45,2017
2017-06-11,Sporting Kansas City,CF Montreal,1,1,D,1.47,4.36,6.43,2017
2017-06-11,Portland Timbers,FC Dallas,2,0,H,1.96,3.58,3.61,2017
2017-06-18,New York City,Seattle Sounders,2,1,H,2.01,3.47,3.56,2017
2017-06-18,Atlanta Utd,Columbus Crew,3,1,H,1.8,3.9,3.99,2017
2017-06-18,Orlando City,CF Montreal,3,3,D,2.03,3.5,3.48,2017
2017-06-18,New England Revolution,Chicago Fire,1,2,A,2.02,3.51,3.49,2017
2017-06-18,Toronto FC,DC United,2,0,H,1.38,4.79,7.47,2017
2017-06-18,San Jose Earthquakes,Sporting Kansas City,0,0,D,2.66,3.08,2.74,2017
2017-06-18,Colorado Rapids,Portland Timbers,2,1,H,2.62,3.15,2.73,2017
2017-06-18,Vancouver Whitecaps,FC Dallas,1,1,D,2.4,3.26,2.9,2017
2017-06-18,Real Salt Lake,Minnesota United,1,0,H,1.69,3.92,4.55,2017
2017-06-18,Los Angeles Galaxy,Houston Dynamo,2,2,D,2.63,3.31,2.61,2017
2017-06-19,Philadelphia Union,New York Red Bulls,0,2,A,2.25,3.45,3.02,2017
2017-06-22,DC United,Atlanta Utd,2,1,H,2.71,3.33,2.53,2017
2017-06-22,Minnesota United,Portland Timbers,3,2,H,3.03,3.58,2.19,2017
2017-06-22,Colorado Rapids,Los Angeles Galaxy,1,3,A,1.93,3.4,3.97,2017
2017-06-22,Seattle Sounders,Orlando City,1,1,D,1.53,4.09,5.95,2017
2017-06-24,Toronto FC,New England Revolution,2,0,H,1.57,4.19,5.25,2017
2017-06-24,Houston Dynamo,FC Dallas,1,1,D,2.16,3.44,3.19,2017
2017-06-25,New York Red Bulls,New York City,0,2,A,1.94,3.62,3.63,2017
2017-06-25,Philadelphia Union,DC United,1,0,H,1.7,3.83,4.58,2017
2017-06-25,Atlanta Utd,Colorado Rapids,1,0,H,1.46,4.35,6.61,2017
2017-06-25,Columbus Crew,CF Montreal,4,1,H,1.64,4.02,4.86,2017
2017-06-25,Minnesota United,Vancouver Whitecaps,2,2,D,2.38,3.37,2.88,2017
2017-06-25,Chicago Fire,Orlando City,4,0,H,1.48,4.34,6.17,2017
2017-06-25,San Jose Earthquakes,Real Salt Lake,2,1,H,1.6,3.95,5.29,2017
2017-06-25,Los Angeles Galaxy,Sporting Kansas City,1,2,A,3.33,3.21,2.2,2017
2017-06-26,Portland Timbers,Seattle Sounders,2,2,D,2.14,3.49,3.14,2017
2017-06-30,New York City,Minnesota United,3,1,H,1.27,5.87,9.79,2017
2017-07-01,Real Salt Lake,Orlando City,0,1,A,2.02,3.57,3.47,2017
2017-07-02,FC Dallas,Toronto FC,3,1,H,2.0,3.44,3.69,2017
2017-07-02,Chicago Fire,Vancouver Whitecaps,4,0,H,1.53,4.23,5.77,2017
2017-07-02,CF Montreal,DC United,2,0,H,1.75,3.78,4.39,2017
2017-07-02,Sporting Kansas City,Portland Timbers,1,1,D,1.66,3.86,5.05,2017
2017-07-02,Columbus Crew,Atlanta Utd,0,2,A,1.8,3.94,3.96,2017
2017-07-02,Colorado Rapids,Houston Dynamo,3,1,H,2.48,3.14,2.97,2017
2017-07-02,San Jose Earthquakes,Los Angeles Galaxy,2,1,H,1.7,3.75,4.86,2017
2017-07-03,Philadelphia Union,New England Revolution,3,0,H,2.06,3.51,3.38,2017
2017-07-05,Minnesota United,Columbus Crew,0,1,A,3.3,3.67,2.04,2017
2017-07-05,Atlanta Utd,San Jose Earthquakes,4,2,H,1.55,4.07,5.7,2017
2017-07-05,FC Dallas,DC United,4,2,H,1.4,4.67,7.23,2017
2017-07-05,Colorado Rapids,Seattle Sounders,1,3,A,2.48,3.22,2.85,2017
2017-07-05,Los Angeles Galaxy,Real Salt Lake,2,6,A,2.11,3.4,3.38,2017
2017-07-06,Orlando City,Toronto FC,1,3,A,2.73,3.37,2.49,2017
2017-07-06,New England Revolution,New York Red Bulls,2,3,A,2.08,3.51,3.35,2017
2017-07-06,Houston Dynamo,CF Montreal,3,1,H,1.61,3.96,5.21,2017
2017-07-06,Vancouver Whitecaps,New York City,3,2,H,2.55,3.45,2.61,2017
2017-07-06,Portland Timbers,Chicago Fire,2,2,D,1.95,3.68,3.58,2017
2017-07-07,Sporting Kansas City,Philadelphia Union,1,1,D,1.67,3.83,4.84,2017
2017-07-20,New York Red Bulls,San Jose Earthquakes,5,1,H,1.62,3.94,5.17,2017
2017-07-20,New York City,Toronto FC,2,2,D,1.71,3.89,4.48,2017
2017-07-20,CF Montreal,Philadelphia Union,2,1,H,1.84,3.67,4.01,2017
2017-07-20,Minnesota United,Houston Dynamo,0,0,D,2.95,3.54,2.26,2017
2017-07-20,Seattle Sounders,DC United,4,3,H,1.5,4.29,5.98,2017
2017-07-20,Portland Timbers,Real Salt Lake,1,4,A,1.58,4.22,5.15,2017
2017-07-20,Los Angeles Galaxy,Vancouver Whitecaps,0,1,A,1.98,3.57,3.57,2017
2017-07-22,Orlando City,Atlanta Utd,0,1,A,2.7,3.52,2.45,2017
2017-07-23,New York City,Chicago Fire,2,1,H,1.85,3.7,3.96,2017
2017-07-23,Minnesota United,New York Red Bulls,0,3,A,3.91,3.75,1.85,2017
2017-07-23,Toronto FC,Colorado Rapids,1,1,D,1.43,4.44,7.18,2017
2017-07-23,DC United,Houston Dynamo,1,3,A,2.36,3.42,2.85,2017
2017-07-23,New England Revolution,Los Angeles Galaxy,4,3,H,1.56,4.31,5.25,2017
2017-07-23,Columbus Crew,Philadelphia Union,1,0,H,1.47,4.44,6.33,2017
2017-07-23,CF Montreal,FC Dallas,1,2,A,2.74,3.32,2.52,2017
2017-07-23,Real Salt Lake,Sporting Kansas City,1,1,D,2.7,3.2,2.62,2017
2017-07-24,Vancouver Whitecaps,Portland Timbers,1,2,A,1.9,3.68,3.77,2017
2017-07-24,Seattle Sounders,San Jose Earthquakes,3,0,H,1.85,3.59,4.04,2017
2017-07-27,Philadelphia Union,Columbus Crew,3,0,H,2.46,3.39,2.76,2017
2017-07-30,Atlanta Utd,Orlando City,1,1,D,1.58,4.24,5.08,2017
2017-07-30,New York Red Bulls,CF Montreal,4,0,H,1.54,4.25,5.5,2017
2017-07-30,New England Revolution,Philadelphia Union,3,0,H,1.78,3.89,4.06,2017
2017-07-30,Sporting Kansas City,Chicago Fire,3,2,H,2.01,3.46,3.6,2017
2017-07-30,San Jose Earthquakes,Colorado Rapids,1,0,H,1.78,3.46,4.65,2017
2017-07-30,Real Salt Lake,Columbus Crew,2,2,D,1.93,3.71,3.61,2017
2017-07-30,Minnesota United,DC United,4,0,H,2.56,3.48,2.59,2017
2017-07-30,Houston Dynamo,Portland Timbers,2,2,D,1.92,3.63,3.74,2017
2017-07-30,FC Dallas,Vancouver Whitecaps,0,4,A,1.45,4.43,6.71,2017
2017-07-30,Los Angeles Galaxy,Seattle Sounders,0,0,D,2.49,3.45,2.68,2017
2017-07-31,Toronto FC,New York City,4,0,H,1.76,3.91,4.15,2017
2017-08-06,Philadelphia Union,FC Dallas,3,1,H,2.57,3.32,2.67,2017
2017-08-06,DC United,Toronto FC,1,1,D,3.28,3.53,2.1,2017
2017-08-06,CF Montreal,Orlando City,2,1,H,1.98,3.62,3.55,2017
2017-08-06,Minnesota United,Seattle Sounders,0,4,A,3.94,3.78,1.84,2017
2017-08-06,Chicago Fire,New England Revolution,4,1,H,1.65,4.1,4.73,2017
2017-08-06,Real Salt Lake,Houston Dynamo,0,0,D,1.94,3.61,3.7,2017
2017-08-06,Colorado Rapids,Vancouver Whitecaps,2,2,D,2.17,3.31,3.31,2017
2017-08-06,San Jose Earthquakes,Columbus Crew,2,1,H,2.08,3.52,3.35,2017
2017-08-07,Portland Timbers,Los Angeles Galaxy,3,1,H,1.47,4.59,5.86,2017
2017-08-07,New York City,New York Red Bulls,3,2,H,1.93,3.69,3.64,2017
2017-08-07,Sporting Kansas City,Atlanta Utd,1,1,D,2.03,3.46,3.55,2017
2017-08-13,Seattle Sounders,Sporting Kansas City,1,0,H,1.55,3.87,6.27,2017
2017-08-13,Toronto FC,Portland Timbers,4,1,H,1.57,4.18,5.2,2017
2017-08-13,New York Red Bulls,Orlando City,3,1,H,1.44,4.6,6.58,2017
2017-08-13,Columbus Crew,Chicago Fire,3,1,H,2.2,3.56,3.04,2017
2017-08-13,Philadelphia Union,CF Montreal,0,3,A,1.76,3.89,4.16,2017
2017-08-13,New England Revolution,Vancouver Whitecaps,1,0,H,1.68,3.9,4.74,2017
2017-08-13,FC Dallas,Colorado Rapids,0,0,D,1.41,4.48,7.53,2017
2017-08-13,Houston Dynamo,San Jose Earthquakes,3,0,H,1.66,3.87,4.92,2017
2017-08-13,Los Angeles Galaxy,New York City,0,2,A,2.55,3.6,2.54,2017
2017-08-14,DC United,Real Salt Lake,0,1,A,2.39,3.09,3.24,2017
2017-08-17,CF Montreal,Chicago Fire,3,0,H,2.35,3.52,2.81,2017
2017-08-19,Portland Timbers,New York Red Bulls,2,0,H,1.92,3.87,3.51,2017
2017-08-20,Orlando City,Columbus Crew,1,1,D,2.18,3.59,3.07,2017
2017-08-20,CF Montreal,Real Salt Lake,3,1,H,1.93,3.76,3.57,2017
2017-08-20,Chicago Fire,Toronto FC,1,3,A,2.64,3.46,2.53,2017
2017-08-20,Sporting Kansas City,FC Dallas,2,0,H,2.1,3.35,3.44,2017
2017-08-20,Colorado Rapids,DC United,0,1,A,1.82,3.56,4.26,2017
2017-08-20,Vancouver Whitecaps,Houston Dynamo,2,1,H,2.05,3.54,3.39,2017
2017-08-20,San Jose Earthquakes,Philadelphia Union,2,2,D,1.71,3.88,4.55,2017
2017-08-21,New York City,New England Revolution,2,1,H,1.64,4.26,4.53,2017
2017-08-21,Seattle Sounders,Minnesota United,2,1,H,1.18,7.05,12.61,2017
2017-08-24,DC United,Atlanta Utd,1,0,H,2.95,3.53,2.25,2017
2017-08-24,Columbus Crew,Los Angeles Galaxy,2,0,H,1.59,4.31,4.98,2017
2017-08-24,Toronto FC,Philadelphia Union,3,0,H,1.36,4.97,7.96,2017
2017-08-24,FC Dallas,Houston Dynamo,3,3,D,1.66,3.91,4.89,2017
2017-08-24,Vancouver Whitecaps,Seattle Sounders,1,1,D,2.35,3.42,2.89,2017
2017-08-24,Real Salt Lake,San Jose Earthquakes,4,0,H,1.79,3.68,4.28,2017
2017-08-24,Portland Timbers,Colorado Rapids,2,1,H,1.46,4.36,6.79,2017
2017-08-26,New York Red Bulls,New York City,1,1,D,2.01,3.68,3.38,2017
2017-08-27,Philadelphia Union,Atlanta Utd,2,2,D,2.49,3.47,2.68,2017
2017-08-27,DC United,New England Revolution,1,0,H,2.21,3.46,3.11,2017
2017-08-27,Orlando City,Vancouver Whitecaps,1,2,A,1.71,3.89,4.48,2017
2017-08-27,Columbus Crew,FC Dallas,2,1,H,2.06,3.57,3.31,2017
2017-08-27,Chicago Fire,Minnesota United,1,2,A,1.3,5.73,8.19,2017
2017-08-27,Real Salt Lake,Colorado Rapids,4,1,H,1.57,3.95,5.75,2017
2017-08-28,CF Montreal,Toronto FC,1,3,A,2.97,3.59,2.23,2017
2017-08-28,Los Angeles Galaxy,San Jose Earthquakes,0,3,A,1.99,3.59,3.53,2017
2017-08-28,Seattle Sounders,Portland Timbers,1,1,D,1.68,3.91,4.72,2017
2017-09-03,New England Revolution,Orlando City,4,0,H,1.65,4.08,4.72,2017
2017-09-03,CF Montreal,Chicago Fire,0,1,A,2.1,3.67,3.17,2017
2017-09-03,FC Dallas,New York Red Bulls,2,2,D,1.88,3.69,3.83,2017
2017-09-03,Los Angeles Galaxy,Colorado Rapids,3,0,H,1.68,3.82,4.86,2017
2017-09-07,New York City,Sporting Kansas City,1,0,H,2.35,3.29,2.97,2017
2017-09-10,Chicago Fire,New York Red Bulls,1,1,D,2.1,3.55,3.25,2017
2017-09-10,Toronto FC,San Jose Earthquakes,4,0,H,1.29,5.48,9.51,2017
2017-09-10,New York City,Portland Timbers,0,1,A,2.03,3.63,3.39,2017
2017-09-10,DC United,Orlando City,1,2,A,2.03,3.59,3.4,2017
2017-09-10,New England Revolution,CF Montreal,1,0,H,1.77,3.8,4.23,2017
2017-09-10,Minnesota United,Philadelphia Union,1,1,D,2.59,3.45,2.58,2017
2017-09-10,Houston Dynamo,Colorado Rapids,0,1,A,1.38,4.58,8.26,2017
2017-09-10,Vancouver Whitecaps,Real Salt Lake,3,2,H,1.99,3.69,3.44,2017
2017-09-11,Columbus Crew,Sporting Kansas City,1,1,D,2.01,3.36,3.69,2017
2017-09-11,Atlanta Utd,FC Dallas,3,0,H,2.08,3.52,3.37,2017
2017-09-11,Seattle Sounders,Los Angeles Galaxy,1,1,D,1.36,4.98,7.42,2017
2017-09-14,Atlanta Utd,New England Revolution,7,0,H,1.57,4.17,5.3,2017
2017-09-14,Vancouver Whitecaps,Minnesota United,3,0,H,1.52,4.41,5.58,2017
2017-09-17,Atlanta Utd,Orlando City,3,3,D,1.47,4.61,5.98,2017
2017-09-17,Vancouver Whitecaps,Columbus Crew,2,2,D,2.13,3.47,3.27,2017
2017-09-17,CF Montreal,Minnesota United,2,3,A,1.31,5.46,8.38,2017
2017-09-17,FC Dallas,Seattle Sounders,0,0,D,1.85,3.59,4.06,2017
2017-09-17,Sporting Kansas City,New England Revolution,3,1,H,1.55,4.04,5.69,2017
2017-09-17,Chicago Fire,DC United,3,0,H,1.61,4.01,5.16,2017
2017-09-17,Colorado Rapids,New York City,1,1,D,2.72,3.43,2.47,2017
2017-09-17,Real Salt Lake,Portland Timbers,2,1,H,2.0,3.56,3.55,2017
