Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,ODDS1,ODDS2,Season
2016-07-24,New England Revolution,Chicago Fire,1,0,H,1.74,4.78,2016
2016-07-24,Columbus Crew,Orlando City,2,2,D,1.54,5.79,2016
2016-07-24,CF Montreal,Philadelphia Union,5,1,H,1.88,3.94,2016
2016-07-24,Colorado Rapids,FC Dallas,1,1,D,2.17,3.46,2016
2016-07-24,Houston Dynamo,Vancouver Whitecaps,0,0,D,1.98,3.69,2016
2016-07-25,New York Red Bulls,New York City,4,1,H,1.71,4.43,2016
2016-07-25,Sporting Kansas City,Seattle Sounders,3,0,H,1.77,4.79,2016
2016-07-31,New York City,Colorado Rapids,5,1,H,2.5,2.79,2016
2016-08-01,Sporting Kansas City,Portland Timbers,1,0,H,1.7,4.84,2016
2016-08-01,Seattle Sounders,Los Angeles Galaxy,1,1,D,2.46,2.83,2016
2016-08-01,FC Dallas,Vancouver Whitecaps,2,0,H,1.5,6.86,2016
2016-08-01,DC United,CF Montreal,1,1,D,2.49,2.85,2016
2016-08-01,Philadelphia Union,Real Salt Lake,1,2,A,1.78,4.36,2016
2016-08-01,Chicago Fire,New York Red Bulls,2,2,D,2.99,2.31,2016
2016-08-01,Toronto FC,Columbus Crew,3,0,H,2.0,3.59,2016
2016-08-01,Orlando City,New England Revolution,3,1,H,2.21,3.14,2016
2016-08-01,Houston Dynamo,San Jose Earthquakes,1,1,D,2.09,3.63,2016
2016-08-04,Toronto FC,Real Salt Lake,1,0,H,1.59,5.5,2016
2016-08-06,San Jose Earthquakes,New York City,0,0,D,2.11,3.28,2016
2016-08-07,DC United,Philadelphia Union,2,2,D,2.35,3.02,2016
2016-08-07,Toronto FC,New England Revolution,4,1,H,1.74,4.66,2016
2016-08-07,CF Montreal,Houston Dynamo,1,0,H,1.79,4.58,2016
2016-08-07,Colorado Rapids,Vancouver Whitecaps,2,0,H,1.76,4.88,2016
2016-08-07,Real Salt Lake,Chicago Fire,3,1,H,1.68,5.08,2016
2016-08-08,Portland Timbers,Sporting Kansas City,3,0,H,2.14,3.34,2016
2016-08-08,Orlando City,Seattle Sounders,1,3,A,2.35,2.92,2016
2016-08-08,Los Angeles Galaxy,New York Red Bulls,2,2,D,1.85,4.03,2016
2016-08-13,Vancouver Whitecaps,San Jose Earthquakes,1,2,A,2.13,3.46,2016
2016-08-14,New York Red Bulls,CF Montreal,3,1,H,1.72,4.68,2016
2016-08-14,New England Revolution,Philadelphia Union,0,4,A,1.91,3.85,2016
2016-08-14,Columbus Crew,New York City,3,3,D,1.97,3.48,2016
2016-08-14,DC United,Portland Timbers,2,0,H,1.97,3.81,2016
2016-08-14,FC Dallas,Sporting Kansas City,2,2,D,1.91,4.11,2016
2016-08-14,Los Angeles Galaxy,Colorado Rapids,1,1,D,1.99,3.95,2016
2016-08-15,Chicago Fire,Orlando City,2,2,D,1.88,4.09,2016
2016-08-15,Seattle Sounders,Real Salt Lake,2,1,H,1.57,5.87,2016
2016-08-15,Houston Dynamo,Toronto FC,1,1,D,2.83,2.48,2016
2016-08-20,San Jose Earthquakes,Houston Dynamo,1,2,A,1.66,5.3,2016
2016-08-21,New York City,Los Angeles Galaxy,1,0,H,2.19,3.04,2016
2016-08-21,Philadelphia Union,Toronto FC,1,3,A,2.29,2.94,2016
2016-08-21,New England Revolution,Columbus Crew,0,2,A,2.05,3.43,2016
2016-08-21,CF Montreal,Chicago Fire,0,3,A,1.61,5.44,2016
2016-08-21,Colorado Rapids,Orlando City,0,0,D,1.59,5.63,2016
2016-08-21,Sporting Kansas City,Vancouver Whitecaps,2,0,H,1.61,5.66,2016
2016-08-21,Real Salt Lake,FC Dallas,1,0,H,2.49,2.82,2016
2016-08-22,DC United,New York Red Bulls,2,2,D,2.68,2.57,2016
2016-08-22,Seattle Sounders,Portland Timbers,3,1,H,1.77,4.45,2016
2016-08-25,Orlando City,Toronto FC,1,2,A,2.44,2.78,2016
2016-08-25,Columbus Crew,Philadelphia Union,1,2,A,1.73,4.4,2016
2016-08-25,CF Montreal,DC United,1,1,D,1.73,4.76,2016
2016-08-25,Chicago Fire,Los Angeles Galaxy,2,2,D,2.15,3.39,2016
2016-08-25,Houston Dynamo,Seattle Sounders,1,1,D,2.37,3.01,2016
2016-08-25,San Jose Earthquakes,New England Revolution,0,0,D,1.66,5.08,2016
2016-08-27,Real Salt Lake,Colorado Rapids,2,1,H,2.26,3.29,2016
2016-08-28,Philadelphia Union,Sporting Kansas City,2,0,H,2.27,3.13,2016
2016-08-28,DC United,Chicago Fire,6,2,H,1.89,4.03,2016
2016-08-28,Toronto FC,CF Montreal,0,1,A,1.71,4.77,2016
2016-08-28,Columbus Crew,San Jose Earthquakes,2,0,H,1.99,3.78,2016
2016-08-28,Houston Dynamo,FC Dallas,1,3,A,2.93,2.42,2016
2016-08-28,Los Angeles Galaxy,Vancouver Whitecaps,0,0,D,1.64,5.25,2016
2016-08-29,New York Red Bulls,New England Revolution,1,0,H,1.5,6.2,2016
2016-08-29,Portland Timbers,Seattle Sounders,4,2,H,2.25,3.16,2016
2016-08-29,Orlando City,New York City,2,1,H,2.47,2.7,2016
2016-09-02,New York City,DC United,3,2,H,1.7,4.67,2016
2016-09-04,Vancouver Whitecaps,New York Red Bulls,0,1,A,2.67,2.64,2016
2016-09-04,New England Revolution,Colorado Rapids,2,0,H,2.01,3.88,2016
2016-09-04,Chicago Fire,Philadelphia Union,3,0,H,2.22,3.15,2016
2016-09-04,FC Dallas,Portland Timbers,3,1,H,1.61,5.48,2016
2016-09-04,Los Angeles Galaxy,Columbus Crew,2,1,H,1.9,4.0,2016
2016-09-08,CF Montreal,Orlando City,1,4,A,1.58,5.33,2016
2016-09-08,Real Salt Lake,Los Angeles Galaxy,3,3,D,1.85,4.2,2016
2016-09-10,Sporting Kansas City,Houston Dynamo,3,3,D,1.55,6.25,2016
2016-09-11,Columbus Crew,Vancouver Whitecaps,1,3,A,1.72,4.77,2016
2016-09-11,Philadelphia Union,CF Montreal,1,1,D,1.85,4.07,2016
2016-09-11,New England Revolution,New York City,3,1,H,2.14,3.25,2016
2016-09-11,Chicago Fire,Toronto FC,1,2,A,2.33,3.03,2016
2016-09-11,FC Dallas,Colorado Rapids,0,1,A,1.83,4.54,2016
2016-09-11,San Jose Earthquakes,Seattle Sounders,1,1,D,2.24,3.3,2016
2016-09-11,Portland Timbers,Real Salt Lake,1,0,H,1.71,4.63,2016
2016-09-12,New York Red Bulls,DC United,2,2,D,1.5,6.34,2016
2016-09-12,Los Angeles Galaxy,Orlando City,4,2,H,1.71,4.68,2016
2016-09-17,Chicago Fire,DC United,2,2,D,1.99,3.55,2016
2016-09-18,Seattle Sounders,Vancouver Whitecaps,1,0,H,1.76,4.49,2016
2016-09-18,Portland Timbers,Philadelphia Union,2,1,H,1.76,4.4,2016
2016-09-18,New York City,FC Dallas,2,2,D,2.47,2.74,2016
2016-09-18,Orlando City,Columbus Crew,1,4,A,2.06,3.34,2016
2016-09-18,CF Montreal,New England Revolution,1,3,A,1.77,4.32,2016
2016-09-18,Colorado Rapids,San Jose Earthquakes,0,0,D,1.99,3.92,2016
2016-09-18,Real Salt Lake,Houston Dynamo,0,1,A,1.71,4.59,2016
2016-09-19,Sporting Kansas City,Los Angeles Galaxy,2,2,D,1.67,4.85,2016
2016-09-19,Toronto FC,New York Red Bulls,3,3,D,2.34,2.89,2016
2016-09-24,New York City,Chicago Fire,4,1,H,1.73,4.28,2016
2016-09-25,Toronto FC,Philadelphia Union,1,1,D,1.68,4.64,2016
2016-09-25,Vancouver Whitecaps,Colorado Rapids,3,3,D,2.08,3.69,2016
2016-09-25,New York Red Bulls,CF Montreal,1,0,H,1.54,5.59,2016
2016-09-25,DC United,Orlando City,4,1,H,1.78,4.1,2016
2016-09-25,Houston Dynamo,Portland Timbers,3,1,H,2.07,3.41,2016
2016-09-25,Real Salt Lake,FC Dallas,0,0,D,2.57,2.74,2016
2016-09-25,San Jose Earthquakes,Sporting Kansas City,1,2,A,2.19,3.32,2016
2016-09-26,Los Angeles Galaxy,Seattle Sounders,2,4,A,2.01,3.48,2016
2016-09-26,Columbus Crew,New England Revolution,2,0,H,1.79,4.17,2016
2016-09-29,Toronto FC,Orlando City,0,0,D,1.5,5.82,2016
2016-09-29,DC United,Columbus Crew,3,0,H,2.32,2.85,2016
2016-09-29,CF Montreal,San Jose Earthquakes,3,1,H,1.88,4.07,2016
2016-09-29,Seattle Sounders,Chicago Fire,1,0,H,1.43,6.71,2016
2016-10-01,Houston Dynamo,New York City,0,2,A,1.82,3.99,2016
2016-10-02,New York Red Bulls,Philadelphia Union,3,2,H,1.58,5.15,2016
2016-10-02,Toronto FC,DC United,1,2,A,1.74,4.38,2016
2016-10-02,New England Revolution,Sporting Kansas City,3,1,H,2.05,3.46,2016
2016-10-02,Columbus Crew,Chicago Fire,3,0,H,1.49,5.94,2016
2016-10-02,FC Dallas,Los Angeles Galaxy,1,0,H,1.73,4.49,2016
2016-10-02,Colorado Rapids,Portland Timbers,1,0,H,1.93,3.89,2016
2016-10-02,San Jose Earthquakes,Real Salt Lake,2,1,H,2.13,3.42,2016
2016-10-03,Orlando City,CF Montreal,0,1,A,2.04,3.31,2016
2016-10-03,Vancouver Whitecaps,Seattle Sounders,1,2,A,2.24,3.21,2016
2016-10-09,Houston Dynamo,Colorado Rapids,2,3,A,2.28,3.11,2016
2016-10-13,Seattle Sounders,Houston Dynamo,0,0,D,1.37,8.44,2016
2016-10-14,Chicago Fire,Columbus Crew,2,2,D,3.04,2.22,2016
2016-10-14,Colorado Rapids,San Jose Earthquakes,2,1,H,1.79,4.71,2016
2016-10-17,Philadelphia Union,Orlando City,0,2,A,1.53,5.78,2016
2016-10-17,New York Red Bulls,Columbus Crew,3,2,H,1.38,7.49,2016
2016-10-17,DC United,New York City,3,1,H,2.08,3.33,2016
2016-10-17,Chicago Fire,New England Revolution,2,1,H,2.86,2.33,2016
2016-10-17,CF Montreal,Toronto FC,2,2,D,2.29,3.0,2016
2016-10-17,San Jose Earthquakes,Vancouver Whitecaps,0,0,D,1.88,4.19,2016
2016-10-17,Real Salt Lake,Sporting Kansas City,0,0,D,2.19,3.33,2016
2016-10-17,Portland Timbers,Colorado Rapids,1,0,H,1.69,4.96,2016
2016-10-17,Houston Dynamo,Los Angeles Galaxy,0,1,A,2.33,3.04,2016
2016-10-17,FC Dallas,Seattle Sounders,2,1,H,1.72,4.79,2016
2016-10-24,Vancouver Whitecaps,Portland Timbers,4,1,H,2.65,2.43,2016
2016-10-24,Toronto FC,Chicago Fire,3,2,H,1.33,8.42,2016
2016-10-24,Sporting Kansas City,San Jose Earthquakes,2,0,H,1.44,6.87,2016
2016-10-24,Seattle Sounders,Real Salt Lake,2,1,H,1.67,4.99,2016
2016-10-24,Philadelphia Union,New York Red Bulls,0,2,A,2.62,2.5,2016
2016-10-24,Orlando City,DC United,4,2,H,1.78,3.95,2016
2016-10-24,New York City,Columbus Crew,4,1,H,1.67,4.34,2016
2016-10-24,New England Revolution,CF Montreal,3,0,H,1.92,3.64,2016
2016-10-24,Los Angeles Galaxy,FC Dallas,0,0,D,2.89,2.37,2016
2016-10-24,Colorado Rapids,Houston Dynamo,1,1,D,1.53,6.28,2016
2016-10-27,Toronto FC,Philadelphia Union,3,1,H,1.52,6.0,2016
2016-10-27,Los Angeles Galaxy,Real Salt Lake,3,1,H,1.7,4.9,2016
2016-10-28,DC United,CF Montreal,2,4,A,1.87,3.91,2016
