Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,ODDS1,ODDS2,Season
2023-11-07,New York Knicks,Los Angeles Clippers,111,97,H,1.83,2.03,2023
2023-11-07,Miami Heat,Los Angeles Lakers,108,107,H,1.81,2.07,2023
2023-11-07,Brooklyn Nets,Milwaukee Bucks,125,129,A,2.62,1.52,2023
2023-11-07,Oklahoma City Thunder,Atlanta Hawks,126,117,H,1.94,1.92,2023
2023-11-07,Minnesota Timberwolves,Boston Celtics,114,109,H,2.35,1.63,2023
2023-11-07,Houston Rockets,Sacramento Kings,122,97,H,2.11,1.78,2023
2023-11-07,Chicago Bulls,Utah Jazz,130,113,H,1.58,2.48,2023
2023-11-07,Denver Nuggets,New Orleans Pelicans,134,116,H,1.4,3.08,2023
2023-11-09,Philadelphia 76ers,Boston Celtics,106,103,H,2.22,1.7,2023
2023-11-09,Indiana Pacers,Utah Jazz,134,118,H,1.43,2.94,2023
2023-11-09,Charlotte Hornets,Washington Wizards,116,132,A,1.75,2.13,2023
2023-11-09,New York Knicks,San Antonio Spurs,126,105,H,1.26,4.01,2023
2023-11-09,Brooklyn Nets,Los Angeles Clippers,100,93,H,2.76,1.47,2023
2023-11-09,Oklahoma City Thunder,Cleveland Cavaliers,128,120,H,2.1,1.78,2023
2023-11-09,Minnesota Timberwolves,New Orleans Pelicans,122,101,H,1.24,4.3,2023
2023-11-09,Milwaukee Bucks,Detroit Pistons,120,118,H,1.15,5.78,2023
2023-11-09,Memphis Grizzlies,Miami Heat,102,108,A,2.08,1.8,2023
2023-11-09,Houston Rockets,Los Angeles Lakers,128,94,H,2.11,1.78,2023
2023-11-09,Chicago Bulls,Phoenix Suns,115,116,A,1.96,1.9,2023
2023-11-09,Dallas Mavericks,Toronto Raptors,116,127,A,1.58,2.46,2023
2023-11-09,Sacramento Kings,Portland Trail Blazers,121,118,H,1.31,3.59,2023
2023-11-09,Denver Nuggets,Golden State Warriors,108,105,H,1.53,2.59,2023
2023-11-10,Indiana Pacers,Milwaukee Bucks,126,124,H,1.99,1.86,2023
2023-11-10,Orlando Magic,Atlanta Hawks,119,120,A,2.35,1.63,2023
2023-11-11,Washington Wizards,Charlotte Hornets,117,124,A,1.67,2.28,2023
2023-11-11,Detroit Pistons,Philadelphia 76ers,106,114,A,3.89,1.27,2023
2023-11-11,Boston Celtics,Brooklyn Nets,121,107,H,1.16,5.6,2023
2023-11-11,San Antonio Spurs,Minnesota Timberwolves,110,117,A,3.37,1.35,2023
2023-11-11,Memphis Grizzlies,Utah Jazz,121,127,A,1.51,2.66,2023
2023-11-11,Houston Rockets,New Orleans Pelicans,104,101,H,1.69,2.26,2023
2023-11-11,Dallas Mavericks,Los Angeles Clippers,144,126,H,1.85,2.0,2023
2023-11-11,Sacramento Kings,Oklahoma City Thunder,105,98,H,2.03,1.82,2023
2023-11-11,Phoenix Suns,Los Angeles Lakers,119,122,A,1.74,2.17,2023
2023-11-12,Orlando Magic,Milwaukee Bucks,112,97,H,2.12,1.77,2023
2023-11-12,Boston Celtics,Toronto Raptors,117,94,H,1.26,4.04,2023
2023-11-12,Atlanta Hawks,Miami Heat,109,117,A,1.33,3.47,2023
2023-11-12,Golden State Warriors,Cleveland Cavaliers,110,118,A,1.56,2.52,2023
2023-11-13,New York Knicks,Charlotte Hornets,129,107,H,1.2,4.87,2023
2023-11-13,Brooklyn Nets,Washington Wizards,102,94,H,1.36,3.26,2023
2023-11-13,Los Angeles Clippers,Memphis Grizzlies,101,105,A,1.29,3.78,2023
2023-11-13,Philadelphia 76ers,Indiana Pacers,137,126,H,1.38,3.14,2023
2023-11-13,San Antonio Spurs,Miami Heat,113,118,A,2.07,1.8,2023
2023-11-13,New Orleans Pelicans,Dallas Mavericks,124,136,A,2.37,1.62,2023
2023-11-13,Houston Rockets,Denver Nuggets,107,104,H,2.64,1.52,2023
2023-11-13,Chicago Bulls,Detroit Pistons,119,108,H,1.39,3.12,2023
2023-11-13,Phoenix Suns,Oklahoma City Thunder,99,111,A,1.61,2.39,2023
2023-11-13,Golden State Warriors,Minnesota Timberwolves,110,116,A,1.65,2.31,2023
2023-11-13,Los Angeles Lakers,Portland Trail Blazers,116,110,H,1.27,3.94,2023
2023-11-14,Toronto Raptors,Washington Wizards,111,107,H,1.28,3.86,2023
2023-11-14,Boston Celtics,New York Knicks,114,98,H,1.24,4.36,2023
2023-11-14,Milwaukee Bucks,Chicago Bulls,118,109,H,1.24,4.33,2023
2023-11-14,Sacramento Kings,Cleveland Cavaliers,132,120,H,1.92,1.93,2023
2023-11-15,Philadelphia 76ers,Indiana Pacers,126,132,A,1.46,2.83,2023
2023-11-15,Detroit Pistons,Atlanta Hawks,120,126,A,2.57,1.54,2023
2023-11-15,Charlotte Hornets,Miami Heat,105,111,A,2.97,1.42,2023
2023-11-15,Oklahoma City Thunder,San Antonio Spurs,123,87,H,1.21,4.66,2023
2023-11-15,Brooklyn Nets,Orlando Magic,124,104,H,1.7,2.23,2023
2023-11-15,New Orleans Pelicans,Dallas Mavericks,131,110,H,2.36,1.63,2023
2023-11-15,Utah Jazz,Portland Trail Blazers,115,99,H,1.38,3.16,2023
2023-11-15,Golden State Warriors,Minnesota Timberwolves,101,104,A,2.3,1.66,2023
2023-11-15,Denver Nuggets,Los Angeles Clippers,111,108,H,1.54,2.59,2023
2023-11-15,Los Angeles Lakers,Memphis Grizzlies,134,107,H,1.39,3.1,2023
2023-11-16,Washington Wizards,Dallas Mavericks,117,130,A,2.49,1.57,2023
2023-11-16,Toronto Raptors,Milwaukee Bucks,112,128,A,2.0,1.87,2023
2023-11-16,Philadelphia 76ers,Boston Celtics,107,117,A,1.97,1.88,2023
2023-11-16,Atlanta Hawks,New York Knicks,114,116,A,1.85,2.01,2023
2023-11-16,Chicago Bulls,Orlando Magic,94,96,A,1.76,2.14,2023
2023-11-16,Phoenix Suns,Minnesota Timberwolves,133,115,H,1.57,2.52,2023
2023-11-16,Portland Trail Blazers,Cleveland Cavaliers,95,109,A,4.42,1.22,2023
2023-11-16,Los Angeles Lakers,Sacramento Kings,110,125,A,1.92,1.94,2023
2023-11-17,Miami Heat,Brooklyn Nets,122,115,H,1.62,2.4,2023
2023-11-17,Golden State Warriors,Oklahoma City Thunder,109,128,A,2.33,1.64,2023
2023-11-18,Washington Wizards,New York Knicks,99,120,A,3.27,1.36,2023
2023-11-18,Charlotte Hornets,Milwaukee Bucks,99,130,A,3.84,1.28,2023
2023-11-18,Toronto Raptors,Boston Celtics,105,108,A,4.02,1.26,2023
2023-11-18,San Antonio Spurs,Sacramento Kings,120,129,A,3.83,1.28,2023
2023-11-18,Cleveland Cavaliers,Detroit Pistons,108,100,H,1.27,3.89,2023
2023-11-18,Atlanta Hawks,Philadelphia 76ers,116,126,A,2.02,1.84,2023
2023-11-18,New Orleans Pelicans,Denver Nuggets,115,110,H,2.62,1.51,2023
2023-11-18,Chicago Bulls,Orlando Magic,97,103,A,1.61,2.4,2023
2023-11-18,Utah Jazz,Phoenix Suns,128,131,A,2.7,1.5,2023
2023-11-18,Portland Trail Blazers,Los Angeles Lakers,95,107,A,4.3,1.24,2023
2023-11-18,Los Angeles Clippers,Houston Rockets,106,100,H,1.35,3.37,2023
2023-11-19,Charlotte Hornets,New York Knicks,108,122,A,3.05,1.4,2023
2023-11-19,New Orleans Pelicans,Minnesota Timberwolves,120,121,A,3.36,1.35,2023
2023-11-19,San Antonio Spurs,Memphis Grizzlies,108,120,A,2.29,1.66,2023
2023-11-19,Milwaukee Bucks,Dallas Mavericks,132,125,H,1.8,2.08,2023
2023-11-19,Chicago Bulls,Miami Heat,102,97,H,2.07,1.81,2023
2023-11-19,Golden State Warriors,Oklahoma City Thunder,123,130,A,1.78,2.11,2023
2023-11-20,Brooklyn Nets,Philadelphia 76ers,99,121,A,2.38,1.61,2023
2023-11-20,Toronto Raptors,Detroit Pistons,142,113,H,1.24,4.26,2023
2023-11-20,Indiana Pacers,Orlando Magic,116,128,A,1.54,2.57,2023
2023-11-20,Cleveland Cavaliers,Denver Nuggets,121,109,H,2.54,1.55,2023
2023-11-20,Dallas Mavericks,Sacramento Kings,113,129,A,1.84,2.02,2023
2023-11-20,Utah Jazz,Phoenix Suns,137,140,A,2.61,1.53,2023
2023-11-20,Memphis Grizzlies,Boston Celtics,100,102,A,5.67,1.15,2023
2023-11-20,Portland Trail Blazers,Oklahoma City Thunder,91,134,A,3.23,1.37,2023
2023-11-20,Los Angeles Lakers,Houston Rockets,105,104,H,1.43,2.91,2023
2023-11-21,Washington Wizards,Milwaukee Bucks,129,142,A,4.59,1.22,2023
2023-11-21,Detroit Pistons,Denver Nuggets,103,107,A,4.36,1.23,2023
2023-11-21,Charlotte Hornets,Boston Celtics,121,118,H,3.87,1.28,2023
2023-11-21,San Antonio Spurs,Los Angeles Clippers,99,124,A,3.95,1.27,2023
2023-11-21,New Orleans Pelicans,Sacramento Kings,129,93,H,2.04,1.84,2023
2023-11-21,Minnesota Timberwolves,New York Knicks,117,100,H,1.73,2.17,2023
2023-11-21,Chicago Bulls,Miami Heat,100,118,A,2.05,1.82,2023
2023-11-21,Golden State Warriors,Houston Rockets,121,116,H,1.35,3.35,2023
2023-11-22,Orlando Magic,Toronto Raptors,126,107,H,1.83,2.04,2023
2023-11-22,Philadelphia 76ers,Cleveland Cavaliers,119,122,A,1.31,3.61,2023
2023-11-22,Atlanta Hawks,Indiana Pacers,152,157,A,1.62,2.38,2023
2023-11-22,Phoenix Suns,Portland Trail Blazers,120,107,H,1.14,6.21,2023
2023-11-22,Los Angeles Lakers,Utah Jazz,131,99,H,1.33,3.44,2023
2023-11-23,Orlando Magic,Denver Nuggets,124,119,H,2.34,1.64,2023
2023-11-23,Charlotte Hornets,Washington Wizards,117,114,H,1.61,2.41,2023
2023-11-23,Indiana Pacers,Toronto Raptors,131,132,A,1.73,2.18,2023
2023-11-23,Cleveland Cavaliers,Miami Heat,96,129,A,1.85,2.01,2023
2023-11-23,Boston Celtics,Milwaukee Bucks,119,116,H,1.42,2.96,2023
2023-11-23,Atlanta Hawks,Brooklyn Nets,147,145,H,1.66,2.3,2023
2023-11-23,San Antonio Spurs,Los Angeles Clippers,102,109,A,3.66,1.31,2023
2023-11-23,Oklahoma City Thunder,Chicago Bulls,116,102,H,1.36,3.3,2023
2023-11-23,New Orleans Pelicans,Sacramento Kings,117,112,H,2.02,1.85,2023
2023-11-23,Minnesota Timberwolves,Philadelphia 76ers,112,99,H,1.36,3.26,2023
2023-11-23,Houston Rockets,Memphis Grizzlies,111,91,H,1.49,2.7,2023
2023-11-23,Portland Trail Blazers,Utah Jazz,121,105,H,2.3,1.66,2023
2023-11-23,Phoenix Suns,Golden State Warriors,123,115,H,1.68,2.23,2023
2023-11-23,Los Angeles Lakers,Dallas Mavericks,101,104,A,1.95,1.9,2023
2023-11-25,Orlando Magic,Boston Celtics,113,96,H,2.78,1.47,2023
2023-11-25,Memphis Grizzlies,Phoenix Suns,89,110,A,2.38,1.61,2023
2023-11-25,Toronto Raptors,Chicago Bulls,121,108,H,1.51,2.66,2023
2023-11-25,New York Knicks,Miami Heat,100,98,H,1.5,2.66,2023
2023-11-25,Minnesota Timberwolves,Sacramento Kings,111,124,A,1.55,2.55,2023
2023-11-25,Milwaukee Bucks,Washington Wizards,131,128,H,1.12,6.81,2023
2023-11-25,Indiana Pacers,Detroit Pistons,136,113,H,1.25,4.1,2023
2023-11-25,Houston Rockets,Denver Nuggets,105,86,H,2.25,1.68,2023
2023-11-25,Golden State Warriors,San Antonio Spurs,118,112,H,1.22,4.51,2023
2023-11-25,Los Angeles Clippers,New Orleans Pelicans,106,116,A,1.49,2.71,2023
2023-11-26,Oklahoma City Thunder,Philadelphia 76ers,123,127,A,2.0,1.86,2023
2023-11-26,Brooklyn Nets,Miami Heat,112,97,H,1.35,3.31,2023
2023-11-26,Washington Wizards,Atlanta Hawks,108,136,A,3.72,1.29,2023
2023-11-26,Cleveland Cavaliers,Los Angeles Lakers,115,121,A,1.56,2.51,2023
2023-11-26,Utah Jazz,New Orleans Pelicans,105,100,H,2.27,1.67,2023
2023-11-26,Los Angeles Clippers,Dallas Mavericks,107,88,H,1.84,2.02,2023
2023-11-27,Milwaukee Bucks,Portland Trail Blazers,108,102,H,1.13,6.54,2023
2023-11-27,Orlando Magic,Charlotte Hornets,130,117,H,1.39,3.1,2023
2023-11-27,New York Knicks,Phoenix Suns,113,116,A,1.49,2.74,2023
2023-11-27,Memphis Grizzlies,Minnesota Timberwolves,97,119,A,3.08,1.4,2023
2023-11-27,Boston Celtics,Atlanta Hawks,113,103,H,1.34,3.38,2023
2023-11-27,Cleveland Cavaliers,Toronto Raptors,105,102,H,1.66,2.29,2023
2023-11-27,Brooklyn Nets,Chicago Bulls,118,109,H,1.68,2.27,2023
2023-11-27,Denver Nuggets,San Antonio Spurs,132,120,H,1.19,4.96,2023
2023-11-28,Philadelphia 76ers,Los Angeles Lakers,138,94,H,1.46,2.82,2023
2023-11-28,Indiana Pacers,Portland Trail Blazers,110,114,A,1.15,5.75,2023
2023-11-28,Detroit Pistons,Washington Wizards,107,126,A,1.75,2.14,2023
2023-11-28,Utah Jazz,New Orleans Pelicans,114,112,H,3.02,1.41,2023
2023-11-28,Los Angeles Clippers,Denver Nuggets,104,113,A,1.19,5.0,2023
2023-11-29,New York Knicks,Charlotte Hornets,115,91,H,1.17,5.48,2023
2023-11-29,Miami Heat,Milwaukee Bucks,124,131,A,2.58,1.53,2023
2023-11-29,Cleveland Cavaliers,Atlanta Hawks,128,105,H,1.56,2.53,2023
2023-11-29,Brooklyn Nets,Toronto Raptors,115,103,H,1.82,2.05,2023
2023-11-29,Boston Celtics,Chicago Bulls,124,97,H,1.14,6.12,2023
2023-11-29,Minnesota Timberwolves,Oklahoma City Thunder,106,103,H,1.66,2.29,2023
2023-11-29,Dallas Mavericks,Houston Rockets,121,115,H,1.57,2.48,2023
2023-11-29,Sacramento Kings,Golden State Warriors,124,123,H,1.8,2.07,2023
