Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,ODDS1,ODDS2,Season
2022-09-30,Washington Wizards,Golden State Warriors,87,96,A,2.39,1.55,2022
2022-10-02,Milwaukee Bucks,Memphis Grizzlies,102,107,A,1.49,2.57,2022
2022-10-02,Washington Wizards,Golden State Warriors,95,104,A,2.27,1.61,2022
2022-10-03,Boston Celtics,Charlotte Hornets,134,93,H,1.37,3.02,2022
2022-10-03,Toronto Raptors,Utah Jazz,114,82,H,1.4,2.87,2022
2022-10-03,Houston Rockets,San Antonio Spurs,134,96,H,1.53,2.45,2022
2022-10-04,Brooklyn Nets,Philadelphia 76ers,108,127,A,1.29,3.49,2022
2022-10-04,Memphis Grizzlies,Orlando Magic,109,97,H,1.3,3.44,2022
2022-10-04,Denver Nuggets,Oklahoma City Thunder,101,112,A,1.25,3.87,2022
2022-10-04,Los Angeles Lakers,Sacramento Kings,75,105,A,1.48,2.61,2022
2022-10-04,Los Angeles Clippers,Portland Trail Blazers,102,97,H,1.34,3.21,2022
2022-10-05,New York Knicks,Detroit Pistons,117,96,H,1.52,2.5,2022
2022-10-05,Miami Heat,Minnesota Timberwolves,111,121,A,1.45,2.68,2022
2022-10-05,Chicago Bulls,New Orleans Pelicans,125,129,A,1.7,2.14,2022
2022-10-05,Portland Trail Blazers,Utah Jazz,101,118,A,1.81,1.96,2022
2022-10-06,Philadelphia 76ers,Cleveland Cavaliers,113,112,H,1.48,2.6,2022
2022-10-06,Charlotte Hornets,Indiana Pacers,97,122,A,2.13,1.69,2022
2022-10-06,Boston Celtics,Toronto Raptors,119,125,A,1.55,2.41,2022
2022-10-06,Oklahoma City Thunder,Dallas Mavericks,96,98,A,2.5,1.51,2022
2022-10-06,Los Angeles Lakers,Phoenix Suns,115,119,A,2.6,1.47,2022
2022-10-07,Atlanta Hawks,Milwaukee Bucks,123,113,H,1.84,1.92,2022
2022-10-07,Brooklyn Nets,Miami Heat,80,109,A,1.58,2.33,2022
2022-10-07,San Antonio Spurs,Orlando Magic,99,102,A,2.37,1.56,2022
2022-10-07,Los Angeles Lakers,Minnesota Timberwolves,99,114,A,3.53,1.28,2022
2022-10-08,New York Knicks,Indiana Pacers,131,114,H,1.48,2.58,2022
2022-10-08,Charlotte Hornets,Boston Celtics,103,112,A,2.77,1.42,2022
2022-10-08,New Orleans Pelicans,Detroit Pistons,107,101,H,1.5,2.53,2022
2022-10-08,Memphis Grizzlies,Miami Heat,108,111,A,1.23,4.04,2022
2022-10-08,Houston Rockets,Toronto Raptors,116,100,H,2.81,1.41,2022
2022-10-08,Chicago Bulls,Denver Nuggets,131,113,H,1.54,2.43,2022
2022-10-08,Dallas Mavericks,Orlando Magic,105,110,A,1.31,3.31,2022
2022-10-09,Milwaukee Bucks,Atlanta Hawks,109,118,A,1.74,2.04,2022
2022-10-10,Toronto Raptors,Chicago Bulls,98,115,A,1.65,2.19,2022
2022-10-10,San Antonio Spurs,New Orleans Pelicans,97,111,A,3.17,1.34,2022
2022-10-10,Golden State Warriors,Los Angeles Lakers,121,124,A,1.35,3.15,2022
2022-10-10,Sacramento Kings,Portland Trail Blazers,126,94,H,1.67,2.16,2022
2022-10-10,Los Angeles Clippers,Minnesota Timberwolves,117,119,A,1.47,2.59,2022
2022-10-11,Cleveland Cavaliers,Philadelphia 76ers,97,113,A,1.53,2.45,2022
2022-10-11,Charlotte Hornets,Washington Wizards,107,116,A,1.57,2.36,2022
2022-10-11,Miami Heat,Houston Rockets,118,110,H,2.04,1.74,2022
2022-10-11,Denver Nuggets,Phoenix Suns,107,105,H,2.7,1.44,2022
2022-10-12,Orlando Magic,Memphis Grizzlies,109,105,H,3.04,1.36,2022
2022-10-12,Detroit Pistons,Oklahoma City Thunder,99,115,A,1.47,2.61,2022
2022-10-12,Chicago Bulls,Milwaukee Bucks,127,104,H,1.39,2.91,2022
2022-10-12,Utah Jazz,San Antonio Spurs,104,111,A,1.62,2.25,2022
2022-10-12,Golden State Warriors,Portland Trail Blazers,131,98,H,1.71,2.1,2022
2022-10-13,Philadelphia 76ers,Charlotte Hornets,99,94,H,1.24,3.91,2022
2022-10-13,Indiana Pacers,New York Knicks,109,100,H,2.56,1.49,2022
2022-10-13,Cleveland Cavaliers,Atlanta Hawks,105,99,H,1.77,2.0,2022
2022-10-13,Milwaukee Bucks,Brooklyn Nets,97,107,A,1.6,2.29,2022
2022-10-13,Miami Heat,New Orleans Pelicans,120,103,H,1.54,2.42,2022
2022-10-13,Phoenix Suns,Sacramento Kings,104,105,A,1.91,1.85,2022
2022-10-13,Los Angeles Lakers,Minnesota Timberwolves,113,118,A,1.48,2.57,2022
2022-10-13,Los Angeles Clippers,Denver Nuggets,115,126,A,1.59,2.3,2022
2022-10-14,Detroit Pistons,Memphis Grizzlies,111,126,A,2.78,1.42,2022
2022-10-14,San Antonio Spurs,Oklahoma City Thunder,112,118,A,1.86,1.89,2022
2022-10-15,Orlando Magic,Cleveland Cavaliers,114,108,H,1.58,2.32,2022
2022-10-15,Indiana Pacers,Houston Rockets,114,122,A,1.88,1.88,2022
2022-10-15,Toronto Raptors,Boston Celtics,137,134,H,2.52,1.51,2022
2022-10-15,New York Knicks,Washington Wizards,105,89,H,1.51,2.5,2022
2022-10-15,Minnesota Timberwolves,Brooklyn Nets,102,112,A,1.58,2.32,2022
2022-10-15,Atlanta Hawks,New Orleans Pelicans,111,120,A,2.05,1.73,2022
2022-10-15,Utah Jazz,Dallas Mavericks,101,115,A,2.99,1.37,2022
2022-10-15,Sacramento Kings,Los Angeles Lakers,133,86,H,1.51,2.51,2022
2022-10-15,Golden State Warriors,Denver Nuggets,112,119,A,1.43,2.74,2022
2022-10-19,Boston Celtics,Philadelphia 76ers,126,117,H,1.68,2.25,2022
2022-10-19,Golden State Warriors,Los Angeles Lakers,123,109,H,1.33,3.42,2022
2022-10-20,Indiana Pacers,Washington Wizards,107,114,A,2.18,1.71,2022
2022-10-20,Detroit Pistons,Orlando Magic,113,109,H,1.65,2.3,2022
2022-10-20,Toronto Raptors,Cleveland Cavaliers,108,105,H,1.71,2.17,2022
2022-10-20,Miami Heat,Chicago Bulls,108,116,A,1.32,3.47,2022
2022-10-20,Memphis Grizzlies,New York Knicks,115,112,H,1.54,2.55,2022
2022-10-20,Brooklyn Nets,New Orleans Pelicans,108,130,A,1.69,2.22,2022
2022-10-20,Atlanta Hawks,Houston Rockets,117,107,H,1.19,4.91,2022
2022-10-20,San Antonio Spurs,Charlotte Hornets,102,129,A,1.96,1.88,2022
2022-10-20,Minnesota Timberwolves,Oklahoma City Thunder,115,108,H,1.16,5.55,2022
2022-10-20,Utah Jazz,Denver Nuggets,123,102,H,3.12,1.39,2022
2022-10-20,Sacramento Kings,Portland Trail Blazers,108,115,A,1.66,2.28,2022
2022-10-20,Phoenix Suns,Dallas Mavericks,107,105,H,1.56,2.5,2022
