Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,ODDS1,ODDSX,ODDS2,Season,HomeTeamDay,AwayTeamDay,ones,HomeTeamHomeDay,AwayTeamAwayDay,HW,AW,D,HR,AR,ordinalHR,1_last_HTR,2_last_HTR,3_last_HTR,1_last_ATR,2_last_ATR,3_last_ATR,1_last_HTHR,2_last_HTHR,1_last_ATAR,2_last_ATAR,HTW_rate,ATW_rate,HTD_rate,ATD_rate,7_HTW_rate,12_HTW_rate,7_ATW_rate,12_ATW_rate,7_HTD_rate,7_ATD_rate,12_HTD_rate,12_ATD_rate,5_HTHW_rate,5_ATAW_rate,HTHW_rate,ATAW_rate,HTHD_rate,ATAD_rate,7_HTL_rate,12_HTL_rate,7_ATL_rate,12_ATL_rate,HTL_rate,ATL_rate,HTHL_rate,ATAL_rate,HTeamEloScore,gammaH,ATeamEloScore,gammaA,HTLastMatchDate,ATLastMatchDate,HTdaysSinceLastMatch,ATdaysSinceLastMatch,DaysSinceLastMatchRate,1_last_HTR_isW,1_last_HTR_isL,2_last_HTR_isW,2_last_HTR_isL,3_last_HTR_isW,3_last_HTR_isL,1_last_ATR_isW,1_last_ATR_isL,2_last_ATR_isW,2_last_ATR_isL,3_last_ATR_isW,3_last_ATR_isL,1_last_HTHR_isW,1_last_HTHR_isL,2_last_HTHR_isW,2_last_HTHR_isL,1_last_ATAR_isW,1_last_ATAR_isL,2_last_ATAR_isW,2_last_ATAR_isL
2015-08-08,Manchester Utd,Tottenham,1,0,H,1.64,3.93,5.94,2015,0,0,1,1.0,1.0,1,0,0,W,L,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.0,0.5,0.0,0.5,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-08,Bournemouth,Aston Villa,0,1,A,1.83,3.77,4.51,2015,0,0,1,1.0,1.0,0,1,0,L,W,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.0,0.5,0.0,0.5,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-08,Norwich,Crystal Palace,1,3,A,-,-,-,2015,0,0,1,1.0,1.0,0,1,0,L,W,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.0,0.5,0.0,0.5,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-08,Leicester,Sunderland,4,2,H,1.80,3.68,4.81,2015,0,0,1,1.0,1.0,1,0,0,W,L,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.0,0.5,0.0,0.5,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-08,Everton,Watford,2,2,D,1.79,3.66,4.97,2015,0,0,1,1.0,1.0,0,0,1,D,D,0.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.0,0.5,0.0,0.5,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-09,Newcastle,Southampton,2,2,D,3.02,3.22,2.54,2015,0,0,1,1.0,1.0,0,0,1,D,D,0.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.0,0.5,0.0,0.5,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-09,Arsenal,West Ham,0,2,A,1.24,6.67,14.38,2015,0,0,1,1.0,1.0,0,1,0,L,W,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.0,0.5,0.0,0.5,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-09,Chelsea,Swansea,2,2,D,1.37,4.85,10.54,2015,0,0,1,1.0,1.0,0,0,1,D,D,0.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.0,0.5,0.0,0.5,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-10,Stoke,Liverpool,0,1,A,3.76,3.41,2.10,2015,0,0,1,1.0,1.0,0,1,0,L,W,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.0,0.5,0.0,0.5,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-11,West Brom,Manchester City,0,3,A,5.93,4.04,1.63,2015,0,0,1,1.0,1.0,0,1,0,L,W,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.0,0.5,0.0,0.5,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-15,Aston Villa,Manchester Utd,0,1,A,5.21,3.65,1.77,2015,1,1,1,1.0,1.0,0,1,0,L,W,0.0,W,,,W,,,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,10.0,0.5,10.0,0.5,2015-08-08,2015-08-08,7,7,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-15,Southampton,Everton,0,3,A,2.01,3.53,3.99,2015,1,1,1,1.0,1.0,0,1,0,L,W,0.0,D,,,D,,,,,,,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.5,0.0,0.5,2015-08-09,2015-08-08,6,7,0.8571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-15,West Ham,Leicester,1,2,A,2.39,3.42,3.09,2015,1,1,1,1.0,1.0,0,1,0,L,W,0.0,W,,,W,,,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,10.0,0.5,10.0,0.5,2015-08-09,2015-08-08,6,7,0.8571428571428571,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-15,Watford,West Brom,0,0,D,2.05,3.49,3.82,2015,1,1,1,1.0,1.0,0,0,1,D,D,0.5,D,,,L,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,0.0,1.0,,,0.0,0.5143871841659987,-10.0,0.4856128158340013,2015-08-08,2015-08-11,7,4,1.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-15,Tottenham,Stoke,2,2,D,1.70,3.79,5.48,2015,1,1,1,1.0,1.0,0,0,1,D,D,0.5,L,,,L,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,-10.0,0.5,-10.0,0.5,2015-08-08,2015-08-10,7,5,1.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-15,Swansea,Newcastle,2,0,H,1.85,3.71,4.48,2015,1,1,1,1.0,1.0,1,0,0,W,L,1.0,D,,,D,,,,,,,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.5,0.0,0.5,2015-08-09,2015-08-09,6,6,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-15,Sunderland,Norwich,1,3,A,-,-,-,2015,1,1,1,1.0,1.0,0,1,0,L,W,0.0,L,,,L,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,-10.0,0.5,-10.0,0.5,2015-08-08,2015-08-08,7,7,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-16,Crystal Palace,Arsenal,1,2,A,5.10,3.98,1.70,2015,1,1,1,1.0,1.0,0,1,0,L,W,0.0,W,,,L,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,1.0,,,10.0,0.5287505638922686,-10.0,0.4712494361077314,2015-08-08,2015-08-09,8,7,1.1428571428571428,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-17,Manchester City,Chelsea,3,0,H,1.99,3.54,4.05,2015,1,1,1,1.0,1.0,1,0,0,W,L,1.0,W,,,D,,,,,,,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,10.0,0.5143871841659987,0.0,0.4856128158340013,2015-08-11,2015-08-09,6,8,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-18,Liverpool,Bournemouth,1,0,H,1.52,4.35,7.06,2015,1,1,1,1.0,1.0,1,0,0,W,L,1.0,W,,,L,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,1.0,,,10.0,0.5287505638922686,-10.0,0.4712494361077314,2015-08-10,2015-08-08,8,10,0.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-22,Manchester Utd,Newcastle,0,0,D,1.34,5.36,10.22,2015,2,2,1,2.0,2.0,0,0,1,D,D,0.5,W,W,,L,D,,W,,L,,1.0,0.0,0.0,0.5,,,,,,,,,,,0.5,0.0,0.0,0.0,,,,,0.0,0.5,0.5,1.0,20.0,0.5430664920222119,-10.0,0.4569335079777881,2015-08-15,2015-08-15,7,7,1.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2015-08-22,West Ham,Bournemouth,3,4,A,2.61,3.47,2.80,2015,2,2,1,2.0,2.0,0,1,0,L,W,0.0,L,W,,L,L,,L,,L,,0.5,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.5,1.0,1.0,1.0,0.0,0.5279257144552655,-19.42498872215463,0.4720742855447345,2015-08-15,2015-08-18,7,4,1.75,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2015-08-22,Sunderland,Swansea,1,1,D,3.87,3.39,2.08,2015,2,2,1,2.0,2.0,0,0,1,D,D,0.5,L,L,,W,D,,L,,D,,0.0,0.5,0.0,0.5,,,,,,,,,,,0.0,0.0,0.0,0.5,,,,,1.0,0.0,1.0,0.5,-20.0,0.4569335079777882,10.0,0.5430664920222118,2015-08-15,2015-08-15,7,7,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-08-22,Norwich,Stoke,1,1,D,2.17,3.37,3.62,2015,2,2,1,2.0,2.0,0,0,1,D,D,0.5,W,L,,D,L,,L,,D,,0.5,0.0,0.0,0.5,,,,,,,,,,,0.0,0.0,0.0,0.5,,,,,0.5,0.5,1.0,0.5,0.0,0.5143871841659987,-10.0,0.4856128158340013,2015-08-15,2015-08-15,7,7,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2015-08-22,Leicester,Tottenham,1,1,D,-,-,-,2015,2,2,1,2.0,2.0,0,0,1,D,D,0.5,W,W,,D,L,,W,,L,,1.0,0.0,0.0,0.5,,,,,,,,,,,0.5,0.0,0.0,0.0,,,,,0.0,0.5,0.5,1.0,20.0,0.5430664920222119,-10.0,0.4569335079777881,2015-08-15,2015-08-15,7,7,1.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2015-08-22,Crystal Palace,Aston Villa,2,1,H,1.81,3.69,4.79,2015,2,2,1,2.0,2.0,1,0,0,W,L,1.0,L,W,,L,W,,L,,W,,0.5,0.5,0.0,0.0,,,,,,,,,,,0.0,0.5,0.0,0.0,,,,,0.5,0.5,1.0,0.5,-0.5750112778453715,0.4991724930076159,0.0,0.5008275069923841,2015-08-16,2015-08-15,6,7,0.8571428571428571,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2015-08-23,West Brom,Chelsea,2,3,A,6.86,4.17,1.54,2015,2,2,1,2.0,2.0,0,1,0,L,W,0.0,D,L,,L,D,,L,,L,,0.0,0.0,0.5,0.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.5,0.5,1.0,1.0,-9.712256316680026,0.5,-9.712256316680026,0.5,2015-08-15,2015-08-17,8,6,1.3333333333333333,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2015-08-24,Watford,Southampton,0,0,D,2.70,3.24,2.80,2015,2,2,1,2.0,2.0,0,0,1,D,D,0.5,D,D,,L,D,,D,,D,,0.0,0.0,1.0,0.5,,,,,,,,,,,0.0,0.0,0.5,0.5,,,,,0.0,0.5,0.5,0.5,-0.28774368331997424,0.5139734208099966,-10.0,0.48602657919000336,2015-08-15,2015-08-15,9,9,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-24,Everton,Manchester City,0,2,A,5.18,4.08,1.68,2015,2,2,1,2.0,2.0,0,1,0,L,W,0.0,W,D,,W,W,,D,,W,,0.5,1.0,0.5,0.0,,,,,,,,,,,0.0,0.5,0.5,0.0,,,,,0.0,0.0,0.5,0.5,10.0,0.48602657919000336,19.712256316680026,0.5139734208099966,2015-08-15,2015-08-17,9,7,1.2857142857142858,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2015-08-25,Arsenal,Liverpool,0,0,D,1.78,4.04,4.47,2015,2,2,1,2.0,2.0,0,0,1,D,D,0.5,W,L,,W,W,,L,,W,,0.5,1.0,0.0,0.0,,,,,,,,,,,0.0,0.5,0.0,0.0,,,,,0.5,0.0,1.0,0.5,0.5750112778453715,0.4728992874855781,19.42498872215463,0.5271007125144219,2015-08-16,2015-08-18,9,7,1.2857142857142858,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2015-08-29,Aston Villa,Sunderland,2,2,D,-,-,-,2015,3,3,1,2.0,2.0,0,0,1,D,D,0.5,L,L,W,D,L,L,L,,L,,0.3333333333333333,0.0,0.0,0.3333333333333333,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.6666666666666667,0.6666666666666667,1.0,1.0,-10.016550139847682,0.5131247702466772,-19.138670159555765,0.48687522975332276,2015-08-22,2015-08-22,7,7,1.0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2015-08-29,Bournemouth,Leicester,1,1,D,2.05,3.62,3.72,2015,3,3,1,2.0,2.0,0,0,1,D,D,0.5,W,L,L,D,W,W,L,,W,,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,,,,,,,,,,,0.0,0.5,0.0,0.0,,,,,0.6666666666666667,0.0,1.0,0.5,-8.866474433049321,0.4597844158991744,19.138670159555762,0.5402155841008256,2015-08-22,2015-08-22,7,7,1.0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
2015-08-29,Chelsea,Crystal Palace,1,2,A,1.37,4.99,9.51,2015,3,3,1,2.0,2.0,0,1,0,L,W,0.0,W,L,D,W,L,W,D,,W,,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,,,,,,,,,,,0.0,0.5,0.5,0.0,,,,,0.33333333333333337,0.33333333333333337,0.5,0.5,0.2877436833199738,0.4868296770536928,9.44153886200231,0.5131703229463072,2015-08-23,2015-08-22,6,7,0.8571428571428571,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2015-08-29,Liverpool,West Ham,0,3,A,1.37,5.10,9.30,2015,3,3,1,2.0,2.0,0,1,0,L,W,0.0,D,W,W,L,L,W,W,,W,,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,,,,,,,,,,,0.5,0.5,0.0,0.0,,,,,0.0,0.6666666666666667,0.5,0.5,18.88297447186619,0.5422685829717542,-10.55851428910531,0.4577314170282458,2015-08-25,2015-08-22,4,7,0.5714285714285714,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
2015-08-29,Stoke,West Brom,0,1,A,2.12,3.23,3.98,2015,3,3,1,2.0,2.0,0,1,0,L,W,0.0,D,D,L,L,D,L,L,,D,,0.0,0.0,0.6666666666666666,0.3333333333333333,,,,,,,,,,,0.0,0.0,0.0,0.5,,,,,0.33333333333333337,0.6666666666666667,1.0,0.5,-9.712256316680026,0.5143871841659987,-19.712256316680026,0.4856128158340013,2015-08-22,2015-08-23,7,6,1.1666666666666667,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2015-08-29,Newcastle,Arsenal,0,1,A,5.69,4.43,1.59,2015,3,3,1,2.0,2.0,0,1,0,L,W,0.0,D,L,D,D,W,L,D,,W,,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,,,,,,,,,,,0.0,0.5,0.5,0.0,,,,,0.33333333333333337,0.33333333333333337,0.5,0.5,-9.138670159555762,0.48524515268266244,1.11702552813381,0.5147548473173376,2015-08-22,2015-08-25,7,4,1.75,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2015-08-29,Manchester City,Watford,2,0,H,1.23,7.01,13.61,2015,3,3,1,2.0,2.0,1,0,0,W,L,1.0,W,W,W,D,D,D,W,,D,,1.0,0.0,0.0,1.0,,,,,,,,,,,0.5,0.0,0.0,0.5,,,,,0.0,0.0,0.5,0.5,29.432787900480093,0.5430664920222119,-0.567212099519907,0.4569335079777881,2015-08-24,2015-08-24,5,5,1.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-08-30,Tottenham,Everton,0,0,D,2.07,3.47,3.79,2015,3,3,1,2.0,2.0,0,0,1,D,D,0.5,D,D,L,L,W,D,D,,W,,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,,,,,,,,,,,0.0,0.5,0.5,0.0,,,,,0.33333333333333337,0.33333333333333337,0.5,0.5,-9.138670159555762,0.48644952796434926,0.2794684161999328,0.5135504720356507,2015-08-22,2015-08-24,8,6,1.3333333333333333,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2015-08-30,Southampton,Norwich,3,0,H,2.10,3.36,3.85,2015,3,3,1,2.0,2.0,1,0,0,W,L,1.0,D,L,D,D,W,L,L,,W,,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,,,,,,,,,,,0.0,0.5,0.0,0.0,,,,,0.33333333333333337,0.33333333333333337,1.0,0.5,-9.720531583800067,0.4864284613994402,-0.28774368331997424,0.5135715386005598,2015-08-24,2015-08-22,6,8,0.75,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
2015-08-31,Swansea,Manchester Utd,2,1,H,3.74,3.34,2.14,2015,3,3,1,2.0,2.0,1,0,0,W,L,1.0,D,W,D,D,W,W,W,,W,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,,,,,,,,,,,0.5,0.5,0.0,0.0,,,,,0.0,0.0,0.5,0.5,9.138670159555764,0.48561281583400134,19.138670159555762,0.5143871841659986,2015-08-22,2015-08-22,9,9,1.0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
2015-09-12,Everton,Chelsea,3,1,H,3.53,3.45,2.15,2015,4,4,1,3.0,3.0,1,0,0,W,L,1.0,D,L,W,L,W,L,L,D,W,L,0.25,0.25,0.5,0.25,,,,,,,,,,,0.0,0.3333333333333333,0.3333333333333333,0.0,,,,,0.25,0.5,0.6666666666666667,0.6666666666666667,0.008458975486917986,0.5136068009931972,-9.448849857753881,0.4863931990068028,2015-08-30,2015-08-29,13,14,0.9285714285714286,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1
2015-09-12,West Brom,Southampton,0,0,D,3.16,3.26,2.43,2015,4,4,1,3.0,3.0,0,0,1,D,D,0.5,W,L,D,W,D,L,L,L,D,D,0.25,0.25,0.25,0.5,,,,,,,,,,,0.0,0.0,0.0,0.6666666666666666,,,,,0.5,0.25,1.0,0.33333333333333337,-9.424512633360052,0.4856481718414279,0.5508991882111296,0.5143518281585722,2015-08-29,2015-08-30,14,13,1.0769230769230769,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
2015-09-12,Watford,Swansea,1,0,H,2.62,3.32,2.87,2015,4,4,1,3.0,3.0,1,0,0,W,L,1.0,L,D,D,W,D,W,D,D,D,D,0.0,0.5,0.75,0.5,,,,,,,,,,,0.0,0.0,0.6666666666666666,0.6666666666666666,,,,,0.25,0.0,0.33333333333333337,0.33333333333333337,-9.705882259075668,0.4581732342054104,19.426413842875736,0.5418267657945897,2015-08-29,2015-08-31,14,12,1.1666666666666667,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-09-12,Norwich,Bournemouth,3,1,H,2.40,3.39,3.10,2015,4,4,1,3.0,3.0,1,0,0,W,L,1.0,L,D,W,D,W,L,D,L,W,L,0.25,0.25,0.25,0.25,,,,,,,,,,,0.0,0.3333333333333333,0.3333333333333333,0.0,,,,,0.5,0.5,0.6666666666666667,0.6666666666666667,-10.55917445533117,0.4964065731651931,-8.062162751032808,0.5035934268348069,2015-08-30,2015-08-29,13,14,0.9285714285714286,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
2015-09-12,Crystal Palace,Manchester City,0,1,A,-,-,-,2015,4,4,1,3.0,3.0,0,1,0,L,W,0.0,W,W,L,W,W,W,W,L,W,W,0.75,1.0,0.0,0.0,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0,,,,,0.25,0.0,0.6666666666666667,0.33333333333333337,19.17813240307617,0.47211971044921325,38.57145806003585,0.5278802895507868,2015-08-29,2015-08-29,14,14,1.0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
2015-09-12,Arsenal,Stoke,2,0,H,1.30,5.81,10.93,2015,4,4,1,3.0,3.0,1,0,0,W,L,1.0,W,D,W,L,D,D,D,L,D,D,0.5,0.0,0.25,0.5,,,,,,,,,,,0.0,0.0,0.3333333333333333,0.6666666666666666,,,,,0.25,0.5,0.6666666666666667,0.33333333333333337,10.82192858178706,0.5442403255213876,-20.0,0.45575967447861243,2015-08-29,2015-08-29,14,14,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2015-09-13,Manchester Utd,Liverpool,3,1,H,1.93,3.38,4.62,2015,4,4,1,3.0,3.0,1,0,0,W,L,1.0,L,D,W,L,D,W,D,W,D,W,0.5,0.5,0.25,0.25,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.25,0.25,0.33333333333333337,0.33333333333333337,8.85092647623579,0.5011704647019984,8.037602812431107,0.49882953529800156,2015-08-31,2015-08-29,13,15,0.8666666666666667,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2015-09-13,Sunderland,Tottenham,0,1,A,4.27,3.59,1.93,2015,4,4,1,3.0,3.0,0,1,0,L,W,0.0,D,D,L,D,D,D,D,L,D,L,0.0,0.0,0.5,0.75,,,,,,,,,,,0.0,0.0,0.3333333333333333,0.3333333333333333,,,,,0.5,0.25,0.6666666666666667,0.6666666666666667,-18.87617475462222,0.4856005733050027,-8.867660718842746,0.5143994266949973,2015-08-29,2015-08-30,15,14,1.0714285714285714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2015-09-14,Leicester,Aston Villa,3,2,H,1.84,3.72,4.48,2015,4,4,1,3.0,3.0,1,0,0,W,L,1.0,D,D,W,D,L,L,D,W,L,W,0.5,0.25,0.5,0.25,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,,0.0,0.5,0.33333333333333337,0.6666666666666667,18.33435847753925,0.5410851536243109,-10.279045544781226,0.45891484637568913,2015-08-29,2015-08-29,16,16,1.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0
2015-09-15,West Ham,Newcastle,2,0,H,2.08,3.48,3.69,2015,4,4,1,3.0,3.0,1,0,0,W,L,1.0,W,L,L,L,D,L,L,L,D,L,0.5,0.0,0.0,0.5,,,,,,,,,,,0.0,0.0,0.0,0.3333333333333333,,,,,0.5,0.5,1.0,0.6666666666666667,0.2868573703297752,0.5275031136251604,-18.843573213209012,0.47249688637483955,2015-08-29,2015-08-29,17,17,1.0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
2015-09-19,Swansea,Everton,0,0,D,2.18,3.43,3.57,2015,5,5,1,3.0,3.0,0,0,1,D,D,0.5,L,W,D,W,D,L,W,W,D,W,0.4,0.4,0.4,0.4,0.4,,0.4,,0.4,0.4,,,,,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.33333333333333337,0.33333333333333337,8.589878526983941,0.49835013983093507,9.736322955622974,0.5016498601690649,2015-09-12,2015-09-12,7,7,1.0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0
2015-09-19,Stoke,Leicester,2,2,D,2.88,3.35,2.57,2015,5,5,1,3.0,3.0,0,0,1,D,D,0.5,L,L,D,W,D,D,L,L,D,W,0.0,0.6,0.4,0.4,0.0,,0.6,,0.4,0.4,,,,,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6,0.6,0.0,0.0,0.6,0.0,1.0,0.33333333333333337,-29.11519348957225,0.4192200204715502,27.51265540505303,0.5807799795284498,2015-09-12,2015-09-14,7,5,1.4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
2015-09-19,Newcastle,Watford,1,2,A,2.23,3.38,3.51,2015,5,5,1,3.0,3.0,0,1,0,L,W,0.0,L,L,D,W,L,D,L,D,L,D,0.0,0.2,0.4,0.6,0.0,,0.2,,0.4,0.6,,,,,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6,0.6,0.19999999999999996,0.19999999999999996,0.6,0.19999999999999996,0.6666666666666667,0.6666666666666667,-28.293510940705804,0.457756171291594,1.1306530568161257,0.5422438287084059,2015-09-15,2015-09-12,4,7,0.5714285714285714,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
2015-09-19,Bournemouth,Sunderland,2,0,H,1.56,4.57,5.66,2015,5,5,1,3.0,3.0,1,0,0,W,L,1.0,L,D,W,L,D,D,D,L,D,L,0.2,0.0,0.2,0.4,0.2,,0.0,,0.2,0.4,,,,,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6,0.6,0.6,0.6,0.6,0.6,0.6666666666666667,0.6666666666666667,-18.134031287728945,0.5150401995768548,-28.588186220722275,0.48495980042314524,2015-09-12,2015-09-13,7,6,1.1666666666666667,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2015-09-19,Aston Villa,West Brom,0,1,A,2.39,3.15,3.40,2015,5,5,1,3.0,3.0,0,1,0,L,W,0.0,L,D,L,D,W,L,D,L,W,D,0.2,0.2,0.2,0.4,0.2,,0.2,,0.2,0.4,,,,,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.6,0.3999999999999999,0.3999999999999999,0.6,0.3999999999999999,0.6666666666666667,0.33333333333333337,-19.45734247229501,0.48515288452471345,-9.13747607018861,0.5148471154752865,2015-09-14,2015-09-12,5,7,0.7142857142857143,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
